"number","SnowCorrFactor","ThresTempRain","ThresTempSnow","IrriducibleWatSatSnow","SnowAgingCoeffVis","SnowAgingCoeffNIR","RMSE","NRMSE","NSE","R2"
"0377",0.563895062436815,3.63353056587744,-1.50227591582015,0.04,0.25,0.45,99.108335680082,0.225086354986701,-0.152797171209385,0.389778028798621
"0378",0.789428881349973,2.37467608978134,-0.779738270230591,0.04,0.25,0.45,176.413366420639,0.400654913091586,-2.65254445882853,0.400619680896138
"0379",0.584997671562247,1.46806414531078,-0.392588672848418,0.04,0.25,0.45,104.71099049635,0.237810624264244,-0.286817834637447,0.382210284785422
"0380",1.39205195964407,3.75243826720212,-1.44716264646873,0.04,0.25,0.45,409.806765286629,0.930717990714841,-18.7101887494988,0.402092121535398
"0381",0.847263495078543,2.9483688459238,-3.94321780328173,0.04,0.25,0.45,179.516548419299,0.407702593996988,-2.78217408656464,0.39069316959165
"0382",0.579226252453867,0.000451291631907225,-3.30536251620017,0.04,0.25,0.45,96.5070612940547,0.21917856362028,-0.0930769048889026,0.294609330550513
"0383",1.43932867695205,3.61878676846903,-0.866148670280352,0.04,0.25,0.45,444.345829570353,1.00916015232443,-22.1725993453542,0.407579901648862
"0384",1.10237568307784,0.243219387433492,-0.0630798516860231,0.04,0.25,0.45,268.940555431036,0.610794731993836,-7.48877711710543,0.375481985110124
"0385",1.28461233853409,1.78089083343837,-0.0168959440644829,0.04,0.25,0.45,382.966288726118,0.869760201507151,-16.2128834503037,0.417018308991879
"0386",0.870181737102568,3.88402519739326,-2.60292913075164,0.04,0.25,0.45,206.946850868542,0.469999945194702,-4.02632052780802,0.419327667529047
"0387",0.922336273892317,3.97562248009257,-3.6516975473091,0.04,0.25,0.45,224.566130849476,0.51001534330612,-4.91862805865992,0.387081035055545
"0388",0.766426468615886,2.51513961934391,-0.412524546310306,0.04,0.25,0.45,167.286376695232,0.379926476525722,-2.28438216682297,0.42497539651438
"0389",0.959081655538175,3.36291514658742,-3.78534137417749,0.04,0.25,0.45,229.150014234338,0.520425866252578,-5.16271825118471,0.387610448970111
"0390",0.942645740479697,2.14529317256063,-2.72907077923976,0.04,0.25,0.45,218.961921759254,0.497287544094829,-4.62690687991212,0.373854083333187
"0391",1.30020521031972,1.59001875416283,-0.663321146850474,0.04,0.25,0.45,373.693525741534,0.848700697212853,-15.3894237219874,0.415633168040804
"0392",0.67237605396728,2.70650675333943,-2.3756638113847,0.04,0.25,0.45,126.002139116698,0.286165255623444,-0.863323975619142,0.403650433543631
"0393",0.595769221397815,3.92814433572907,-2.54021927734558,0.04,0.25,0.45,108.341438497306,0.246055786509141,-0.377595549588054,0.378826745404499
"0394",0.921531637056265,0.184855101753958,-0.318669231837615,0.04,0.25,0.45,195.887363547382,0.444882585771202,-3.5034503396947,0.388402271456757
"0395",0.597309260288952,3.00903270717245,-1.85603529413324,0.04,0.25,0.45,109.070787958007,0.247712222473827,-0.396205797802692,0.380226406227519
"0396",0.545346390341176,2.23847648041882,-2.14214440989215,0.04,0.25,0.45,88.7090673702484,0.201468428378137,0.0764326684655418,0.408387596936211
"0397",0.553369261670858,1.90523490708787,-0.734062614659779,0.04,0.25,0.45,97.6191101043389,0.221704153537178,-0.118413046341684,0.37959247135113
"0398",1.44037074797601,3.59087670747843,-3.74697845504619,0.04,0.25,0.45,405.440965255644,0.920802759984428,-18.2924680717291,0.39207708597264
"0399",0.86001925773453,3.70672043466289,-0.0318057832336054,0.04,0.25,0.45,215.475904060928,0.489370399570596,-4.44916500577957,0.434812377669737
"0400",1.2388022725021,1.88715564465057,-0.885629058239982,0.04,0.25,0.45,349.773930208837,0.794376562575073,-13.3584450282177,0.408948429998266
"0401",0.56672403568076,1.87397077176347,-1.8345891232118,0.04,0.25,0.45,95.8033117948822,0.217580268093416,-0.0771931438380844,0.381595718600477
"0402",1.27913431990007,2.96953179750592,-0.109927266618237,0.04,0.25,0.45,378.695095903728,0.860059834557793,-15.8310766565586,0.419298226783711
"0403",0.798878384515177,3.06173553909827,-0.790983269994147,0.04,0.25,0.45,182.458895995404,0.414385001550952,-2.90717282215878,0.418927939488691
"0404",0.819396074928576,2.04115901678707,-2.43436560712382,0.04,0.25,0.45,171.37677626307,0.389216241335574,-2.44696182909543,0.39607112330814
"0405",0.500920514016412,1.65098523133248,-1.62505502222758,0.04,0.25,0.45,86.4475591506482,0.196332284799201,0.122922425729323,0.370338253654027
"0406",1.24819651090214,3.28474189507868,-1.97335842991807,0.04,0.25,0.45,355.573475660037,0.807547992982342,-13.8385426621822,0.412519842695129
"0407",0.631778482421301,3.85532353835739,-1.9384666720191,0.04,0.25,0.45,124.510432674806,0.28277741984342,-0.81946631863152,0.388451053226419
"0408",0.535345131876413,3.63134824724216,-2.43814877663739,0.04,0.25,0.45,94.0165776227465,0.213522390626536,-0.0373884584634749,0.383310970629123
"0409",0.607866957901046,2.01245518139191,-1.45013232991844,0.04,0.25,0.45,102.08133655705,0.231838379689539,-0.222996547950703,0.356260469638572
"0410",0.767363241452491,3.3168539843047,-0.00401706795860068,0.04,0.25,0.45,169.476927973744,0.38490146878352,-2.3709607994434,0.41824777516252
"0411",0.752372893251246,1.75804563313723,-1.20315660122223,0.04,0.25,0.45,159.163847761369,0.361479285192605,-1.97318131686328,0.381463875068179
"0412",1.47012941288762,2.24826173310913,-1.29152016487904,0.04,0.25,0.45,437.478067963183,0.993562680966775,-21.46182849005,0.403963627868695
"0413",1.00985429953714,3.84861196011119,-2.78455560596101,0.04,0.25,0.45,260.830564686403,0.592376016321143,-6.98453261234548,0.41401203405128
"0414",1.44822286091046,1.93213360846881,-0.0824346285853537,0.04,0.25,0.45,461.413829186081,1.04792352973418,-23.9869788616367,0.402472157394979
"0415",0.714290344793117,2.74374033070821,-2.01068635832798,0.04,0.25,0.45,143.708251379399,0.326377859768684,-1.42379533824968,0.413276074054387
"0416",0.713448265936924,2.83979389700666,-0.0909257786730304,0.04,0.25,0.45,150.410905846316,0.341600353944792,-1.6551630120241,0.432575620424227
"0417",1.34614173509716,3.95432123816386,-0.050863860314712,0.04,0.25,0.45,413.952571616354,0.940133590612019,-19.1110018392663,0.409119362003959
"0418",1.21183599856845,3.34452893292811,-2.45119097913057,0.04,0.25,0.45,338.323510290276,0.768371350552791,-12.433738567332,0.401315462103989
"0419",0.864292978986399,3.4815820315918,-3.48828909993079,0.04,0.25,0.45,190.752533489669,0.433220799976538,-3.27044532007546,0.403343946818816
"0420",1.0222036899582,0.680835476782173,-0.747659969146363,0.04,0.25,0.45,249.213914697613,0.565993276815018,-6.28915374017939,0.40245471336654
"0421",0.598071232512128,1.36468215572275,-1.08143679495901,0.04,0.25,0.45,100.80044375387,0.228929325771742,-0.192497353516605,0.417836725086614
"0422",1.41529955544439,2.84820595272072,-1.95036932982691,0.04,0.25,0.45,415.285181736779,0.94316010046678,-19.2406942937031,0.397697048980557
"0423",1.04540136650228,3.22920998432674,-0.297135689168237,0.04,0.25,0.45,290.723961268313,0.660267335740668,-8.9196007067632,0.415750574757802
"0424",0.955039287522668,3.64694787443057,-3.45522895227093,0.04,0.25,0.45,235.124273859689,0.533994092513134,-5.48824843285081,0.395940385951759
"0425",0.522933088865131,3.0412887706263,-3.90900250048563,0.04,0.25,0.45,91.833440854386,0.208564237568513,0.0102300829517423,0.342455360704466
"0426",0.850235890748212,1.94061887436826,-0.928352414176799,0.04,0.25,0.45,185.398063728224,0.421060187317472,-3.0340653018149,0.404392620384125
"0427",0.542225500228815,3.32376508756727,-2.68929130731616,0.04,0.25,0.45,91.8874097547586,0.208686807108039,0.00906640031927752,0.393577415925794
"0428",0.642183770007919,2.84009413790144,-1.54087681543175,0.04,0.25,0.45,121.48246015396,0.275900548255977,-0.732047078898336,0.411903631815579
"0429",0.654799178870628,0.559397977939807,-3.95155476015341,0.04,0.25,0.45,100.996867584849,0.22937542673635,-0.197149379037282,0.306808236894044
"0430",1.05108065940556,2.81844258072972,-0.496582847749814,0.04,0.25,0.45,289.1488250203,0.6566900213378,-8.81240351969036,0.409477161308881
"0431",0.920666554931318,3.83209834427945,-0.323608344289474,0.04,0.25,0.45,231.828862823442,0.526509837498236,-5.30764939812847,0.416166496781984
"0432",0.840570518061286,2.80517510190979,-2.93134485638142,0.04,0.25,0.45,184.066438505232,0.418035914277318,-2.97632390750383,0.404270778143804
"0433",0.572607017682865,2.98330729774851,-0.532039908828214,0.04,0.25,0.45,100.474489222498,0.22818904578566,-0.18479755697672,0.383583538275085
"0434",1.25418682896975,0.261032602754422,-0.0563080460652707,0.04,0.25,0.45,333.793168430388,0.758082426527497,-12.0763767206859,0.390876712254924
"0435",0.744461921739392,3.1882224475909,-0.37348364499677,0.04,0.25,0.45,167.661036649297,0.380777372092087,-2.29911025717245,0.395457893728583
"0436",0.876261220704298,3.50303106878698,-2.36200488286093,0.04,0.25,0.45,208.224393035891,0.472901389435665,-4.08856990988902,0.416591273366272
"0437",1.10325453526387,0.407959969338961,-0.426276738051325,0.04,0.25,0.45,276.506907747933,0.62797878267806,-7.97314130092571,0.385780138728691
"0438",0.62937593799457,3.22332669845875,-1.42476638209913,0.04,0.25,0.45,122.026847159586,0.277136913350372,-0.747605153561295,0.389242099971352
"0439",0.513493148458423,1.80187967437133,-3.78972755330987,0.04,0.25,0.45,91.9515614115202,0.208832502850862,0.00768226677587469,0.313352799583962
"0440",0.614148948952556,3.04867714259028,-2.73712787718419,0.04,0.25,0.45,110.910391612532,0.251890172576369,-0.443700189101369,0.367343413193006
"0441",1.41644095407007,3.9324972444633,-1.90188654908352,0.04,0.25,0.45,417.055712815028,0.94718117885599,-19.4136509669228,0.39546186034552
"0442",0.667966889668023,2.94038724985532,-0.429285179616883,0.04,0.25,0.45,127.372575163338,0.289277672478838,-0.904076506127553,0.403928120790606
"0443",1.01855083625624,1.75233805475663,-0.142927410339005,0.04,0.25,0.45,270.307746090831,0.613899778204869,-7.57530386966937,0.42083470453292
"0444",1.49879568302399,3.27967269840837,-1.66868281197269,0.04,0.25,0.45,445.622712871035,1.01206010020391,-22.3059694214865,0.39640672938502
"0445",0.610010404011467,1.9810439209342,-1.05584812356625,0.04,0.25,0.45,110.705717865016,0.251425335108624,-0.438376704480238,0.389710748531335
"0446",0.813567701254738,3.81505084363464,-2.993105431078,0.04,0.25,0.45,185.730445958698,0.421815065342679,-3.04854283774388,0.41120068048088
"0447",0.531974471747177,3.44992293618247,-0.843158857379108,0.04,0.25,0.45,85.914012906493,0.19512054031283,0.133715497113787,0.437362732091618
"0448",0.706714352673385,3.18674273151997,-2.811713432285,0.04,0.25,0.45,138.699364979486,0.315002106411893,-1.2577792704113,0.410431147071585
"0449",0.817369229302742,3.77257260725927,-3.92828055204265,0.04,0.25,0.45,180.871946772406,0.41078085853208,-2.8395025640275,0.387060321020149
"0450",1.00020807062276,2.76312087050732,-0.836136838919483,0.04,0.25,0.45,251.175412322298,0.57044806205206,-6.40434734266694,0.399960377128848
"0451",0.989471845308086,0.611008258916438,-0.118137251130305,0.04,0.25,0.45,243.859568156634,0.55383294400371,-5.97930434061024,0.414925718069827
"0452",1.11606151088211,0.0206788322515786,-0.681529302253388,0.04,0.25,0.45,256.661463682213,0.582907511556481,-6.73132391622773,0.386536229898391
"0453",1.27001375557878,2.89360929168109,-1.95831450353842,0.04,0.25,0.45,358.417496616624,0.814007089548047,-14.0768613223965,0.406716453937166
"0454",0.695948329827748,3.03212397907488,-0.938128755860031,0.04,0.25,0.45,139.605971513885,0.317061113445303,-1.28739162320399,0.392154835624575
"0455",0.502309106145985,0.830124500463717,-0.22036477138102,0.04,0.25,0.45,84.2631404248614,0.19137122026938,0.166687651058082,0.399491430837689
"0456",1.24744357576058,3.32975951568596,-3.27469917810988,0.04,0.25,0.45,342.775429122571,0.778482166921382,-12.7896074194945,0.396380510136461
"0457",0.982442152179079,2.05651566402428,-1.32994685213454,0.04,0.25,0.45,246.039871733289,0.558784662559635,-6.10466360817463,0.408930084544686
"0458",1.28295531575452,3.88999156490806,-1.49923353090975,0.04,0.25,0.45,369.026293927266,0.838100880459369,-14.9825900211263,0.407405680155867
"0459",0.834995471935021,3.44431698455196,-2.86399925443996,0.04,0.25,0.45,190.118431179104,0.431780681173266,-3.24210075891683,0.408049764134106
"0460",0.657619243863737,3.27194082700927,-0.65486382179521,0.04,0.25,0.45,127.934165278989,0.29055310780182,-0.920903799720531,0.433430147640689
"0461",0.704527979548788,3.12790298179537,-2.11979612768628,0.04,0.25,0.45,143.632865918679,0.326206650773437,-1.42125309030208,0.409360625679921
"0462",0.931893050040584,3.60018779958785,-2.74256801887136,0.04,0.25,0.45,228.820926633069,0.519678470706756,-5.14503011888067,0.403784520336209
"0463",0.83085092694941,0.0546499869180843,-3.78086464337166,0.04,0.25,0.45,132.910714965366,0.301855420787205,-1.07325405888162,0.300220797986062
"0464",0.575101355410414,1.10232593268529,-0.195373457313515,0.04,0.25,0.45,100.129599658089,0.227405762175929,-0.17667762538227,0.39383703856887
"0465",0.588524267719826,1.16670544470288,-3.04095848830324,0.04,0.25,0.45,94.9011394401036,0.215531331588596,-0.0570009790982235,0.315913558142065
"0466",0.972153977667447,2.43774757366162,-1.03939622426126,0.04,0.25,0.45,245.601549838918,0.557789183452475,-6.07937213271622,0.417822356201305
"0467",0.666162167240633,1.65449955903459,-1.02656178365462,0.04,0.25,0.45,128.158262793843,0.291062058864655,-0.927639245030016,0.389219475482044
"0468",0.664148231128464,0.736543450497091,-0.139870810464956,0.04,0.25,0.45,125.427308914588,0.284859750551228,-0.8463615382884,0.395034351024345
"0469",0.517707464502659,2.61923595273029,-3.10411203905288,0.04,0.25,0.45,89.3028461135913,0.202816967752656,0.0640273976214889,0.356683942609073
"0470",0.523578121842584,1.39068060078472,-1.91649086679611,0.04,0.25,0.45,90.1308951755314,0.204697561789709,0.0465895564415533,0.349541558495661
"0471",0.554863245354965,1.34641870026384,-2.2987911052797,0.04,0.25,0.45,87.3906973535065,0.198474259425991,0.103680291925122,0.388725414946047
"0472",1.49092170347343,3.19555284687411,-0.608611150584184,0.04,0.25,0.45,462.076262389383,1.0494279912321,-24.0587759559855,0.410206428645854
"0473",0.677856738279806,3.29133555427566,-1.76882088620774,0.04,0.25,0.45,134.739590359622,0.306009005784805,-1.13070331319617,0.42914447533178
"0474",0.578572879532818,0.889564156148583,-0.537294989394955,0.04,0.25,0.45,100.152850816971,0.227458568214555,-0.177224162970636,0.385382029618737
"0475",0.615951759785879,1.64764956383966,-2.39361309482437,0.04,0.25,0.45,105.618351805815,0.239871345478076,-0.309216010815752,0.356337749329636
"0476",0.68369448098517,2.72719048827607,-2.97186490358133,0.04,0.25,0.45,124.011640846515,0.281644606606705,-0.8049178650024,0.399349378852255
"0477",0.600611391830491,1.24476647223905,-3.79611716033705,0.04,0.25,0.45,94.9694297170506,0.215686426610761,-0.0585227492519604,0.322800553863651
"0478",0.927665704091545,0.880574668812566,-3.89770793738402,0.04,0.25,0.45,168.270342221077,0.382161174668167,-2.32313276026571,0.346852484905476
"0479",1.0475589552233,3.68052552223578,-2.13450284277834,0.04,0.25,0.45,280.331295601314,0.636664404488434,-8.22307423614061,0.403305723933782
"0480",1.35022038789699,3.62100563165452,-1.10620723795891,0.04,0.25,0.45,396.947161050049,0.901512360085277,-17.4925983175613,0.400645922562964
"0481",0.515545982314739,1.20732531408779,-3.59086880345363,0.04,0.25,0.45,93.8169254378287,0.213068957701243,-0.0329871717448862,0.305252734121552
"0482",0.635857777332887,0.547010252178647,-0.754677054754458,0.04,0.25,0.45,107.017136583379,0.243048145540677,-0.344123545828589,0.343383033041585
"0483",0.769432780992705,3.64063809087221,-2.63089459198713,0.04,0.25,0.45,166.581520894105,0.378325668460706,-2.25676319692891,0.421252409205873
"0484",1.13378027938958,3.95890696774609,-1.14794503545109,0.04,0.25,0.45,315.249838466394,0.715968405317573,-10.663859545708,0.404362973596687
"0485",0.640953554951819,2.1146946762884,-2.10686475702934,0.04,0.25,0.45,114.93698995731,0.261035037518376,-0.550430040892756,0.371787754569266
"0486",0.581425759486854,3.79504705197923,-0.857203130376525,0.04,0.25,0.45,109.068996774439,0.247708154491275,-0.396159940604919,0.394543666340999
"0487",1.47425564881368,1.3787293358678,-0.575194406651892,0.04,0.25,0.45,442.345919899774,1.004618128942,-21.9644784988073,0.409245373446864
"0488",1.41121612039628,3.4642101255469,-0.093968042999506,0.04,0.25,0.45,434.058669997462,0.985796837467621,-21.1120703075036,0.40420598731887
"0489",0.649094200999243,0.120816370352171,-1.58181073924899,0.04,0.25,0.45,102.399541169057,0.232561058723194,-0.230633001361221,0.306214947760875
"0490",1.42460330879362,2.57094340883754,-1.13765599967353,0.04,0.25,0.45,427.708594726814,0.971375090933857,-20.4698243165632,0.404838167163244
"0491",0.780165286813397,3.71254311890062,-0.360023135927506,0.04,0.25,0.45,182.566318647884,0.414628970669431,-2.91177487152098,0.410950114531032
"0492",1.20937857993692,2.87528829007503,-2.67331974778697,0.04,0.25,0.45,326.990182866948,0.74263206896681,-11.5487932537526,0.394487401579911
"0493",1.40208842551359,3.35974212857895,-1.59287474412844,0.04,0.25,0.45,420.859963068603,0.955821065876175,-19.7877632172871,0.411286635674998
"0494",0.878145623945398,0.627595855591819,-3.51593158163968,0.04,0.25,0.45,152.313430670619,0.345921205213613,-1.72275733213221,0.322450289093444
"0495",0.733081457043765,2.0345262811603,-2.22972666539066,0.04,0.25,0.45,141.966842088524,0.322422920286214,-1.365409735073,0.39424591103863
"0496",1.21499869718007,2.69974683522061,-0.246887877363712,0.04,0.25,0.45,348.287434817481,0.791000561686259,-13.2366611766283,0.407384180202642
"0497",0.841000433637528,2.59672043280676,-0.158099473576993,0.04,0.25,0.45,189.925572902949,0.431342677991084,-3.23349865466686,0.417341179504507
"0498",0.669472561073257,1.46055316623487,-0.602772425712086,0.04,0.25,0.45,128.517225827421,0.291877304930977,-0.938452754379041,0.396131898913789
"0499",1.38589942340506,3.09649366955366,-0.421700321643613,0.04,0.25,0.45,422.820554155434,0.960273792262165,-19.9818954190026,0.410128806373073
"0500",0.567365516944788,0.0354892570078373,-0.935822285014205,0.04,0.25,0.45,89.4115644279359,0.203063879467278,0.061747082752967,0.338384855923345
"0501",0.52758144593914,0.388183060050942,-1.99971746002231,0.04,0.25,0.45,89.5487407959663,0.203375422673593,0.058865914984545,0.324791255771348
"0502",1.06658131883433,3.46053782182559,-1.01349379064143,0.04,0.25,0.45,288.477293663547,0.655164896893791,-8.76687897037053,0.400640729488203
"0503",1.00507329593645,3.80046095518209,-0.0791477396441622,0.04,0.25,0.45,265.073051238243,0.602011188049949,-7.24638658500158,0.41546750379719
"0504",1.20733471235377,3.8700990529703,-1.99359989493154,0.04,0.25,0.45,345.972954914862,0.785744113362356,-13.0480756592181,0.411405876954107
"0505",1.17013922865293,2.73857015565597,-2.33392992257513,0.04,0.25,0.45,313.686859032551,0.712418700428789,-10.5484895875176,0.408467759948983
"0506",0.696510186251253,0.631988560623489,-3.47256834510248,0.04,0.25,0.45,108.394387050919,0.246176038724586,-0.37894239372882,0.308110519317131
"0507",0.859377010140102,3.36948694953043,-0.701398191827349,0.04,0.25,0.45,201.560061644088,0.457765931342144,-3.76805768428369,0.411034539117594
"0508",0.839731232553022,0.410235689149238,-0.371878642350435,0.04,0.25,0.45,168.884264199396,0.383555461630992,-2.34742540589284,0.388189549393581
"0509",0.646223463288276,3.61064898070227,-3.91788504420035,0.04,0.25,0.45,116.356538052967,0.264258993448896,-0.588964221444782,0.387908715935556
"0510",1.11476238631271,3.57911549293715,-2.48060809511505,0.04,0.25,0.45,300.978407762253,0.68355635545721,-9.63171231825578,0.413763841496349
"0511",1.48656911913469,0.522162316179834,-2.28967339601181,0.04,0.25,0.45,366.652544690006,0.832709824704059,-14.7776363800784,0.348939594586665
"0512",1.04696916855872,2.04563930547051,-0.631120910661295,0.04,0.25,0.45,278.78334273367,0.633148826648504,-8.12149823025718,0.403437619904681
"0513",1.10646445690282,3.72726773483865,-3.34508350969106,0.04,0.25,0.45,294.702792689184,0.669303716540374,-9.19297686783204,0.398205658875132
"0514",1.48973648278276,3.94958179409802,-0.619419361016713,0.04,0.25,0.45,474.945231676033,1.07865489096047,-25.4740021343878,0.420626301750385
"0515",0.881930051503237,3.14895211662818,-3.13694171151705,0.04,0.25,0.45,197.715604460039,0.449034729788591,-3.58790513699618,0.395102795216661
"0516",1.36209508930752,1.43310034383275,-1.83800935141742,0.04,0.25,0.45,375.56975451765,0.852961827151511,-15.5544118814356,0.38478719065555
"0517",1.04944255079422,3.39917803563084,-3.36454676070902,0.04,0.25,0.45,265.447956322056,0.602862640333981,-7.26972957324197,0.410624462402521
"0518",1.14080033975467,3.43674048286676,-1.32427019747347,0.04,0.25,0.45,313.916993838118,0.712941362868686,-10.565440787333,0.411715787594881
"0519",0.941647986711236,1.5204861582825,-0.23814728660509,0.04,0.25,0.45,236.830642498427,0.537869450670664,-5.58276455850822,0.401130467059296
"0520",0.679663630154915,1.02367177639529,-3.47836720240768,0.04,0.25,0.45,107.760594485819,0.24473662338866,-0.362863916129036,0.32102121657482
"0521",0.587576394949341,3.91666582937259,-1.23737695718091,0.04,0.25,0.45,106.587597927003,0.242072614170624,-0.333355282564594,0.394706711265005
"0522",0.900272626371589,3.94740492029861,-0.69461655082833,0.04,0.25,0.45,224.316840818839,0.50944917716131,-4.90549485806604,0.410786284755685
"0523",0.894155518198153,3.13095843144413,-1.28259498351999,0.04,0.25,0.45,221.245072164906,0.50247283955124,-4.74486395533709,0.403338377271161
"0524",0.538717187545961,0.295496060772799,-3.62961782743968,0.04,0.25,0.45,97.4334505888053,0.221282499562936,-0.11416292426092,0.291999490028275
"0525",0.691159049620153,3.53918890893739,-0.916976798371412,0.04,0.25,0.45,141.549414108558,0.321474893646121,-1.35152006091768,0.423922120496324
"0526",0.541413277527317,0.652383590760641,-0.827921153124422,0.04,0.25,0.45,88.8896558641344,0.201878565482775,0.072668557211767,0.344307165738202
"0527",0.643798044374678,3.98216441025678,-1.56040025306959,0.04,0.25,0.45,129.902873112219,0.295024268246345,-0.980478121828873,0.397578162838143
"0528",0.787170336473035,3.21513264824543,-2.32051652047411,0.04,0.25,0.45,169.593407228258,0.385166006480076,-2.37559602544335,0.386337452886531
"0529",0.51624628466228,0.837606235795654,-1.82893153282255,0.04,0.25,0.45,89.0132122829661,0.20215917622817,0.070088788341401,0.319144690693737
"0530",1.0409307485139,3.17742606735043,-0.719541213655844,0.04,0.25,0.45,284.527570973852,0.646194625348705,-8.50126100252183,0.419758189341477
"0531",1.03586972443899,3.1037800456807,-3.76341950579081,0.04,0.25,0.45,248.133889886174,0.563540417058735,-6.22611224952871,0.393123249896695
"0532",0.932039714940591,0.904091459175572,-0.999633231188171,0.04,0.25,0.45,211.310290368922,0.479909814890384,-4.24051332352268,0.398500266460098
"0533",0.620458468753146,2.42631743438449,-2.8957592025781,0.04,0.25,0.45,107.930494892695,0.245122486626419,-0.367164814284998,0.368154340659962
"0534",0.853034744745353,2.41857574105356,-3.00983047809731,0.04,0.25,0.45,182.280111673458,0.413978961926945,-2.89951960247519,0.394910889336908
"0535",0.943999061035458,3.58524164151866,-0.725295377789997,0.04,0.25,0.45,240.53055911451,0.546272384078376,-5.79005133148364,0.401810591411509
"0536",1.48112102906802,3.57456178512611,-0.487783806294203,0.04,0.25,0.45,459.674163922979,1.04397255113806,-23.7989175985349,0.411832217231657
"0537",0.795051073430106,2.63743050249573,-2.4114716995731,0.04,0.25,0.45,172.64334870349,0.392092772073221,-2.49810014469203,0.377016772778843
"0538",0.583920697501395,0.871411892752163,-2.34308715145756,0.04,0.25,0.45,90.8209357885393,0.206264722869642,0.0319350846229347,0.345531376164522
"0539",0.648389607215067,2.13686266858038,-3.15194023893494,0.04,0.25,0.45,115.804535154546,0.263005331791729,-0.573923686027116,0.349325990406809
"0540",0.637431162360823,0.28985695523303,-3.66131047559809,0.04,0.25,0.45,99.2371584470318,0.225378926210434,-0.155795971179305,0.293543718419112
"0541",0.718724269382423,3.82100752191246,-0.658701957141049,0.04,0.25,0.45,157.809986486183,0.358404511537108,-1.92281616876211,0.402172877545827
"0542",0.671023639822379,0.156117281487212,-3.31099368121568,0.04,0.25,0.45,102.813115969761,0.2335003343529,-0.240593721744064,0.296270828816674
"0543",0.668356064568739,3.5996427035816,-1.51511468928494,0.04,0.25,0.45,134.431236565344,0.305308699083819,-1.12096217238255,0.409049719290028
"0544",1.42155891809147,3.81982695068978,-0.277300205611624,0.04,0.25,0.45,438.994284513612,0.997006182003944,-21.617795228378,0.409305153344274
"0545",0.993203766902443,0.239101130170748,-0.710643587039784,0.04,0.25,0.45,218.993785243372,0.497359909708156,-4.62854466151332,0.377021600557784
"0546",1.38239539474761,3.93666751209274,-0.627283426682465,0.04,0.25,0.45,423.829423518801,0.962565049865268,-20.0821424158328,0.410497510048119
"0547",0.975869433707325,0.45361429814063,-3.69224124889169,0.04,0.25,0.45,179.011512183415,0.406555598997111,-2.76092314254653,0.317121435088874
"0548",0.751566663745325,3.80508329321537,-3.36881656734832,0.04,0.25,0.45,157.371857033974,0.357409469488088,-1.90660940969502,0.412322986026026
"0549",0.818148810788989,0.947270193716511,-1.72334743253794,0.04,0.25,0.45,152.708256704851,0.346817900252323,-1.73689146067857,0.37636324290804
"0550",0.994948505482171,1.5348924270086,-3.27960657216236,0.04,0.25,0.45,220.727818536478,0.501298097456869,-4.71803327324118,0.373015640322787
"0551",0.686675452779047,1.02726294267643,-3.07630134311318,0.04,0.25,0.45,108.305608674337,0.245974412887067,-0.376684525264575,0.346855485089901
"0552",0.690392249025637,0.0854225931800902,-0.781825855067,0.04,0.25,0.45,115.565149392325,0.262461659372207,-0.567423327557794,0.34504023561719
"0553",0.755533694626531,2.27339223087206,-3.98911431635823,0.04,0.25,0.45,130.194189319298,0.295685880639995,-0.989370801118167,0.367107033015181
"0554",1.0488047182064,3.84483810590673,-1.67295032413024,0.04,0.25,0.45,285.645551364513,0.648733686562414,-8.57607338112428,0.410117972298472
"0555",0.746579361632233,3.97785481776856,-1.60002035052888,0.04,0.25,0.45,160.053256330042,0.363499233680719,-2.00650246815395,0.385885454520304
"0556",1.43676051348867,3.54264678590279,-1.92352519251872,0.04,0.25,0.45,431.436422233068,0.979841413162398,-20.845709164867,0.405285079258257
"0557",0.549837385993917,1.82910017652716,-2.81411902911775,0.04,0.25,0.45,88.0945962458779,0.20007289424188,0.089183111488047,0.395671029366403
"0558",1.28548377583269,2.02896713215299,-0.562609239327721,0.04,0.25,0.45,375.630734976583,0.853100320741707,-15.5597881268685,0.414300517121368
"0559",1.3808851821702,3.54551832931116,-0.550197397904471,0.04,0.25,0.45,422.141669974289,0.958731968713786,-19.9145720999913,0.409076520461827
"0560",1.1605486829218,2.21030288440827,-0.494306658179499,0.04,0.25,0.45,326.289108829495,0.741039849719222,-11.4950411691092,0.415672647012629
"0561",1.37462175980071,2.89796936132852,-0.983192812472582,0.04,0.25,0.45,411.131970115716,0.933727682306807,-18.83786975487,0.406329888145637
"0562",1.18666025057132,3.03045953143016,-0.585473306578584,0.04,0.25,0.45,334.875022090285,0.760539439807602,-12.1612775081127,0.417369055403271
"0563",1.2641112993767,3.82569254414737,-2.47973777469713,0.04,0.25,0.45,364.173204737108,0.827078960368167,-14.5649780225401,0.412875041871502
"0564",0.926095588630764,2.17023529706709,-0.807389758450911,0.04,0.25,0.45,227.308249625447,0.516243008375749,-5.06405220315259,0.423256640613045
"0565",0.824082143232925,0.396717575724237,-1.00642823843844,0.04,0.25,0.45,156.194661234057,0.354735923313685,-1.86328716773949,0.368817115379763
"0566",0.783467731372919,3.0713166263802,-3.16553027509805,0.04,0.25,0.45,166.77792583459,0.378771726522844,-2.2644473801327,0.370828433853239
