POSIX,Iprec,WindSp,AirT,RH,P,Swglob
08/12/1899 00:00,0.00795454545454546,3.5,-18,35.1801084115364,-9999.0,-0.136282407407407
09/12/1899 00:00,0.0183712121212121,3.3,-21.6,45.785205094771,-9999.0,-0.117997222222222
10/12/1899 00:00,0.0242424242424242,2,-26.5,75.5490290598908,-9999.0,-0.144065740740741
11/12/1899 00:00,0.0117424242424243,1.1,-26.4,81.856641319792,-9999.0,0.00902175925925919
12/12/1899 00:00,0.0109848484848485,0.8,-26,84.8298926895632,-9999.0,-0.0443032407407408
13/12/1899 00:00,0.0159090909090909,1,-32.5,95.3932431681432,-9999.0,-0.0822472222222222
14/12/1899 00:00,0.0295454545454545,0.8,-36.7,100,-9999.0,-0.0696726851851853
15/12/1899 00:00,0.00321969696969697,1.1,-35.7,100,-9999.0,-0.0538287037037037
16/12/1899 00:00,0.0272727272727273,0.6,-35.3,100,-9999.0,-0.0733060185185185
17/12/1899 00:00,0.0308712121212121,0.6,-34.3,100,-9999.0,-0.14358287037037
18/12/1899 00:00,0.0668560606060604,0.6,-32.8,100,-9999.0,-0.0863393518518519
19/12/1899 00:00,0.0195075757575757,0.6,-31.1,100,-9999.0,0.0766402777777778
20/12/1899 00:00,0.0106060606060606,2.1,-16.8,28.9470043012945,-9999.0,0.0234546296296297
21/12/1899 00:00,0.00606060606060604,1.8,-18.4,35.8712904729208,-9999.0,-0.151085185185185
22/12/1899 00:00,0.0202651515151515,1.6,-22.2,40.7651565473688,-9999.0,-0.382497685185186
23/12/1899 00:00,0.0136363636363636,1.8,-26.9,77.2105402006324,-9999.0,-0.139531018518518
24/12/1899 00:00,0.00018939393939394,2.8,-18.1,30.0391458049808,-9999.0,-0.0951013888888889
25/12/1899 00:00,0.0246212121212121,3.6,-8.4,16.2721766910122,-9999.0,0.0067629629629629
26/12/1899 00:00,0.012689393939394,4.8,-11.3,21.0554589452665,-9999.0,-0.0644662037037037
27/12/1899 00:00,0.00132575757575757,4.5,-8.9,16.0741255410572,-9999.0,-0.00543888888888896
28/12/1899 00:00,0.0168560606060606,1.4,-16.6,35.1840458907312,-9999.0,-0.0322787037037037
29/12/1899 00:00,0.00606060606060604,4.1,-17.5,22.5604652288445,-9999.0,-0.127068055555556
30/12/1899 00:00,0.0579545454545454,11.2,-9.3,19.555775765439,-9999.0,-0.132844907407407
31/12/1899 00:00,0.0125,6.3,-11.2,22.5270515144225,-9999.0,-0.197126851851852
01/01/1900 00:00,0,2.5,-10.9,16.5807081256294,-9999.0,-0.285947530864197
02/01/1900 00:00,0,3.8,-17.3,31.6630787163439,-9999.0,-0.215725308641975
03/01/1900 00:00,0,5.8,-15,21.984261747304,-9999.0,0.0189660493827162
04/01/1900 00:00,0,4.8,-7.4,12.5757555795862,-9999.0,0.0282854938271605
05/01/1900 00:00,0,6.8,-4.2,10.6388717790325,-9999.0,0.0422962962962964
06/01/1900 00:00,0,5.7,-5.1,11.7229352280438,-9999.0,-0.280207561728396
07/01/1900 00:00,0,8.8,-5.3,10.9574632803558,-9999.0,-0.348144290123456
08/01/1900 00:00,0,6.1,-5.7,12.0488035029905,-9999.0,-0.273979938271605
09/01/1900 00:00,0,7.3,-9.3,15.3529011127923,-9999.0,-0.215029320987655
10/01/1900 00:00,0,8.2,-10.1,14.848838728338,-9999.0,-0.633810185185185
11/01/1900 00:00,0,10.8,-6.9,13.0285782750865,-9999.0,-0.161795524691358
12/01/1900 00:00,0,10.4,-9.5,15.2693291331939,-9999.0,0.248918209876543
13/01/1900 00:00,0,5.1,-5.5,12.0927630749653,-9999.0,0.318524691358025
14/01/1900 00:00,0,3.71363636363636,-20.2,18.8439882518765,-9999.0,0.700334104938272
15/01/1900 00:00,0.2125,3.61818181818182,-30.6,77.0638742029765,-9999.0,0.816891975308642
16/01/1900 00:00,0.2125,3.37272727272727,-31.9,79.4588059586841,-9999.0,0.825388888888889
17/01/1900 00:00,0,4.00454545454545,-33.1,100,-9999.0,1.10679552469136
18/01/1900 00:00,0,2.89545454545455,-39.8,100,-9999.0,1.02029089506173
19/01/1900 00:00,0,2.97272727272727,-43,100,-9999.0,1.021975571316
20/01/1900 00:00,0,3.09090909090909,-39.3,100,-9999.0,1.29743055555556
21/01/1900 00:00,0.104166666666667,3.07619047619048,-33.2,100,-9999.0,1.68364583333333
22/01/1900 00:00,0.2125,3.64285714285714,-25.6,65.1276856845207,-9999.0,1.95344290123457
23/01/1900 00:00,0,3.2047619047619,-25.6,61.7544461887327,-9999.0,2.57745447530864
24/01/1900 00:00,0,3.20952380952381,-29.1,86.8828099326732,-9999.0,2.59811728395062
25/01/1900 00:00,0.104166666666667,3.18095238095238,-31.8,100,-9999.0,3.09190586419753
26/01/1900 00:00,0,3.3,-24.9,61.2857958863371,-9999.0,3.86767206790123
27/01/1900 00:00,0,2.97142857142857,-30.1,85.7537362662853,-9999.0,3.64900308641975
28/01/1900 00:00,0.104166666666667,3.08571428571429,-23.1,51.9042856334162,-9999.0,5.19023765432099
29/01/1900 00:00,0,2.84285714285714,-23,55.0487874682976,-9999.0,6.70019135802469
30/01/1900 00:00,0,2.85238095238095,-28.4,82.5151769269329,-9999.0,7.16002700617284
31/01/1900 00:00,0,2.9952380952381,-30.3,100,-9999.0,8.16556095679012
01/02/1900 00:00,0,2.89047619047619,-30.3,88.538354149926,-9999.0,6.38189197530864
02/02/1900 00:00,0.104166666666667,3.4952380952381,-27.9,66.7885080328237,-9999.0,5.51343364197531
03/02/1900 00:00,0.316666666666667,3.42380952380952,-28.1,68.0044391468087,-9999.0,8.41470524691358
04/02/1900 00:00,0,4.33809523809524,-31.7,94.9804349686654,-9999.0,8.59744675925926
05/02/1900 00:00,0,3.80952380952381,-29.6,79.0297892115485,-9999.0,7.10393364197531
06/02/1900 00:00,0,3.33333333333333,-21.1,25.3519894844157,-9999.0,13.7608672839506
07/02/1900 00:00,0,2.80952380952381,-15.3,19.9778574264292,-9999.0,11.9890069444444
08/02/1900 00:00,0,3.3047619047619,-9.2,14.5138929895839,-9999.0,10.4895354938272
09/02/1900 00:00,0,3.28571428571429,-8.1,13.3463880103984,-9999.0,13.8050362654321
10/02/1900 00:00,0,2.88571428571429,-17.2,22.5360462010151,-9999.0,14.4080925925926
11/02/1900 00:00,0.104166666666667,3.0047619047619,-23.3,41.1461627564242,-9999.0,16.113162037037
12/02/1900 00:00,0,3.01904761904762,-22,31.3882804116985,-9999.0,20.9406381172839
13/02/1900 00:00,0,3.1,-11.8,16.9162068991981,-9999.0,17.316537037037
14/02/1900 00:00,0,3.75238095238095,-7.5,10.9000113450933,-9999.0,19.7251574074074
15/02/1900 00:00,0,3.73333333333333,-2.7,8.25006871856374,-9999.0,20.1243811728395
16/02/1900 00:00,0,3.81904761904762,-5.2,10.2939324776296,-9999.0,19.6077353395062
17/02/1900 00:00,0,3.28571428571429,-11.4,15.1228687071406,-9999.0,21.4946913580247
18/02/1900 00:00,0,4.05714285714286,-8.7,12.852606490136,-9999.0,29.6067345679012
19/02/1900 00:00,0,3.91904761904762,-6.3,10.8756091942319,-9999.0,30.8343131074337
20/02/1900 00:00,0,2.86666666666667,-6.4,10.4992220883901,-9999.0,33.2102723765432
21/02/1900 00:00,0,2.96666666666667,-9.5,14.0006232401666,-9999.0,38.0957530864197
22/02/1900 00:00,0,2.97619047619048,-13.1,19.104006205197,-9999.0,33.8555979938272
23/02/1900 00:00,0,2.78571428571429,-15.1,23.0202880071855,-9999.0,30.8029544753087
24/02/1900 00:00,0,3.70952380952381,-17.4,25.4047742529148,-9999.0,32.8144475965327
25/02/1900 00:00,0,4.4952380952381,-16.7,25.4677777192181,-9999.0,30.5394490740741
26/02/1900 00:00,0,4.25238095238095,-19.5,31.0506861769625,-9999.0,33.9483263888889
27/02/1900 00:00,0,3.34761904761905,-21.4,37.7192583540366,-9999.0,55.7202083333333
28/02/1900 00:00,0,3.45714285714286,-19.6,29.9091423444661,-9999.0,56.6428317901234
01/03/1900 00:00,0,3.49047619047619,-16.2,14.7024109716438,-9999.0,37.878262345679
02/03/1900 00:00,0,2.83809523809524,-15.7,13.5608977615342,-9999.0,58.2934853395062
03/03/1900 00:00,0,3.33809523809524,-12.2,10.6537455867445,-9999.0,62.9413171296296
04/03/1900 00:00,0,3.75238095238095,-14.5,12.9303997809722,-9999.0,63.1274158950617
05/03/1900 00:00,0,3.52380952380952,-15.6,14.0344308178824,-9999.0,61.6277939814815
06/03/1900 00:00,0,3.23333333333333,-18.1,17.8652115998876,-9999.0,65.7885586419753
07/03/1900 00:00,0,3.17142857142857,-17.6,16.4365777903062,-9999.0,74.1507901234568
08/03/1900 00:00,0,3.5047619047619,-15.4,13.6737601940549,-9999.0,82.7760061728395
09/03/1900 00:00,0,3.37619047619048,-13.4,11.2387838539789,-9999.0,78.8354560185185
10/03/1900 00:00,0,3.15238095238095,-12.2,10.3377205905767,-9999.0,66.8346489197531
11/03/1900 00:00,0,3.38571428571429,-11.9,10.7975954926974,-9999.0,78.9147554012346
12/03/1900 00:00,0,3.31904761904762,-13,10.9247621188275,-9999.0,86.0723912037037
13/03/1900 00:00,0,2.95714285714286,-13.1,11.2489372698289,-9999.0,98.6232932098765
14/03/1900 00:00,0,3,-14.5,12.4255606331297,-9999.0,95.3664151234568
15/03/1900 00:00,0,3.2952380952381,-13.2,10.9800416327835,-9999.0,97.1928155864197
16/03/1900 00:00,0,3.3952380952381,-13.9,11.7804363978234,-9999.0,96.9675300925926
17/03/1900 00:00,0,3.16190476190476,-15.4,13.0885402910155,-9999.0,101.711598765432
18/03/1900 00:00,0,3.42380952380952,-12.3,9.97701022127086,-9999.0,99.7999475308642
19/03/1900 00:00,0,3.07142857142857,-17.2,15.2764232131509,-9999.0,103.935353395062
20/03/1900 00:00,0,3.06190476190476,-8.6,8.92877116465969,-9999.0,101.794891975309
21/03/1900 00:00,0,3.26190476190476,-8.7,8.63918088529844,-9999.0,119.520173611111
22/03/1900 00:00,0,3.16190476190476,-16.9,15.2441714964662,-9999.0,106.113906635802
23/03/1900 00:00,0,2.74285714285714,-18.6,17.7722018479215,-9999.0,115.12106095679
24/03/1900 00:00,0,2.89047619047619,-16.1,14.0334192870369,-9999.0,128.463006172839
25/03/1900 00:00,0,3.01904761904762,-17.7,16.506713487731,-9999.0,117.044292438272
26/03/1900 00:00,0,3.21904761904762,-19.8,19.461410134019,-9999.0,112.399512345679
27/03/1900 00:00,0,2.7,-18.8,18.052309780183,-9999.0,137.695999228395
28/03/1900 00:00,0.2125,2.36666666666667,-10.3,8.57607869134367,-9999.0,133.487941358025
29/03/1900 00:00,0,2.64285714285714,-8.8,7.33454365112106,-9999.0,131.779036265432
30/03/1900 00:00,0.104166666666667,2.77619047619048,-9.1,7.32781318474668,-9999.0,122.220756944445
31/03/1900 00:00,0,3.1,-5.5,5.65748359837078,-9999.0,146.026425925926
01/04/1900 00:00,0,3.11428571428571,-7.2,24.2796605438824,-9999.0,165.046296296296
02/04/1900 00:00,0,2.91428571428571,-11,33.5704443966998,-9999.0,170.408950617284
03/04/1900 00:00,0,3.28095238095238,-6.4,24.167121274324,-9999.0,177.507716049383
04/04/1900 00:00,0,2.97619047619048,-5,22.1861296626795,-9999.0,165.470679012346
05/04/1900 00:00,0,3.20952380952381,-4.8,22.3759892062399,-9999.0,170.331790123457
06/04/1900 00:00,0,3.48571428571429,-6.2,24.7820849575224,-9999.0,187.114197530864
07/04/1900 00:00,0,3.36666666666667,-7.8,27.8653909693557,-9999.0,160.956790123457
08/04/1900 00:00,0,3.06190476190476,-10.3,34.6677022252356,-9999.0,191.396604938272
09/04/1900 00:00,0,2.91428571428571,-10.2,33.3184699175113,-9999.0,183.950617283951
10/04/1900 00:00,0,2.93333333333333,-10.6,34.2498690488381,-9999.0,166.975308641975
11/04/1900 00:00,0,3.00952380952381,-7.1,25.6225305765003,-9999.0,194.83024691358
12/04/1900 00:00,0,3.31428571428571,-6.3,24.2743105241892,-9999.0,207.381210648148
13/04/1900 00:00,0,3.42857142857143,-7.7,27.5410857629364,-9999.0,215.813154320988
14/04/1900 00:00,0.104166666666667,3.24285714285714,-7.2,26.1009611864334,-9999.0,194.208729938271
15/04/1900 00:00,0,3.18095238095238,-6.1,24.2271077340566,-9999.0,217.704030092593
16/04/1900 00:00,0,2.82380952380952,-5.3,22.5071984025282,-9999.0,224.916811728395
17/04/1900 00:00,0,3.3952380952381,-2.8,18.0702943752303,-9999.0,192.517968364198
18/04/1900 00:00,0,2.89047619047619,-2.1,18.1984621725576,-9999.0,209.265212962963
19/04/1900 00:00,0,3.11428571428571,2.4,13.6737141298083,-9999.0,220.405035493827
20/04/1900 00:00,0,2.43181818181818,0.7,14.2209552092408,-9999.0,236.651234567901
21/04/1900 00:00,0,2.32608695652174,-1.4,18.7508040284266,-9999.0,236.612654320988
22/04/1900 00:00,0,2.43478260869565,-0.4,16.4103596397277,-9999.0,244.945987654321
23/04/1900 00:00,0,2.75217391304348,-7.1,20.9608040857422,-9999.0,201.774691358025
24/04/1900 00:00,0,2.85652173913043,-10.1,24.0309517216195,-9999.0,225.231481481481
25/04/1900 00:00,0,3.79565217391304,-11,26.1059877755358,-9999.0,245.486111111111
26/04/1900 00:00,0,3.64782608695652,-10,27.9486537172308,-9999.0,212.422839506173
27/04/1900 00:00,0,2.91304347826087,-9.8,37.9600663643247,-9999.0,219.868827160494
28/04/1900 00:00,0,2.57391304347826,-8.1,31.4592284367885,-9999.0,226.543209876543
29/04/1900 00:00,0.104166666666667,2.89130434782609,-5.1,16.9040905003162,-9999.0,236.921296296296
30/04/1900 00:00,0,2.43913043478261,-2.9,14.6009347496999,-9999.0,252.708333333333
01/05/1900 00:00,0,2.41739130434783,-1.8,23.5251998248183,964.650753136243,237.5
02/05/1900 00:00,0,2.34347826086957,-5.4,33.7721820702656,964.650753136243,241.203703703704
03/05/1900 00:00,0,2.50434782608696,-4,35.2445947143493,964.650753136243,251.736111111111
04/05/1900 00:00,0,2.66086956521739,-5.1,35.2088471381466,964.650753136243,256.481481481481
05/05/1900 00:00,0,2.76521739130435,-5,34.3441065716823,964.650753136243,249.305555555556
06/05/1900 00:00,0,2.83478260869565,-0.8,24.4001038488455,964.650753136243,257.175925925926
07/05/1900 00:00,0,2.57826086956522,1.4,22.3916628956171,964.650753136243,256.018518518519
08/05/1900 00:00,0,2.83913043478261,-1.3,26.8788333419007,964.650753136243,217.708333333333
09/05/1900 00:00,0,2.44347826086957,0.2,21.6681974870893,964.650753136243,233.333333333333
10/05/1900 00:00,0,2.68695652173913,-3.4,30.9103928446819,964.650753136243,223.032407407407
11/05/1900 00:00,0,2.60869565217391,1.5,21.4806090832398,964.650753136243,179.166666666667
12/05/1900 00:00,0,2.98695652173913,0.8,22.5833485026843,964.650753136243,185.87962962963
13/05/1900 00:00,0.0541666666666667,2.96086956521739,2.2,21.705596269189,964.650753136243,278.240740740741
14/05/1900 00:00,0.0833333333333333,2.65217391304348,3.8,18.669802640211,964.650753136243,159.027777777778
15/05/1900 00:00,0.0125,2.85,3.7,18.5130636022862,964.650753136243,236.689814814815
16/05/1900 00:00,0,2.54761904761905,5.2,17.6139347157999,964.650753136243,289.351851851852
17/05/1900 00:00,0,2.87142857142857,6.7,16.6355898196816,964.650753136243,294.791666666667
18/05/1900 00:00,0,2.82380952380952,7.8,13.2618899611173,964.650753136243,295.25462962963
19/05/1900 00:00,0,3.27142857142857,7.3,14.7097956878644,964.650753136243,295.949074074074
20/05/1900 00:00,0,3.1,3.3,15.2713254554853,964.650753136243,272.453703703704
21/05/1900 00:00,0,3.21428571428571,-7.8,26.5880941831518,964.650753136243,211.111111111111
22/05/1900 00:00,0,2.85714285714286,0.4,19.2439952137666,964.650753136243,295.949074074074
23/05/1900 00:00,0,2.6952380952381,-0.3,19.1538777662217,964.650753136243,275.578703703704
24/05/1900 00:00,0.0208333333333333,2.94761904761905,4.8,15.0649229448141,964.650753136243,268.055555555556
25/05/1900 00:00,0,3.04545454545455,8.7,12.28459204123,964.650753136243,266.203703703704
26/05/1900 00:00,0.2,2.99090909090909,8.3,12.778571665981,964.650753136243,148.148148148148
27/05/1900 00:00,0.125,2.98181818181818,5.5,15.6977744644841,964.650753136243,161.805555555556
28/05/1900 00:00,0,2.73636363636364,7.6,13.3389735755321,964.650753136243,295.25462962963
29/05/1900 00:00,0,2.87272727272727,11.6,10.4393990715515,964.650753136243,312.847222222222
30/05/1900 00:00,0,2.76818181818182,12.8,10.2483790267877,964.650753136243,316.087962962963
31/05/1900 00:00,0,2.63181818181818,12,10.4369877001609,964.650753136243,253.125
01/06/1900 00:00,0,2.84090909090909,8.6,42.0790702285848,956.865903165634,267.12962962963
02/06/1900 00:00,0.1375,3.04761904761905,9,36.4895897496468,956.865903165634,246.990740740741
03/06/1900 00:00,0,3.22272727272727,12.1,33.7039596483908,956.865903165634,284.375
04/06/1900 00:00,0,3.03333333333333,10.2,37.5595009408228,956.865903165634,257.060185185185
05/06/1900 00:00,0.0125,3.07142857142857,4.8,51.9285595559212,956.865903165634,135.416666666667
06/06/1900 00:00,0.0333333333333333,3.29130434782609,4.6,43.7382557504237,956.865903165634,173.49537037037
07/06/1900 00:00,0,3.26086956521739,12.9,29.1587422152839,956.865903165634,232.175925925926
08/06/1900 00:00,0.329166666666667,3.00434782608696,7.1,43.2794434846384,956.865903165634,90.0462962962963
09/06/1900 00:00,0.3375,2.99090909090909,4.7,52.1496525378443,956.865903165634,74.6527777777778
10/06/1900 00:00,0.15,3.19545454545455,6.5,42.144569702549,956.865903165634,201.157407407407
11/06/1900 00:00,0,2.8304347826087,10,33.9588634518688,956.865903165634,259.953703703704
12/06/1900 00:00,0,2.93913043478261,12.2,31.5063185118444,956.865903165634,273.726851851852
13/06/1900 00:00,0.0208333333333333,3.02608695652174,10.2,35.9063786874983,956.865903165634,221.527777777778
14/06/1900 00:00,0,2.73181818181818,14.3,28.1636526276319,956.865903165634,279.166666666667
15/06/1900 00:00,0,2.72272727272727,16.8,22.7635429902958,956.865903165634,303.703703703704
16/06/1900 00:00,0,3.5,12.4,25.6282669508892,956.865903165634,248.842592592593
17/06/1900 00:00,0,3,9.1,36.228384742397,956.865903165634,293.981481481481
18/06/1900 00:00,0,2.8,8.4,38.9357364877796,956.865903165634,333.449074074074
19/06/1900 00:00,0.0125,2.8,5.4,47.3930815563111,956.865903165634,140.856481481481
20/06/1900 00:00,0,3.6,6.1,39.7515033941111,956.865903165634,140.972222222222
21/06/1900 00:00,0,4.1,2.9,56.4662645416254,956.865903165634,92.5925925925926
22/06/1900 00:00,0,3.2,4.5,45.1447927471913,956.865903165634,246.875
23/06/1900 00:00,0.275,2.6,3.6,52.3489120546311,956.865903165634,76.6203703703704
24/06/1900 00:00,0.0333333333333333,3.5,3.9,46.7155663180153,956.865903165634,122.222222222222
25/06/1900 00:00,0,2.6,7.9,36.3498711311268,956.865903165634,263.541666666667
26/06/1900 00:00,0.0833333333333333,2.8,10.3,31.4373068153505,956.865903165634,180.092592592593
27/06/1900 00:00,0.0125,2.6,11.3,31.0867736303933,956.865903165634,209.259259259259
28/06/1900 00:00,0.0125,2.5,12.9,26.9911720595514,956.865903165634,253.125
29/06/1900 00:00,0,2.4,15.5,24.0002844226698,956.865903165634,241.087962962963
30/06/1900 00:00,0,3.8,15.8,22.4495546895158,956.865903165634,292.708333333333
01/07/1900 00:00,0,2.6,17.5,24.4324323335052,961.317808207632,245.833333333333
02/07/1900 00:00,0.0958333333333333,3.2,17.8,22.213306821514,961.317808207632,277.199074074074
03/07/1900 00:00,0.0625,2.7,14.6,27.0854800360098,961.317808207632,181.712962962963
04/07/1900 00:00,0.308333333333333,3.2,13.7,28.1054998073538,961.317808207632,199.074074074074
05/07/1900 00:00,0.454166666666667,3.7,11,35.6019865850979,961.317808207632,87.037037037037
06/07/1900 00:00,0.866666666666667,3.2,9.1,41.1200997476174,961.317808207632,64.2361111111111
07/07/1900 00:00,0.0333333333333333,3.7,12.2,29.8253860883687,961.317808207632,223.49537037037
08/07/1900 00:00,0,4.3,10.9,37.4889269084229,961.317808207632,170.023148148148
09/07/1900 00:00,0,2.9,12.8,33.3472311761555,961.317808207632,253.703703703704
10/07/1900 00:00,0,2.6,13.1,32.2090365180985,961.317808207632,255.439814814815
11/07/1900 00:00,0,2.5,15.2,28.3369067280725,961.317808207632,302.199074074074
12/07/1900 00:00,0,2.7,17.3,24.717031944731,961.317808207632,295.833333333333
13/07/1900 00:00,0,2.5,20,20.3624202771439,961.317808207632,296.875
14/07/1900 00:00,0,3.7,19.3,19.9893585383365,961.317808207632,278.009259259259
15/07/1900 00:00,0,3,18.4,23.025004041075,961.317808207632,246.180555555556
16/07/1900 00:00,0,3.2,17.1,25.4531849684474,961.317808207632,254.282407407407
17/07/1900 00:00,0.0625,2.6,15.9,26.5265301893105,961.317808207632,207.75462962963
18/07/1900 00:00,0,2.4,17.5,24.6079202389055,961.317808207632,292.824074074074
19/07/1900 00:00,0,3.9,14.2,33.6345392031026,961.317808207632,145.25462962963
20/07/1900 00:00,0.0625,2.5,11.4,37.795298501965,961.317808207632,65.0462962962963
21/07/1900 00:00,0,3.6,9.7,39.3415747580226,961.317808207632,47.6851851851852
22/07/1900 00:00,0.0125,3.9,6.9,46.7943712211107,961.317808207632,75.5787037037037
23/07/1900 00:00,0,3.1,13.8,29.6067258816336,961.317808207632,208.564814814815
24/07/1900 00:00,0.0958333333333333,4.1,14,27.9871049790774,961.317808207632,140.162037037037
25/07/1900 00:00,0,2.7,12.7,30.5246382462315,961.317808207632,208.564814814815
26/07/1900 00:00,0,1.9,15.5,26.7716907824532,961.317808207632,219.675925925926
27/07/1900 00:00,0.191666666666667,3.7,16.1,23.7950313879215,961.317808207632,172.337962962963
28/07/1900 00:00,0,2.9,12.1,34.2830474888712,961.317808207632,111.805555555556
29/07/1900 00:00,0.295833333333333,3.7,10.8,34.0775732058486,961.317808207632,154.513888888889
30/07/1900 00:00,0.0625,2.4,5.9,50.6318292098054,961.317808207632,119.791666666667
31/07/1900 00:00,0.158333333333333,4,12.7,30.4245523881507,961.317808207632,49.0740740740741
01/08/1900 00:00,0.179166666666667,5.8,15.6,15.4818330148209,962.620524511461,118.75
02/08/1900 00:00,0.0208333333333333,7.2,14.6,16.4859937456679,962.620524511461,95.3703703703704
03/08/1900 00:00,0.0125,3.8,12.3,19.1226280846812,962.620524511461,133.217592592593
04/08/1900 00:00,0.308333333333333,3.7,9.6,25.0915636490277,962.620524511461,95.1388888888889
05/08/1900 00:00,0.3375,3.4,4.7,33.0170151021315,962.620524511461,90.0462962962963
06/08/1900 00:00,0.0416666666666667,3.1,5.9,29.5794454592012,962.620524511461,150.925925925926
07/08/1900 00:00,0.0416666666666667,3.3,2.6,39.4355966148824,962.620524511461,62.5
08/08/1900 00:00,0.125,2.6,2.9,38.0819762605582,962.620524511461,105.902777777778
09/08/1900 00:00,0,2.2,3.7,37.3382064059585,962.620524511461,119.560185185185
10/08/1900 00:00,0,2.4,8,25.6540527420004,962.620524511461,197.800925925926
11/08/1900 00:00,0.0208333333333333,3.6,8,24.9735830584492,962.620524511461,166.087962962963
12/08/1900 00:00,0.191666666666667,3.2,2.3,39.0167617754136,962.620524511461,94.9074074074074
13/08/1900 00:00,0,3,4.2,33.6279220632916,962.620524511461,148.37962962963
14/08/1900 00:00,0,3.1,3.8,37.1329137132636,962.620524511461,69.212962962963
15/08/1900 00:00,0.0208333333333333,3.8,1.2,41.3952158565281,962.620524511461,65.2777777777778
16/08/1900 00:00,0.0125,2.7,2.5,36.3756759890645,962.620524511461,111.574074074074
17/08/1900 00:00,0,3.9,7.3,29.3010986444283,962.620524511461,56.9444444444444
18/08/1900 00:00,0,3.4,9.6,23.3414688572103,962.620524511461,170.833333333333
19/08/1900 00:00,0,4,12.4,21.805646124241,962.620524511461,141.782407407407
20/08/1900 00:00,0,2,13.1,17.9441730776698,962.620524511461,158.333333333333
21/08/1900 00:00,0.075,1.8,8.2,25.8646892944384,962.620524511461,72.5694444444444
22/08/1900 00:00,0.0625,1.8,5.6,31.6759582835488,962.620524511461,30.3240740740741
23/08/1900 00:00,0.179166666666667,1.6,3.3,36.2631402167275,962.620524511461,56.1342592592593
24/08/1900 00:00,0.1375,2,2.5,41.72732171313,962.620524511461,46.412037037037
25/08/1900 00:00,0,2.1,2.5,39.7414802858725,962.620524511461,56.25
26/08/1900 00:00,0.0416666666666667,2.3,1.8,41.0935015616924,962.620524511461,43.9814814814815
27/08/1900 00:00,0,2,4.6,31.5177409911837,962.620524511461,164.467592592593
28/08/1900 00:00,0.0625,2.6,7.4,27.6226844441282,962.620524511461,68.1712962962963
29/08/1900 00:00,0.295833333333333,3,5.5,31.6317326938812,962.620524511461,35.1851851851852
30/08/1900 00:00,0.170833333333333,3,1.4,42.0990354340147,962.620524511461,62.037037037037
31/08/1900 00:00,0.0208333333333333,3.4,-2.9,59.0975358913988,962.620524511461,77.1990740740741
01/09/1900 00:00,0,3.1,-5,30.4080620863529,964.46173702408,92.2453703703704
02/09/1900 00:00,0.391666666666667,3.3,-1.7,17.8435711463337,964.46173702408,128.935185185185
03/09/1900 00:00,0.0125,4.9,4,13.5688364150354,964.46173702408,102.777777777778
04/09/1900 00:00,0,3.8,2.1,17.7488695479502,964.46173702408,137.037037037037
05/09/1900 00:00,0,3.3,1.7,17.187473089532,964.46173702408,136.805555555556
06/09/1900 00:00,0,3.7,9.2,9.60383717127059,964.46173702408,100.347222222222
07/09/1900 00:00,0.266666666666667,4.9,8.9,10.0934583733344,964.46173702408,75.5787037037037
08/09/1900 00:00,0.075,3.1,4.2,13.8740199304818,964.46173702408,142.013888888889
09/09/1900 00:00,0.0125,3.3,6.1,12.5479970922304,964.46173702408,88.7731481481482
10/09/1900 00:00,0.2125,2.7,0.3,17.1999827911686,964.46173702408,50
11/09/1900 00:00,0,2.1,-0.3,19.0817150384986,964.46173702408,78.125
12/09/1900 00:00,0,2.7,1.7,16.088332259974,964.46173702408,124.652777777778
13/09/1900 00:00,0.0208333333333333,2.8,3.6,14.7400481787321,964.46173702408,75.6944444444444
14/09/1900 00:00,0,7.2,7.7,11.3943533158292,964.46173702408,57.4074074074074
15/09/1900 00:00,0,4.4,8.1,10.943341201293,964.46173702408,76.0416666666667
16/09/1900 00:00,0.075,3.2,4,13.6343899280528,964.46173702408,50
17/09/1900 00:00,0,4.9,-5,31.0890403429005,964.46173702408,75.6944444444444
18/09/1900 00:00,0,3.5,-4.8,28.1645135525937,964.46173702408,79.1666666666667
19/09/1900 00:00,0,3.7,-3.9,25.4895796001256,964.46173702408,55.2083333333333
20/09/1900 00:00,0.0125,2.6,-5.4,29.2550022062184,964.46173702408,53.587962962963
21/09/1900 00:00,0,6,-5.5,30.5125529301569,964.46173702408,59.4907407407407
22/09/1900 00:00,0,4.6,-5.3,27.8260047436068,964.46173702408,66.6666666666667
23/09/1900 00:00,0,3.7,-5.6,33.4394473950622,964.46173702408,46.6435185185185
24/09/1900 00:00,0,3.1,-5.4,31.1724286083886,964.46173702408,58.1018518518519
25/09/1900 00:00,0,2.9,-7.1,34.0411722892921,964.46173702408,59.9537037037037
26/09/1900 00:00,0,5.5,-8,36.2913575621241,964.46173702408,50.6944444444444
27/09/1900 00:00,0,6.1,-5.6,29.7136562477497,964.46173702408,48.2638888888889
28/09/1900 00:00,0,3.3,-6.4,31.6217060444867,964.46173702408,58.2175925925926
29/09/1900 00:00,0,1.9,-9.8,43.6715488167429,964.46173702408,39.6990740740741
30/09/1900 00:00,0,7.2,-3.4,25.6936526139042,964.46173702408,50.5787037037037
01/10/1900 00:00,0.0295454545454545,8.8,0.2,7.0780321669583,-9999.0,60.0115740740741
02/10/1900 00:00,0.0102272727272727,5.5,-3,9.13965794263993,-9999.0,59.1680100308642
