Date,Year,Day,Hour_Min,Mod Temp 1,Mod Temp 2,Mod Temp 3,Mod Temp 4,Mod Temp 5,Mod Temp 6,Mod PA 1,Mod PA 2,Mod PA 3,Mod PA 4,Mod PA 5,Mod PA 6,Mod Calc. VWC 1,Mod Calc. VWC 2,Mod Calc. VWC 3,Mod Calc. VWC 4,Mod Calc. VWC 5,Mod Calc. VWC 6
12-Oct-2012 13:00,2012,286,1300,-0.38,-0.49,,-0.17,-0.05,-0.42,24.40,33.29,19.19,25.46,30.18,18.85,19.52,37.70,11.96,21.32,30.56,11.54
12-Oct-2012 13:30,2012,286,1330,-0.38,-0.47,,-0.17,-0.06,-0.41,24.39,33.29,19.19,25.46,30.17,18.83,19.52,37.70,11.96,21.32,30.56,11.48
12-Oct-2012 14:00,2012,286,1400,-0.37,-0.49,,-0.16,-0.05,-0.42,24.39,33.28,19.19,25.45,30.16,18.81,19.46,37.70,11.96,21.32,30.50,11.48
12-Oct-2012 14:30,2012,286,1430,-0.38,-0.49,,-0.16,-0.04,-0.45,24.38,33.28,19.19,25.45,30.15,18.80,19.46,37.64,11.96,21.32,30.50,11.48
12-Oct-2012 15:00,2012,286,1500,-0.38,-0.47,,-0.15,-0.07,-0.43,24.38,33.28,19.19,25.44,30.15,18.78,19.46,37.64,11.90,21.32,30.50,11.42
12-Oct-2012 15:30,2012,286,1530,-0.38,-0.47,,-0.15,-0.07,-0.44,24.38,33.27,19.18,25.44,30.15,18.77,19.46,37.64,11.90,21.26,30.50,11.42
12-Oct-2012 16:00,2012,286,1600,-0.38,-0.46,,-0.17,-0.04,-0.47,24.38,33.26,19.18,25.44,30.14,18.75,19.46,37.58,11.90,21.26,30.50,11.42
12-Oct-2012 16:30,2012,286,1630,-0.37,-0.47,,-0.16,-0.06,-0.47,24.37,33.24,19.18,25.43,30.14,18.74,19.46,37.58,11.90,21.26,30.50,11.36
12-Oct-2012 17:00,2012,286,1700,-0.36,-0.45,,-0.18,-0.05,-0.47,24.37,33.23,19.18,25.43,30.13,18.73,19.46,37.58,11.90,21.26,30.44,11.36
12-Oct-2012 17:30,2012,286,1730,-0.37,-0.45,,-0.17,-0.05,-0.47,24.36,33.08,19.18,25.42,30.13,18.72,19.46,37.16,11.90,21.26,30.44,11.36
12-Oct-2012 18:00,2012,286,1800,-0.37,-0.44,,-0.17,-0.05,-0.45,24.36,32.91,19.18,25.42,30.13,18.72,19.46,36.74,11.90,21.26,30.44,11.36
12-Oct-2012 18:30,2012,286,1830,-0.37,-0.47,,-0.14,-0.09,-0.43,24.36,32.90,19.18,25.41,30.12,18.71,19.46,36.74,11.90,21.26,30.44,11.36
12-Oct-2012 19:00,2012,286,1900,-0.37,-0.43,,-0.16,-0.05,-0.42,24.35,32.89,19.18,25.41,30.12,18.70,19.40,36.74,11.90,21.26,30.44,11.36
12-Oct-2012 19:30,2012,286,1930,-0.37,-0.44,,-0.16,-0.05,-0.41,24.35,32.89,19.17,25.41,30.11,18.70,19.40,36.74,11.90,21.20,30.44,11.36
12-Oct-2012 20:00,2012,286,2000,-0.36,-0.44,,-0.17,-0.05,-0.41,24.34,32.88,19.17,25.40,30.09,18.69,19.40,36.68,11.90,21.20,30.38,11.30
12-Oct-2012 20:30,2012,286,2030,-0.36,-0.43,,-0.17,-0.06,-0.41,24.34,32.88,19.17,25.40,30.09,18.69,19.40,36.68,11.90,21.20,30.38,11.30
12-Oct-2012 21:00,2012,286,2100,-0.37,-0.44,,-0.17,-0.05,-0.40,24.33,32.87,19.16,25.39,30.09,18.68,19.40,36.68,11.90,21.20,30.38,11.30
12-Oct-2012 21:30,2012,286,2130,-0.37,-0.45,,-0.18,-0.05,-0.40,24.33,32.87,19.16,25.39,30.08,18.68,19.40,36.68,11.90,21.20,30.38,11.30
12-Oct-2012 22:00,2012,286,2200,-0.37,-0.45,,-0.18,-0.04,-0.39,24.32,32.86,19.16,25.39,30.08,18.67,19.40,36.62,11.90,21.20,30.38,11.30
12-Oct-2012 22:30,2012,286,2230,-0.38,-0.46,,-0.18,-0.03,-0.40,24.32,32.85,19.16,25.38,30.07,18.67,19.40,36.62,11.90,21.20,30.32,11.30
12-Oct-2012 23:00,2012,286,2300,-0.38,-0.46,,-0.17,-0.04,-0.40,24.32,32.84,19.15,25.38,30.07,18.67,19.34,36.62,11.90,21.20,30.32,11.30
12-Oct-2012 23:30,2012,286,2330,-0.37,-0.44,,-0.16,-0.05,-0.40,24.31,32.83,19.15,25.37,30.06,18.66,19.34,36.56,11.90,21.20,30.32,11.30
13-Oct-2012 00:00,2012,286,2400,-0.38,-0.45,,-0.17,-0.05,-0.40,24.30,32.82,19.15,25.37,30.06,18.66,19.34,36.56,11.90,21.14,30.32,11.30
13-Oct-2012 00:30,2012,287,30,-0.38,-0.44,,-0.17,-0.05,-0.41,24.30,32.82,19.15,25.37,30.06,18.66,19.34,36.56,11.90,21.14,30.32,11.30
13-Oct-2012 01:00,2012,287,100,-0.38,-0.45,,-0.17,-0.05,-0.40,24.29,32.82,19.14,25.36,30.05,18.65,19.34,36.56,11.90,21.14,30.32,11.30
13-Oct-2012 01:30,2012,287,130,-0.38,-0.44,,-0.18,-0.04,-0.41,24.29,32.81,19.14,25.36,30.05,18.65,19.34,36.56,11.90,21.14,30.26,11.30
13-Oct-2012 02:00,2012,287,200,-0.37,-0.43,,-0.17,-0.05,-0.42,24.28,32.81,19.14,25.35,30.04,18.65,19.34,36.50,11.90,21.14,30.26,11.30
13-Oct-2012 02:30,2012,287,230,-0.38,-0.44,,-0.16,-0.05,-0.42,24.28,32.80,19.14,25.35,30.04,18.64,19.28,36.50,11.90,21.14,30.26,11.30
13-Oct-2012 03:00,2012,287,300,-0.39,-0.45,,-0.17,-0.05,-0.42,24.27,32.80,19.14,25.35,30.03,18.64,19.28,36.50,11.84,21.14,30.26,11.30
13-Oct-2012 03:30,2012,287,330,-0.38,-0.45,,-0.17,-0.05,-0.42,24.27,32.79,19.13,25.34,30.03,18.64,19.28,36.50,11.84,21.14,30.26,11.24
13-Oct-2012 04:00,2012,287,400,-0.38,-0.45,,-0.17,-0.05,-0.42,24.26,32.79,19.13,25.34,30.02,18.64,19.28,36.50,11.84,21.08,30.26,11.24
13-Oct-2012 04:30,2012,287,430,-0.39,-0.46,,-0.17,-0.05,-0.41,24.25,32.78,19.13,25.33,30.02,18.63,19.28,36.44,11.84,21.08,30.20,11.24
13-Oct-2012 05:00,2012,287,500,-0.39,-0.46,,-0.17,-0.05,-0.42,24.25,32.78,19.12,25.33,30.02,18.63,19.22,36.44,11.84,21.08,30.20,11.24
13-Oct-2012 05:30,2012,287,530,-0.40,-0.47,,-0.17,-0.05,-0.42,24.24,32.77,19.12,25.33,30.01,18.63,19.22,36.44,11.84,21.08,30.20,11.24
13-Oct-2012 06:00,2012,287,600,-0.39,-0.48,,-0.18,-0.05,-0.43,24.23,32.77,19.11,25.32,30.01,18.63,19.22,36.44,11.84,21.08,30.20,11.24
13-Oct-2012 06:30,2012,287,630,-0.40,-0.48,,-0.16,-0.05,-0.43,24.23,32.76,19.11,25.32,29.99,18.63,19.22,36.44,11.84,21.08,30.14,11.24
13-Oct-2012 07:00,2012,287,700,-0.41,-0.48,,-0.16,-0.05,-0.43,24.22,32.76,19.10,25.31,29.98,18.62,19.22,36.38,11.84,21.08,30.14,11.24
13-Oct-2012 07:30,2012,287,730,-0.41,-0.50,,-0.17,-0.05,-0.43,24.21,32.75,19.10,25.31,29.97,18.62,19.22,36.38,11.84,21.08,30.14,11.24
13-Oct-2012 08:00,2012,287,800,-0.41,-0.52,,-0.18,-0.05,-0.43,24.21,32.75,19.09,25.31,29.96,18.62,19.16,36.38,11.84,21.08,30.08,11.24
13-Oct-2012 08:30,2012,287,830,-0.41,-0.52,,-0.17,-0.05,-0.44,24.20,32.74,19.08,25.30,29.96,18.62,19.16,36.38,11.78,21.02,30.08,11.24
13-Oct-2012 09:00,2012,287,900,-0.42,-0.52,,-0.18,-0.06,-0.43,24.19,32.73,19.08,25.30,29.95,18.61,19.16,36.38,11.78,21.02,30.08,11.24
13-Oct-2012 09:30,2012,287,930,-0.41,-0.53,,-0.18,-0.06,-0.44,24.18,32.73,19.07,25.29,29.95,18.61,19.16,36.32,11.78,21.02,30.08,11.24
13-Oct-2012 10:00,2012,287,1000,-0.42,-0.54,,-0.17,-0.05,-0.44,24.18,32.72,19.06,25.29,29.94,18.61,19.16,36.32,11.78,21.02,30.08,11.24
13-Oct-2012 10:30,2012,287,1030,-0.41,-0.53,,-0.19,-0.06,-0.44,24.17,32.72,19.06,25.28,29.94,18.60,19.10,36.32,11.78,21.02,30.02,11.24
13-Oct-2012 11:00,2012,287,1100,-0.42,-0.53,,-0.17,-0.04,-0.43,24.16,32.71,19.05,25.28,29.93,18.60,19.10,36.32,11.78,21.02,30.02,11.24
13-Oct-2012 11:30,2012,287,1130,-0.42,-0.53,,-0.18,-0.04,-0.43,24.15,32.71,19.05,25.28,29.93,18.59,19.10,36.32,11.78,21.02,30.02,11.24
13-Oct-2012 12:00,2012,287,1200,-0.42,-0.53,,-0.17,-0.04,-0.42,24.15,32.70,19.04,25.27,29.93,18.59,19.10,36.26,11.78,21.02,30.02,11.18
13-Oct-2012 12:30,2012,287,1230,-0.42,-0.52,,-0.17,-0.05,-0.43,24.14,32.70,19.04,25.27,29.92,18.59,19.04,36.26,11.72,20.96,30.02,11.18
13-Oct-2012 13:00,2012,287,1300,-0.42,-0.52,,-0.18,-0.06,-0.42,24.13,32.69,19.03,25.26,29.92,18.58,19.04,36.26,11.72,20.96,30.02,11.18
13-Oct-2012 13:30,2012,287,1330,-0.43,-0.54,,-0.18,-0.04,-0.42,24.12,32.69,19.03,25.26,29.91,18.58,19.04,36.26,11.72,20.96,30.02,11.18
13-Oct-2012 14:00,2012,287,1400,-0.42,-0.51,,-0.17,-0.05,-0.42,24.12,32.68,19.02,25.25,29.91,18.57,19.04,36.26,11.72,20.96,29.96,11.18
13-Oct-2012 14:30,2012,287,1430,-0.41,-0.50,,-0.17,-0.05,-0.41,24.11,32.68,19.02,25.25,29.90,18.57,19.04,36.20,11.72,20.96,29.96,11.18
13-Oct-2012 00:15,2012,287,15,-0.42,-0.49,,-0.16,-0.07,-0.40,24.11,32.67,19.02,25.25,29.90,18.57,19.04,36.20,11.72,20.96,29.96,11.18
13-Oct-2012 15:30,2012,287,1530,-0.41,-0.52,,-0.16,-0.07,-0.41,24.10,32.67,19.02,25.24,29.90,18.57,18.98,36.20,11.72,20.96,29.96,11.18
13-Oct-2012 16:00,2012,287,1600,-0.41,-0.49,,-0.15,-0.08,-0.40,24.09,32.66,19.01,25.24,29.89,18.56,18.98,36.20,11.72,20.96,29.96,11.18
13-Oct-2012 16:30,2012,287,1630,-0.40,-0.49,,-0.16,-0.08,-0.39,24.09,32.66,19.01,25.23,29.89,18.56,18.98,36.20,11.72,20.90,29.96,11.18
13-Oct-2012 17:00,2012,287,1700,-0.41,-0.49,,-0.16,-0.07,-0.39,24.08,32.66,19.01,25.23,29.89,18.56,18.98,36.14,11.72,20.90,29.96,11.18
13-Oct-2012 17:30,2012,287,1730,-0.40,-0.50,,-0.15,-0.07,-0.41,24.07,32.65,19.01,25.23,29.88,18.56,18.98,36.14,11.72,20.90,29.90,11.18
13-Oct-2012 18:00,2012,287,1800,-0.40,-0.49,,-0.16,-0.06,-0.40,24.07,32.65,19.00,25.22,29.88,18.56,18.98,36.14,11.72,20.90,29.90,11.18
13-Oct-2012 18:30,2012,287,1830,-0.39,-0.48,,-0.17,-0.05,-0.39,24.06,32.64,19.00,25.22,29.87,18.56,18.92,36.14,11.72,20.90,29.90,11.18
13-Oct-2012 19:00,2012,287,1900,-0.39,-0.47,,-0.17,-0.05,-0.39,24.06,32.63,19.00,25.21,29.87,18.56,18.92,36.14,11.72,20.90,29.90,11.18
13-Oct-2012 19:30,2012,287,1930,-0.39,-0.48,,-0.17,-0.05,-0.40,24.05,32.63,19.00,25.21,29.87,18.55,18.92,36.08,11.72,20.90,29.90,11.18
13-Oct-2012 20:00,2012,287,2000,-0.39,-0.49,,-0.17,-0.04,-0.39,24.05,32.62,19.00,25.20,29.86,18.55,18.92,36.08,11.72,20.90,29.90,11.18
13-Oct-2012 20:30,2012,287,2030,-0.38,-0.47,,-0.17,-0.05,-0.40,24.04,32.62,19.00,25.20,29.86,18.55,18.92,36.08,11.72,20.84,29.90,11.18
13-Oct-2012 21:00,2012,287,2100,-0.39,-0.47,,-0.17,-0.05,-0.40,24.03,32.61,18.99,25.20,29.85,18.55,18.92,36.08,11.72,20.84,29.90,11.18
13-Oct-2012 21:30,2012,287,2130,-0.38,-0.46,,-0.17,-0.06,-0.41,24.03,32.61,18.99,25.19,29.85,18.55,18.86,36.08,11.72,20.84,29.84,11.18
13-Oct-2012 22:00,2012,287,2200,-0.38,-0.47,,-0.17,-0.05,-0.40,24.02,32.60,18.99,25.19,29.85,18.55,18.86,36.02,11.72,20.84,29.84,11.18
13-Oct-2012 22:30,2012,287,2230,-0.38,-0.48,,-0.17,-0.05,-0.40,24.02,32.60,18.99,25.19,29.84,18.55,18.86,36.02,11.66,20.84,29.84,11.18
13-Oct-2012 23:00,2012,287,2300,-0.39,-0.48,,-0.17,-0.05,-0.38,24.01,32.60,18.99,25.18,29.84,18.55,18.86,36.02,11.66,20.84,29.84,11.18
13-Oct-2012 23:30,2012,287,2330,-0.39,-0.48,,-0.16,-0.05,-0.39,24.00,32.59,18.99,25.18,29.84,18.55,18.86,36.02,11.66,20.84,29.84,11.18
14-Oct-2012 00:00,2012,287,2400,-0.39,-0.49,,-0.18,-0.05,-0.39,24.00,32.59,18.98,25.18,29.83,18.55,18.86,36.02,11.66,20.84,29.84,11.18
14-Oct-2012 00:30,2012,288,30,-0.39,-0.48,,-0.17,-0.04,-0.38,23.99,32.59,18.98,25.17,29.83,18.55,18.86,36.02,11.66,20.84,29.84,11.18
14-Oct-2012 01:00,2012,288,100,-0.39,-0.48,,-0.17,-0.05,-0.39,23.99,32.58,18.98,25.17,29.83,18.54,18.80,35.96,11.66,20.84,29.78,11.18
14-Oct-2012 01:30,2012,288,130,-0.39,-0.48,,-0.18,-0.06,-0.39,23.98,32.58,18.98,25.16,29.82,18.54,18.80,35.96,11.66,20.78,29.78,11.18
14-Oct-2012 02:00,2012,288,200,-0.40,-0.47,,-0.17,-0.05,-0.39,23.97,32.57,18.98,25.16,29.82,18.54,18.80,35.96,11.66,20.78,29.78,11.18
14-Oct-2012 02:30,2012,288,230,-0.39,-0.47,,-0.17,-0.05,-0.39,23.96,32.57,18.97,25.16,29.81,18.54,18.80,35.96,11.66,20.78,29.78,11.18
14-Oct-2012 03:00,2012,288,300,-0.39,-0.47,,-0.18,-0.06,-0.39,23.96,32.56,18.97,25.16,29.81,18.54,18.80,35.96,11.66,20.78,29.78,11.12
14-Oct-2012 03:30,2012,288,330,-0.39,-0.47,,-0.17,-0.05,-0.38,23.95,32.56,18.97,25.15,29.80,18.54,18.74,35.96,11.66,20.78,29.78,11.12
14-Oct-2012 04:00,2012,288,400,-0.39,-0.47,,-0.18,-0.06,-0.39,23.95,32.55,18.96,25.15,29.80,18.53,18.74,35.90,11.66,20.78,29.78,11.12
14-Oct-2012 04:30,2012,288,430,-0.38,-0.47,,-0.17,-0.06,-0.39,23.94,32.55,18.96,25.15,29.80,18.53,18.74,35.90,11.66,20.78,29.72,11.12
14-Oct-2012 05:00,2012,288,500,-0.41,-0.47,,-0.17,-0.05,-0.38,23.93,32.54,18.95,25.14,29.79,18.53,18.74,35.90,11.66,20.78,29.72,11.12
14-Oct-2012 05:30,2012,288,530,-0.41,-0.48,,-0.16,-0.06,-0.39,23.92,32.54,18.95,25.14,29.79,18.52,18.68,35.90,11.66,20.78,29.72,11.12
14-Oct-2012 06:00,2012,288,600,-0.41,-0.47,,-0.18,-0.05,-0.39,23.91,32.53,18.94,25.13,29.78,18.52,18.68,35.90,11.60,20.78,29.72,11.12
14-Oct-2012 06:30,2012,288,630,-0.42,-0.48,,-0.18,-0.03,-0.41,23.90,32.53,18.93,25.13,29.78,18.51,18.68,35.84,11.60,20.72,29.72,11.12
14-Oct-2012 07:00,2012,288,700,-0.43,-0.49,,-0.18,-0.05,-0.41,23.89,32.52,18.92,25.13,29.78,18.51,18.68,35.84,11.60,20.72,29.72,11.12
14-Oct-2012 07:30,2012,288,730,-0.43,-0.49,,-0.16,-0.05,-0.41,23.87,32.52,18.91,25.12,29.77,18.50,18.62,35.84,11.60,20.72,29.72,11.12
14-Oct-2012 08:00,2012,288,800,-0.43,-0.50,,-0.16,-0.05,-0.41,23.86,32.51,18.90,25.12,29.77,18.50,18.62,35.84,11.60,20.72,29.66,11.12
14-Oct-2012 08:30,2012,288,830,-0.44,-0.51,,-0.18,-0.05,-0.43,23.85,32.51,18.89,25.11,29.76,18.49,18.62,35.84,11.54,20.72,29.66,11.12
14-Oct-2012 09:00,2012,288,900,-0.44,-0.52,,-0.17,-0.07,-0.41,23.84,32.50,18.88,25.11,29.76,18.48,18.56,35.78,11.54,20.72,29.66,11.06
14-Oct-2012 09:30,2012,288,930,-0.45,-0.53,,-0.19,-0.04,-0.44,23.82,32.50,18.86,25.11,29.75,18.47,18.56,35.78,11.54,20.72,29.66,11.06
14-Oct-2012 10:00,2012,288,1000,-0.46,-0.54,,-0.17,-0.05,-0.44,23.81,32.49,18.85,25.10,29.75,18.47,18.56,35.78,11.54,20.72,29.66,11.06
14-Oct-2012 10:30,2012,288,1030,-0.46,-0.54,,-0.17,-0.07,-0.44,23.80,32.49,18.83,25.10,29.74,18.46,18.50,35.78,11.48,20.72,29.66,11.06
14-Oct-2012 11:00,2012,288,1100,-0.47,-0.54,,-0.15,-0.08,-0.44,23.79,32.48,18.82,25.09,29.74,18.45,18.50,35.78,11.48,20.66,29.60,11.06
14-Oct-2012 11:30,2012,288,1130,-0.47,-0.55,,-0.18,-0.07,-0.46,23.78,32.48,18.81,25.09,29.73,18.44,18.50,35.72,11.48,20.66,29.60,11.06
14-Oct-2012 12:00,2012,288,1200,-0.47,-0.56,,-0.18,-0.06,-0.45,23.76,32.47,18.80,25.08,29.73,18.43,18.44,35.72,11.48,20.66,29.60,11.00
14-Oct-2012 12:30,2012,288,1230,-0.46,-0.57,,-0.18,-0.06,-0.46,23.75,32.46,18.79,25.08,29.72,18.42,18.44,35.72,11.42,20.66,29.60,11.00
14-Oct-2012 13:00,2012,288,1300,-0.46,-0.57,,-0.18,-0.06,-0.47,23.74,32.46,18.78,25.08,29.72,18.42,18.44,35.72,11.42,20.66,29.60,11.00
14-Oct-2012 13:30,2012,288,1330,-0.46,-0.57,,-0.18,-0.06,-0.47,23.73,32.45,18.77,25.07,29.71,18.41,18.44,35.72,11.42,20.66,29.54,11.00
14-Oct-2012 14:00,2012,288,1400,-0.46,-0.56,,-0.18,-0.06,-0.47,23.73,32.45,18.75,25.07,29.71,18.40,18.38,35.66,11.42,20.66,29.54,11.00
14-Oct-2012 14:30,2012,288,1430,-0.46,-0.56,,-0.18,-0.06,-0.47,23.72,32.44,18.75,25.06,29.70,18.40,18.38,35.66,11.42,20.60,29.54,11.00
14-Oct-2012 15:00,2012,288,1500,-0.45,-0.57,,-0.18,-0.06,-0.47,23.71,32.44,18.74,25.06,29.70,18.39,18.38,35.66,11.36,20.60,29.54,11.00
14-Oct-2012 15:30,2012,288,1530,-0.45,-0.57,,-0.17,-0.05,-0.47,23.71,32.43,18.74,25.05,29.69,18.39,18.38,35.66,11.36,20.60,29.54,11.00
14-Oct-2012 16:00,2012,288,1600,-0.44,-0.58,,-0.18,-0.06,-0.47,23.70,32.43,18.73,25.05,29.69,18.38,18.38,35.66,11.36,20.60,29.54,10.94
14-Oct-2012 16:30,2012,288,1630,-0.44,-0.55,,-0.20,-0.06,-0.47,23.70,32.42,18.73,25.04,29.68,18.38,18.38,35.60,11.36,20.60,29.48,10.94
14-Oct-2012 17:00,2012,288,1700,-0.44,-0.56,,-0.20,-0.07,-0.47,23.70,32.42,18.72,25.04,29.67,18.37,18.32,35.60,11.36,20.60,29.48,10.94
14-Oct-2012 17:30,2012,288,1730,-0.46,-0.57,,-0.20,-0.05,-0.46,23.69,32.41,18.72,25.03,29.67,18.37,18.32,35.60,11.36,20.60,29.48,10.94
14-Oct-2012 18:00,2012,288,1800,-0.44,-0.55,,-0.20,-0.06,-0.46,23.68,32.41,18.72,25.03,29.66,18.37,18.32,35.60,11.36,20.60,29.48,10.94
14-Oct-2012 18:30,2012,288,1830,-0.45,-0.56,,-0.21,-0.06,-0.46,23.68,32.40,18.70,25.03,29.66,18.37,18.32,35.54,11.36,20.54,29.42,10.94
14-Oct-2012 19:00,2012,288,1900,-0.44,-0.55,,-0.21,-0.06,-0.46,23.67,32.40,18.69,25.02,29.65,18.36,18.32,35.54,11.30,20.54,29.42,10.94
14-Oct-2012 19:30,2012,288,1930,-0.43,-0.55,,-0.20,-0.06,-0.45,23.65,32.39,18.68,25.02,29.65,18.36,18.26,35.54,11.30,20.54,29.42,10.94
14-Oct-2012 20:00,2012,288,2000,-0.42,-0.54,,-0.19,-0.06,-0.46,23.64,32.39,18.68,25.01,29.64,18.36,18.26,35.54,11.30,20.54,29.42,10.94
14-Oct-2012 20:30,2012,288,2030,-0.44,-0.53,,-0.18,-0.06,-0.45,23.63,32.38,18.68,25.01,29.63,18.36,18.26,35.54,11.30,20.54,29.42,10.94
14-Oct-2012 21:00,2012,288,2100,-0.43,-0.53,,-0.19,-0.06,-0.45,23.63,32.38,18.67,25.00,29.63,18.35,18.26,35.54,11.30,20.54,29.42,10.94
14-Oct-2012 21:30,2012,288,2130,-0.43,-0.53,,-0.19,-0.06,-0.45,23.62,32.37,18.67,25.00,29.62,18.35,18.20,35.48,11.30,20.54,29.36,10.94
14-Oct-2012 22:00,2012,288,2200,-0.43,-0.53,,-0.19,-0.06,-0.45,23.61,32.37,18.67,25.00,29.62,18.35,18.20,35.48,11.30,20.54,29.36,10.94
14-Oct-2012 22:30,2012,288,2230,-0.44,-0.52,,-0.18,-0.06,-0.45,23.60,32.36,18.66,24.99,29.61,18.35,18.20,35.48,11.30,20.48,29.36,10.94
14-Oct-2012 23:00,2012,288,2300,-0.43,-0.53,,-0.19,-0.06,-0.45,23.59,32.35,18.66,24.99,29.60,18.35,18.20,35.42,11.30,20.48,29.36,10.94
14-Oct-2012 23:30,2012,288,2330,-0.44,-0.52,,-0.18,-0.06,-0.44,23.59,32.34,18.66,24.98,29.60,18.34,18.14,35.42,11.30,20.48,29.30,10.94
15-Oct-2012 00:00,2012,288,2400,-0.42,-0.53,,-0.19,-0.06,-0.45,23.58,32.34,18.65,24.98,29.59,18.34,18.14,35.42,11.30,20.48,29.30,10.94
15-Oct-2012 00:30,2012,289,30,-0.43,-0.52,,-0.19,-0.06,-0.45,23.56,32.33,18.65,24.97,29.59,18.34,18.14,35.42,11.30,20.48,29.30,10.94
15-Oct-2012 01:00,2012,289,100,-0.44,-0.53,,-0.18,-0.06,-0.45,23.55,32.33,18.64,24.97,29.58,18.34,18.14,35.42,11.30,20.48,29.30,10.94
15-Oct-2012 01:30,2012,289,130,-0.43,-0.54,,-0.18,-0.06,-0.45,23.54,32.32,18.64,24.96,29.57,18.34,18.08,35.36,11.24,20.48,29.24,10.94
15-Oct-2012 02:00,2012,289,200,-0.44,-0.54,,-0.19,-0.06,-0.45,23.53,32.32,18.63,24.96,29.56,18.33,18.08,35.36,11.24,20.48,29.24,10.94
15-Oct-2012 02:30,2012,289,230,-0.44,-0.54,,-0.19,-0.06,-0.45,23.52,32.31,18.63,24.96,29.55,18.33,18.08,35.36,11.24,20.42,29.24,10.88
15-Oct-2012 03:00,2012,289,300,-0.44,-0.54,,-0.18,-0.06,-0.45,23.51,32.31,18.62,24.95,29.55,18.33,18.02,35.36,11.24,20.42,29.24,10.88
15-Oct-2012 03:30,2012,289,330,-0.44,-0.54,,-0.19,-0.06,-0.46,23.50,32.30,18.62,24.95,29.54,18.33,18.02,35.36,11.24,20.42,29.18,10.88
15-Oct-2012 04:00,2012,289,400,-0.44,-0.54,,-0.18,-0.06,-0.45,23.48,32.30,18.61,24.94,29.53,18.33,18.02,35.30,11.24,20.42,29.18,10.88
15-Oct-2012 04:30,2012,289,430,-0.44,-0.54,,-0.19,-0.06,-0.45,23.47,32.29,18.61,24.94,29.53,18.33,17.96,35.30,11.24,20.42,29.18,10.88
15-Oct-2012 05:00,2012,289,500,-0.44,-0.54,,-0.19,-0.06,-0.45,23.45,32.29,18.60,24.93,29.52,18.32,17.96,35.30,11.24,20.42,29.18,10.88
15-Oct-2012 05:30,2012,289,530,-0.44,-0.55,,-0.19,-0.06,-0.45,23.44,32.28,18.59,24.93,29.51,18.32,17.96,35.30,11.24,20.42,29.12,10.88
15-Oct-2012 06:00,2012,289,600,-0.44,-0.55,,-0.19,-0.06,-0.45,23.42,32.28,18.58,24.92,29.50,18.32,17.90,35.30,11.18,20.36,29.12,10.88
15-Oct-2012 06:30,2012,289,630,-0.45,-0.55,,-0.19,-0.06,-0.45,23.41,32.27,18.57,24.92,29.50,18.32,17.90,35.24,11.18,20.36,29.12,10.88
15-Oct-2012 07:00,2012,289,700,-0.45,-0.56,,-0.19,-0.06,-0.45,23.39,32.26,18.56,24.91,29.49,18.31,17.84,35.24,11.18,20.36,29.12,10.88
15-Oct-2012 07:30,2012,289,730,-0.45,-0.57,,-0.19,-0.06,-0.45,23.36,32.26,18.55,24.91,29.49,18.31,17.84,35.24,11.18,20.36,29.12,10.88
15-Oct-2012 08:00,2012,289,800,-0.45,-0.57,,-0.19,-0.06,-0.46,23.34,32.26,18.54,24.90,29.48,18.31,17.78,35.24,11.18,20.36,29.06,10.88
15-Oct-2012 08:30,2012,289,830,-0.47,-0.57,,-0.19,-0.06,-0.46,23.32,32.25,18.53,24.90,29.47,18.31,17.72,35.24,11.12,20.36,29.06,10.88
15-Oct-2012 09:00,2012,289,900,-0.47,-0.57,,-0.19,-0.06,-0.46,23.29,32.24,18.52,24.89,29.47,18.31,17.72,35.18,11.12,20.36,29.06,10.88
15-Oct-2012 09:30,2012,289,930,-0.49,-0.57,,-0.20,-0.06,-0.47,23.27,32.24,18.52,24.89,29.46,18.30,17.66,35.18,11.12,20.36,29.06,10.88
15-Oct-2012 10:00,2012,289,1000,-0.48,-0.57,,-0.20,-0.07,-0.47,23.24,32.24,18.51,24.89,29.45,18.30,17.60,35.18,11.12,20.30,29.00,10.88
15-Oct-2012 10:30,2012,289,1030,-0.49,-0.56,,-0.19,-0.07,-0.48,23.20,32.23,18.50,24.88,29.45,18.30,17.54,35.18,11.12,20.30,29.00,10.88
15-Oct-2012 11:00,2012,289,1100,-0.50,-0.57,,-0.20,-0.07,-0.48,23.17,32.23,18.49,24.88,29.44,18.30,17.54,35.18,11.12,20.30,29.00,10.88
15-Oct-2012 11:30,2012,289,1130,-0.49,-0.56,,-0.20,-0.08,-0.48,23.14,32.22,18.48,24.87,29.44,18.29,17.48,35.12,11.06,20.30,29.00,10.88
15-Oct-2012 12:00,2012,289,1200,-0.51,-0.57,,-0.20,-0.08,-0.48,23.11,32.21,18.47,24.87,29.43,18.29,17.42,35.12,11.06,20.30,29.00,10.88
15-Oct-2012 12:30,2012,289,1230,-0.50,-0.56,,-0.20,-0.08,-0.50,23.07,32.20,18.46,24.86,29.43,18.29,17.36,35.12,11.06,20.30,28.94,10.88
15-Oct-2012 13:00,2012,289,1300,-0.51,-0.57,,-0.21,-0.08,-0.50,23.04,32.20,18.45,24.86,29.42,18.28,17.30,35.12,11.06,20.30,28.94,10.82
