Date,Thaw depth Unburned,Thaw depth Moderate,Thaw depth Severe
5-Aug-16,39,38,56
5-Aug-16,37,54,57
5-Aug-16,55,45,42
5-Aug-16,35,38,43
5-Aug-16,53,54,46
5-Aug-16,30,68,57
5-Aug-16,69,46,57
5-Aug-16,63,61,45
5-Aug-16,62,58,62
5-Aug-16,55,58,60
5-Aug-16,41,56,80
5-Aug-16,42,52,77
5-Aug-16,41,47,70
5-Aug-16,38,47,85
5-Aug-16,48,41,70
5-Aug-16,41,56,66
5-Aug-16,52,62,60
5-Aug-16,37,51,49
5-Aug-16,54,48,60
5-Aug-16,53,50,53
5-Aug-16,58,68,60
5-Aug-16,41,67,87
5-Aug-16,48,82,84
5-Aug-16,64,42,53
5-Aug-16,60,55,77
5-Aug-16,53,40,63
5-Aug-16,50,60,45
5-Aug-16,48,50,65
5-Aug-16,35,65,66
5-Aug-16,48,49,50
5-Aug-16,50,61,84
5-Aug-16,46,71,89
5-Aug-16,54,47,64
5-Aug-16,56,62,91
5-Aug-16,58,41,64
5-Aug-16,56,52,69
5-Aug-16,53,60,74
5-Aug-16,39,57,77
5-Aug-16,36,51,68
5-Aug-16,54,51,89
5-Aug-16,52,65,57
5-Aug-16,40,59,73
5-Aug-16,50,48,66
5-Aug-16,50,40,56
5-Aug-16,54,64,58
5-Aug-16,59,53,74
5-Aug-16,63,70,74
5-Aug-16,70,53,72
5-Aug-16,64,51,80
5-Aug-16,45,63,84
19-Aug-16,66,100,71
19-Aug-16,61,86,47
19-Aug-16,42,53,37
19-Aug-16,42,105,69
19-Aug-16,64,51,49
19-Aug-16,60,77,63
19-Aug-16,58,55,59
19-Aug-16,65,64,72
19-Aug-16,49,84,59
19-Aug-16,59,66,73
19-Aug-16,56,90,59
19-Aug-16,45,78,63
19-Aug-16,50,64,70
19-Aug-16,49,62,67
19-Aug-16,56,81,64
19-Aug-16,54,69,56
19-Aug-16,53,70,57
19-Aug-16,51,81,73
19-Aug-16,67,42,63
19-Aug-16,69,55,59
19-Aug-16,53,86,90
19-Aug-16,65,93,56
19-Aug-16,53,44,61
19-Aug-16,60,64,54
19-Aug-16,64,64,47
19-Aug-16,66,76,49
19-Aug-16,48,65,54
19-Aug-16,51,42,81
19-Aug-16,49,49,79
19-Aug-16,57,46,53
19-Aug-16,52,40,80
19-Aug-16,47,40,87
19-Aug-16,63,63,78
19-Aug-16,66,60,55
19-Aug-16,69,62,46
19-Aug-16,48,71,58
19-Aug-16,45,45,70
19-Aug-16,71,49,66
19-Aug-16,46,58,60
19-Aug-16,50,50,70
19-Aug-16,53,56,73
19-Aug-16,64,58,67
19-Aug-16,51,50,79
19-Aug-16,61,85,76
19-Aug-16,59,46,68
19-Aug-16,59,47,59
19-Aug-16,71,53,69
19-Aug-16,63,57,76
19-Aug-16,69,55,76
19-Aug-16,72,50,62
19-Aug-16,56,42,76
19-Aug-16,40,67,77
19-Aug-16,56,49,57
19-Aug-16,58,57,78
19-Aug-16,59,55,77
19-Aug-16,56,53,70
19-Aug-16,63,55,74
19-Aug-16,53,64,71
19-Aug-16,55,48,84
19-Aug-16,64,63,69
19-Aug-16,56,50,71
19-Aug-16,51,50,57
19-Aug-16,56,56,70
19-Aug-16,55,51,59
19-Aug-16,59,60,66
19-Aug-16,67,61,79
19-Aug-16,69,80,68
19-Aug-16,55,75,84
19-Aug-16,57,44,93
19-Aug-16,52,79,66
19-Aug-16,47,59,82
19-Aug-16,65,46,59
19-Aug-16,56,56,80
19-Aug-16,63,59,56
19-Aug-16,52,60,58
19-Aug-16,54,48,64
19-Aug-16,41,59,70
19-Aug-16,48,54,89
19-Aug-16,46,72,81
19-Aug-16,65,52,75
19-Aug-16,60,57,74
19-Aug-16,71,64,90
19-Aug-16,72,68,74
19-Aug-16,73,65,76
27-Aug-16,52,98,45
27-Aug-16,47,59,70
27-Aug-16,57,58,63
27-Aug-16,65,70,53
27-Aug-16,49,58,56
27-Aug-16,56,70,65
27-Aug-16,55,62,51
27-Aug-16,47,46,51
27-Aug-16,35,60,55
27-Aug-16,40,59,44
27-Aug-16,45,70,84
27-Aug-16,59,63,74
27-Aug-16,43,49,70
27-Aug-16,60,67,45
27-Aug-16,52,54,64
27-Aug-16,47,53,55
27-Aug-16,65,51,46
27-Aug-16,43,43,50
27-Aug-16,46,65,42
27-Aug-16,42,64,55
27-Aug-16,54,85,49
27-Aug-16,50,80,56
27-Aug-16,53,53,51
27-Aug-16,56,66,72
27-Aug-16,70,60,41
27-Aug-16,54,51,50
27-Aug-16,45,54,68
27-Aug-16,49,67,57
27-Aug-16,42,41,52
27-Aug-16,44,65,68
27-Aug-16,46,42,59
27-Aug-16,42,83,42
27-Aug-16,55,51,65
27-Aug-16,50,60,60
27-Aug-16,49,51,65
27-Aug-16,41,66,45
27-Aug-16,52,51,45
27-Aug-16,61,55,72
27-Aug-16,60,63,84
27-Aug-16,45,52,76
27-Aug-16,51,50,89
27-Aug-16,55,66,52
27-Aug-16,45,52,50
27-Aug-16,52,74,64
27-Aug-16,57,55,64
27-Aug-16,55,51,67
27-Aug-16,58,50,73
27-Aug-16,70,54,53
27-Aug-16,53,53,79
27-Aug-16,72,52,68
27-Aug-16,48,48,78
27-Aug-16,42,58,42
27-Aug-16,54,65,71
27-Aug-16,60,53,68
27-Aug-16,50,56,65
27-Aug-16,51,50,63
27-Aug-16,63,63,68
27-Aug-16,57,42,62
27-Aug-16,62,62,72
27-Aug-16,59,53,83
27-Aug-16,56,54,55
27-Aug-16,51,49,72
27-Aug-16,56,57,53
27-Aug-16,59,51,70
27-Aug-16,61,56,54
27-Aug-16,65,65,60
27-Aug-16,71,73,85
27-Aug-16,52,75,60
27-Aug-16,52,50,53
27-Aug-16,55,60,74
27-Aug-16,62,47,61
27-Aug-16,65,61,56
27-Aug-16,51,53,72
27-Aug-16,69,64,75
27-Aug-16,55,62,75
27-Aug-16,73,51,90
27-Aug-16,60,50,83
27-Aug-16,62,53,84
27-Aug-16,50,52,86
27-Aug-16,47,57,75
27-Aug-16,45,58,68
27-Aug-16,54,57,60
27-Aug-16,47,73,56
27-Aug-16,59,49,64
