"date","Tsoil.C","fire.sev","datasource"
2014-03-01,-5.284708333,"Moderate","observed"
2014-03-02,-5.023166667,"Moderate","observed"
2014-03-03,-4.799916667,"Moderate","observed"
2014-03-04,-4.738958333,"Moderate","observed"
2014-03-05,-4.900541667,"Moderate","observed"
2014-03-06,-5.215375,"Moderate","observed"
2014-03-07,-5.514,"Moderate","observed"
2014-03-08,-5.722541667,"Moderate","observed"
2014-03-09,-5.877375,"Moderate","observed"
2014-03-10,-6.141458333,"Moderate","observed"
2014-03-11,-6.450541667,"Moderate","observed"
2014-03-12,-6.627416667,"Moderate","observed"
2014-03-13,-6.615541667,"Moderate","observed"
2014-03-14,-6.424083333,"Moderate","observed"
2014-03-15,-6.15725,"Moderate","observed"
2014-03-16,-5.980333333,"Moderate","observed"
2014-03-17,-5.792625,"Moderate","observed"
2014-03-18,-5.69025,"Moderate","observed"
2014-03-19,-5.6205,"Moderate","observed"
2014-03-20,-5.592083333,"Moderate","observed"
2014-03-21,-5.625666667,"Moderate","observed"
2014-03-22,-5.636,"Moderate","observed"
2014-03-23,-5.632125,"Moderate","observed"
2014-03-24,-5.592083333,"Moderate","observed"
2014-03-25,-5.490333333,"Moderate","observed"
2014-03-26,-5.359333333,"Moderate","observed"
2014-03-27,-5.1845,"Moderate","observed"
2014-03-28,-5.138333333,"Moderate","observed"
2014-03-29,-5.294875,"Moderate","observed"
2014-03-30,-5.642208333,"Moderate","observed"
2014-03-31,-5.926875,"Moderate","observed"
2014-04-01,-6.054833333,"Moderate","observed"
2014-04-02,-6.2255,"Moderate","observed"
2014-04-03,-6.449125,"Moderate","observed"
2014-04-04,-6.664791667,"Moderate","observed"
2014-04-05,-6.806,"Moderate","observed"
2014-04-06,-6.931333333,"Moderate","observed"
2014-04-07,-7.18825,"Moderate","observed"
2014-04-08,-7.444083333,"Moderate","observed"
2014-04-09,-7.696166667,"Moderate","observed"
2014-04-10,-7.906125,"Moderate","observed"
2014-04-11,-7.817333333,"Moderate","observed"
2014-04-12,-7.634875,"Moderate","observed"
2014-04-13,-7.434708333,"Moderate","observed"
2014-04-14,-6.982208333,"Moderate","observed"
2014-04-15,-6.454583333,"Moderate","observed"
2014-04-16,-6.055041667,"Moderate","observed"
2014-04-17,-5.762958333,"Moderate","observed"
2014-04-18,-5.534583333,"Moderate","observed"
2014-04-19,-5.399166667,"Moderate","observed"
2014-04-20,-5.316958333,"Moderate","observed"
2014-04-21,-5.270458333,"Moderate","observed"
2014-04-22,-5.267875,"Moderate","observed"
2014-04-23,-5.129333333,"Moderate","observed"
2014-04-24,-4.9235,"Moderate","observed"
2014-04-25,-4.721208333,"Moderate","observed"
2014-04-26,-4.611833333,"Moderate","observed"
2014-04-27,-4.514416667,"Moderate","observed"
2014-04-28,-4.4715,"Moderate","observed"
2014-04-29,-4.453916667,"Moderate","observed"
2014-04-30,-4.29125,"Moderate","observed"
2014-05-01,-2.599625,"Moderate","observed"
2014-05-02,-1.316625,"Moderate","observed"
2014-05-03,-1.173416667,"Moderate","observed"
2014-05-04,-0.747625,"Moderate","observed"
2014-05-05,-0.599458333,"Moderate","observed"
2014-05-06,-0.6315,"Moderate","observed"
2014-05-07,-0.736791667,"Moderate","observed"
2014-05-08,-0.858125,"Moderate","observed"
2014-05-09,-0.985166667,"Moderate","observed"
2014-05-10,-1.002083333,"Moderate","observed"
2014-05-11,-0.51875,"Moderate","observed"
2014-05-12,-0.386833333,"Moderate","observed"
2014-05-13,-0.3285,"Moderate","observed"
2014-05-14,-0.311,"Moderate","observed"
2014-05-15,-0.278333333,"Moderate","observed"
2014-05-16,-0.257333333,"Moderate","observed"
2014-05-17,-0.239833333,"Moderate","observed"
2014-05-18,-0.221166667,"Moderate","observed"
2014-05-19,-0.214166667,"Moderate","observed"
2014-05-20,-0.2095,"Moderate","observed"
2014-05-21,-0.199,"Moderate","observed"
2014-05-22,-0.197833333,"Moderate","observed"
2014-05-23,-0.196666667,"Moderate","observed"
2014-05-24,-0.426571428,"Moderate","observed"
2014-05-25,-0.399208333,"Moderate","observed"
2014-05-26,-0.393083334,"Moderate","observed"
2014-05-27,-0.377125,"Moderate","observed"
2014-05-28,-0.358125,"Moderate","observed"
2014-05-29,-0.322916667,"Moderate","observed"
2014-05-30,-0.28771875,"Moderate","observed"
2014-05-31,-0.263322917,"Moderate","observed"
2014-06-01,-0.228604167,"Moderate","observed"
2014-06-02,-0.204572917,"Moderate","observed"
2014-06-03,-0.135020833,"Moderate","observed"
2014-06-04,0.292072917,"Moderate","observed"
2014-06-05,0.55440625,"Moderate","observed"
2014-06-06,0.241229167,"Moderate","observed"
2014-06-07,0.245822917,"Moderate","observed"
2014-06-08,0.78375,"Moderate","observed"
2014-06-09,1.00546875,"Moderate","observed"
2014-06-10,1.5314375,"Moderate","observed"
2014-06-11,1.448041667,"Moderate","observed"
2014-06-12,1.551479167,"Moderate","observed"
2014-06-13,1.65378125,"Moderate","observed"
2014-06-14,1.884739584,"Moderate","observed"
2014-06-15,2.158635417,"Moderate","observed"
2014-06-16,3.257458333,"Moderate","observed"
2014-06-17,5.578274573,"Moderate","observed"
2014-06-18,4.021230979,"Moderate","observed"
2014-06-19,3.437889583,"Moderate","observed"
2014-06-20,3.935458333,"Moderate","observed"
2014-06-21,4.414614583,"Moderate","observed"
2014-06-22,3.656947917,"Moderate","observed"
2014-06-23,4.230864584,"Moderate","observed"
2014-06-24,5.929583333,"Moderate","observed"
2014-06-25,5.74346875,"Moderate","observed"
2014-06-26,4.228604167,"Moderate","observed"
2014-06-27,2.845927083,"Moderate","observed"
2014-06-28,4.032885417,"Moderate","observed"
2014-06-29,3.703655934,"Moderate","observed"
2014-06-30,4.853243055,"Moderate","observed"
2014-07-01,5.450368054,"Moderate","observed"
2014-07-02,5.000131944,"Moderate","observed"
2014-07-03,4.662423611,"Moderate","observed"
2014-07-04,4.119736111,"Moderate","observed"
2014-07-05,5.063486111,"Moderate","observed"
2014-07-06,5.930631944,"Moderate","observed"
2014-07-07,6.432284723,"Moderate","observed"
2014-07-08,6.122180557,"Moderate","observed"
2014-07-09,5.83375,"Moderate","observed"
2014-07-10,6.182152779,"Moderate","observed"
2014-07-11,6.861354167,"Moderate","observed"
2014-07-12,6.335604166,"Moderate","observed"
2014-07-13,5.722375,"Moderate","observed"
2014-07-14,4.730847222,"Moderate","observed"
2014-07-15,4.595819444,"Moderate","observed"
2014-07-16,5.492631944,"Moderate","observed"
2014-07-17,6.034104167,"Moderate","observed"
2014-07-18,5.574402778,"Moderate","observed"
2014-07-19,4.757458333,"Moderate","observed"
2014-07-20,4.663583333,"Moderate","observed"
2014-07-21,4.705506945,"Moderate","observed"
2014-07-22,4.288638889,"Moderate","observed"
2014-07-23,4.806916667,"Moderate","observed"
2014-07-24,4.241138889,"Moderate","observed"
2014-07-25,3.302423611,"Moderate","observed"
2014-07-26,3.093722222,"Moderate","observed"
2014-07-27,3.53225,"Moderate","observed"
2014-07-28,3.928611111,"Moderate","observed"
2014-07-29,4.152819444,"Moderate","observed"
2014-07-30,4.349145833,"Moderate","observed"
2014-07-31,5.455590278,"Moderate","observed"
2014-08-01,6.009173611,"Moderate","observed"
2014-08-02,5.643909722,"Moderate","observed"
2014-08-03,5.472305556,"Moderate","observed"
2014-08-04,5.171527778,"Moderate","observed"
2014-08-05,4.783708333,"Moderate","observed"
2014-08-06,4.489506944,"Moderate","observed"
2014-08-07,4.902916667,"Moderate","observed"
2014-08-08,5.311666666,"Moderate","observed"
2014-08-09,5.100131944,"Moderate","observed"
2014-08-10,5.369861111,"Moderate","observed"
2014-08-11,5.191944444,"Moderate","observed"
2014-08-12,5.415319444,"Moderate","observed"
2014-08-13,5.230263889,"Moderate","observed"
2014-08-14,5.470111111,"Moderate","observed"
2014-08-15,5.400701389,"Moderate","observed"
2014-08-16,5.994743055,"Moderate","observed"
2014-08-17,6.382138889,"Moderate","observed"
2014-08-18,6.569861111,"Moderate","observed"
2014-08-19,6.825680554,"Moderate","observed"
2014-08-20,6.668388889,"Moderate","observed"
2014-08-21,6.234798611,"Moderate","observed"
2014-08-22,6.135152778,"Moderate","observed"
2014-08-23,5.945652778,"Moderate","observed"
2014-08-24,5.422631944,"Moderate","observed"
2014-08-25,4.538236111,"Moderate","observed"
2014-08-26,4.125694444,"Moderate","observed"
2014-08-27,4.770208333,"Moderate","observed"
2014-08-28,4.783409722,"Moderate","observed"
2014-08-29,3.126145834,"Moderate","observed"
2014-08-30,2.347458333,"Moderate","observed"
2014-08-31,1.872230556,"Moderate","observed"
2014-09-01,1.65734375,"Moderate","observed"
2014-09-02,1.299604167,"Moderate","observed"
2014-09-03,0.887208333,"Moderate","observed"
2014-09-04,0.621166667,"Moderate","observed"
2014-09-05,0.417916667,"Moderate","observed"
2014-09-06,0.275052083,"Moderate","observed"
2014-09-07,0.176697917,"Moderate","observed"
2014-09-08,0.1061875,"Moderate","observed"
2014-09-09,0.071802083,"Moderate","observed"
2014-09-10,0.036447917,"Moderate","observed"
2014-09-11,0.01253125,"Moderate","observed"
2014-09-12,0.0335625,"Moderate","observed"
2014-09-13,0.04840625,"Moderate","observed"
2014-09-14,0.248916667,"Moderate","observed"
2014-09-15,0.576958333,"Moderate","observed"
2014-09-16,0.9121875,"Moderate","observed"
2014-09-17,1.317177083,"Moderate","observed"
2014-09-18,1.496447917,"Moderate","observed"
2014-09-19,1.450447917,"Moderate","observed"
2014-09-20,1.32984375,"Moderate","observed"
2014-09-21,0.973125,"Moderate","observed"
2014-09-22,0.6628125,"Moderate","observed"
2014-09-23,0.419604167,"Moderate","observed"
2014-09-24,0.252229167,"Moderate","observed"
2014-09-25,0.149479167,"Moderate","observed"
2014-09-26,0.061864583,"Moderate","observed"
2014-09-27,0.017364583,"Moderate","observed"
2014-09-28,0.007208333,"Moderate","observed"
2014-09-29,0.006791667,"Moderate","observed"
2014-09-30,-0.01103125,"Moderate","observed"
2014-10-01,-0.024052083,"Moderate","observed"
2014-10-02,-0.045875,"Moderate","observed"
2014-10-03,-0.066010417,"Moderate","observed"
2014-10-04,-0.063239583,"Moderate","observed"
2014-10-05,-0.07834375,"Moderate","observed"
2014-10-06,-0.06765625,"Moderate","observed"
2014-10-07,-0.068166667,"Moderate","observed"
2014-10-08,-0.054552083,"Moderate","observed"
2014-10-09,-0.053927083,"Moderate","observed"
2014-10-10,-0.0851875,"Moderate","observed"
2014-10-11,-0.084375,"Moderate","observed"
2014-10-12,-0.072416667,"Moderate","observed"
2014-10-13,-0.080072917,"Moderate","observed"
2014-10-14,-0.056479167,"Moderate","observed"
2014-10-15,-0.0649375,"Moderate","observed"
2014-10-16,-0.06125,"Moderate","observed"
2014-10-17,-0.05675,"Moderate","observed"
2014-10-18,-0.051989583,"Moderate","observed"
2014-10-19,-0.05875,"Moderate","observed"
2014-10-20,-0.05871875,"Moderate","observed"
2014-10-21,-0.059770833,"Moderate","observed"
2014-10-22,-0.065416667,"Moderate","observed"
2014-10-23,-0.065125,"Moderate","observed"
2014-10-24,-0.062979167,"Moderate","observed"
2014-10-25,-0.058822917,"Moderate","observed"
2014-10-26,-0.063208333,"Moderate","observed"
2014-10-27,-0.057416667,"Moderate","observed"
2014-10-28,-0.0589375,"Moderate","observed"
2014-10-29,-0.064333333,"Moderate","observed"
2014-10-30,-0.055291667,"Moderate","observed"
2014-10-31,-0.093645833,"Moderate","observed"
2014-11-01,-0.083166667,"Moderate","observed"
2014-11-02,-0.02334375,"Moderate","observed"
2014-11-03,-0.021708333,"Moderate","observed"
2014-11-04,-0.048510417,"Moderate","observed"
2014-11-05,-0.061364583,"Moderate","observed"
2014-11-06,-0.064666667,"Moderate","observed"
2014-11-07,-0.068010417,"Moderate","observed"
2014-11-08,-0.07546875,"Moderate","observed"
2014-11-09,-0.084916667,"Moderate","observed"
2014-11-10,-0.08384375,"Moderate","observed"
2014-11-11,-0.08515625,"Moderate","observed"
2014-11-12,-0.035916667,"Moderate","observed"
2014-11-13,-0.024583333,"Moderate","observed"
2014-11-14,-0.064802083,"Moderate","observed"
2014-11-15,-0.075989583,"Moderate","observed"
2014-11-16,-0.06428125,"Moderate","observed"
2014-11-17,-0.047875,"Moderate","observed"
2014-11-18,-0.062958333,"Moderate","observed"
2014-11-19,-0.067354167,"Moderate","observed"
2014-11-20,-0.083489583,"Moderate","observed"
2014-11-21,-0.094657895,"Moderate","observed"
2014-11-22,-0.107448198,"Moderate","observed"
2014-11-23,-0.108181818,"Moderate","observed"
2014-11-24,-0.112,"Moderate","observed"
2014-11-25,0.107,"Moderate","observed"
2014-11-26,0.107,"Moderate","observed"
2014-11-27,0.107,"Moderate","observed"
2014-11-28,0.1035,"Moderate","observed"
2014-11-29,0.091833333,"Moderate","observed"
2014-11-30,0.088333333,"Moderate","observed"
2014-12-01,0.0825,"Moderate","observed"
2014-12-02,0.080166667,"Moderate","observed"
2014-12-03,0.079,"Moderate","observed"
2014-12-04,0.079,"Moderate","observed"
2014-12-05,0.079,"Moderate","observed"
2014-12-06,0.079,"Moderate","observed"
2014-12-07,0.079,"Moderate","observed"
2014-12-08,0.079,"Moderate","observed"
2014-12-09,0.079,"Moderate","observed"
2014-12-10,0.079,"Moderate","observed"
2014-12-11,0.079,"Moderate","observed"
2014-12-12,0.079,"Moderate","observed"
2014-12-13,0.079,"Moderate","observed"
2014-12-14,0.079,"Moderate","observed"
2014-12-15,0.079,"Moderate","observed"
2014-12-16,0.079,"Moderate","observed"
2014-12-17,0.077833333,"Moderate","observed"
2014-12-18,0.076666667,"Moderate","observed"
2014-12-19,0.072,"Moderate","observed"
2014-12-20,0.055666667,"Moderate","observed"
2014-12-21,0.051,"Moderate","observed"
2014-12-22,0.049875,"Moderate","observed"
2014-12-23,0.027375,"Moderate","observed"
2014-12-24,0.0135,"Moderate","observed"
2014-12-25,-0.009833333,"Moderate","observed"
2014-12-26,-0.032,"Moderate","observed"
2014-12-27,-0.055333333,"Moderate","observed"
2014-12-28,-0.082166667,"Moderate","observed"
2014-12-29,-0.114791667,"Moderate","observed"
2014-12-30,-0.14075,"Moderate","observed"
2014-12-31,-0.143,"Moderate","observed"
2015-01-01,-0.143,"Moderate","observed"
2015-01-02,-0.143,"Moderate","observed"
2015-01-03,-0.143,"Moderate","observed"
2015-01-04,-0.143,"Moderate","observed"
2015-01-05,-0.148833333,"Moderate","observed"
2015-01-06,-0.171,"Moderate","observed"
2015-01-07,-0.1815,"Moderate","observed"
2015-01-08,-0.196666667,"Moderate","observed"
2015-01-09,-0.199,"Moderate","observed"
2015-01-10,-0.199,"Moderate","observed"
2015-01-11,-0.199,"Moderate","observed"
2015-01-12,-0.199,"Moderate","observed"
2015-01-13,-0.199,"Moderate","observed"
2015-01-14,-0.217666667,"Moderate","observed"
2015-01-15,-0.238666667,"Moderate","observed"
2015-01-16,-0.2655,"Moderate","observed"
2015-01-17,-0.298166667,"Moderate","observed"
2015-01-18,-0.326166667,"Moderate","observed"
2015-01-19,-0.348333333,"Moderate","observed"
2015-01-20,-0.367,"Moderate","observed"
2015-01-21,-0.367,"Moderate","observed"
2015-01-22,-0.381,"Moderate","observed"
2015-01-23,-0.395,"Moderate","observed"
2015-01-24,-0.414833333,"Moderate","observed"
2015-01-25,-0.424166667,"Moderate","observed"
2015-01-26,-0.449833333,"Moderate","observed"
2015-01-27,-1.080666667,"Moderate","observed"
2015-01-28,-1.1101875,"Moderate","observed"
2015-01-29,-1.1458,"Moderate","observed"
2015-01-30,-1.17127381,"Moderate","observed"
2015-01-31,-1.1608125,"Moderate","observed"
2015-02-01,-1.144259259,"Moderate","observed"
2015-02-02,-1.107416667,"Moderate","observed"
2015-02-03,-1.041916667,"Moderate","observed"
2015-02-04,-1.026520833,"Moderate","observed"
2015-02-05,-1.072541667,"Moderate","observed"
2015-02-06,-1.16709375,"Moderate","observed"
2015-02-07,-1.300010417,"Moderate","observed"
2015-02-08,-1.42503125,"Moderate","observed"
2015-02-09,-1.508916667,"Moderate","observed"
2015-02-10,-1.600354167,"Moderate","observed"
2015-02-11,-1.677510417,"Moderate","observed"
2015-02-12,-1.744677083,"Moderate","observed"
2015-02-13,-1.83565625,"Moderate","observed"
2015-02-14,-1.9186875,"Moderate","observed"
2015-02-15,-1.954,"Moderate","observed"
2015-02-16,-1.95771875,"Moderate","observed"
2015-02-17,-1.926875,"Moderate","observed"
2015-02-18,-1.821375,"Moderate","observed"
2015-02-19,-1.64228125,"Moderate","observed"
2015-02-20,-1.479802083,"Moderate","observed"
2015-02-21,-1.375041667,"Moderate","observed"
2015-02-22,-1.315489583,"Moderate","observed"
2015-02-23,-1.301020833,"Moderate","observed"
2015-02-24,-1.271895833,"Moderate","observed"
2015-02-25,-1.22015625,"Moderate","observed"
2015-02-26,-1.172166667,"Moderate","observed"
2015-02-27,-1.143291667,"Moderate","observed"
2015-02-28,-1.093864583,"Moderate","observed"
2015-03-01,-1.02675,"Moderate","observed"
2015-03-02,-1.05890625,"Moderate","observed"
2015-03-03,-1.158427083,"Moderate","observed"
2015-03-04,-1.21271875,"Moderate","observed"
2015-03-05,-1.205020833,"Moderate","observed"
2015-03-06,-1.20046875,"Moderate","observed"
2015-03-07,-1.218822917,"Moderate","observed"
2015-03-08,-1.21246875,"Moderate","observed"
2015-03-09,-1.206635417,"Moderate","observed"
2015-03-10,-1.26378125,"Moderate","observed"
2015-03-11,-1.351770833,"Moderate","observed"
2015-03-12,-1.4856875,"Moderate","observed"
2015-03-13,-1.644364583,"Moderate","observed"
2015-03-14,-1.801260417,"Moderate","observed"
2015-03-15,-1.947114583,"Moderate","observed"
2015-03-16,-2.051645833,"Moderate","observed"
2015-03-17,-2.125020833,"Moderate","observed"
2015-03-18,-2.116677083,"Moderate","observed"
2015-03-19,-2.063854167,"Moderate","observed"
2015-03-20,-2.024958333,"Moderate","observed"
2015-03-21,-2.000208333,"Moderate","observed"
2015-03-22,-1.996822917,"Moderate","observed"
2015-03-23,-2.02528125,"Moderate","observed"
2015-03-24,-2.0403125,"Moderate","observed"
2015-03-25,-2.023822917,"Moderate","observed"
2015-03-26,-1.980322917,"Moderate","observed"
2015-03-27,-1.938645833,"Moderate","observed"
2015-03-28,-1.917447917,"Moderate","observed"
2015-03-29,-1.904302083,"Moderate","observed"
2015-03-30,-1.8844375,"Moderate","observed"
2015-03-31,-1.871416667,"Moderate","observed"
2015-04-01,-1.864458333,"Moderate","observed"
2015-04-02,-1.851822917,"Moderate","observed"
2015-04-03,-1.8349375,"Moderate","observed"
2015-04-04,-1.81215625,"Moderate","observed"
2015-04-05,-1.787208333,"Moderate","observed"
2015-04-06,-1.773885417,"Moderate","observed"
2015-04-07,-1.7851875,"Moderate","observed"
2015-04-08,-1.797229167,"Moderate","observed"
2015-04-09,-1.812520833,"Moderate","observed"
2015-04-10,-1.783895833,"Moderate","observed"
2015-04-11,-1.762333333,"Moderate","observed"
2015-04-12,-1.751979167,"Moderate","observed"
2015-04-13,-1.738625,"Moderate","observed"
2015-04-14,-1.745760417,"Moderate","observed"
2015-04-15,-1.757020833,"Moderate","observed"
2015-04-16,-1.7734375,"Moderate","observed"
2015-04-17,-1.8114375,"Moderate","observed"
2015-04-18,-1.8525,"Moderate","observed"
2015-04-19,-1.861302083,"Moderate","observed"
2015-04-20,-1.83,"Moderate","observed"
2015-04-21,-1.7185,"Moderate","observed"
2015-04-22,-1.567010417,"Moderate","observed"
2015-04-23,-1.450208333,"Moderate","observed"
2015-04-24,-1.377583333,"Moderate","observed"
2015-04-25,-1.309708333,"Moderate","observed"
2015-04-26,-1.286833333,"Moderate","observed"
2015-04-27,-1.285197917,"Moderate","observed"
2015-04-28,-1.306510417,"Moderate","observed"
2015-04-29,-1.391395833,"Moderate","observed"
2015-04-30,-1.421666667,"Moderate","observed"
2015-05-01,-1.445645833,"Moderate","observed"
2015-05-02,-1.45053125,"Moderate","observed"
2015-05-03,-1.4408125,"Moderate","observed"
2015-05-04,-1.399677083,"Moderate","observed"
2015-05-05,-1.351052083,"Moderate","observed"
2015-05-06,-1.31496875,"Moderate","observed"
2015-05-07,-1.311166667,"Moderate","observed"
2015-05-08,-1.236104167,"Moderate","observed"
2015-05-09,-1.052375,"Moderate","observed"
2015-05-10,-0.66646875,"Moderate","observed"
2015-05-11,-0.391166667,"Moderate","observed"
2015-05-12,-0.196020833,"Moderate","observed"
2015-05-13,-0.175739583,"Moderate","observed"
2015-05-14,-0.166739583,"Moderate","observed"
2015-05-15,-0.1645625,"Moderate","observed"
2015-05-16,-0.136677083,"Moderate","observed"
2015-05-17,-0.113,"Moderate","observed"
2015-05-18,-0.0980625,"Moderate","observed"
2015-05-19,-0.059770833,"Moderate","observed"
2015-05-20,-0.048395833,"Moderate","observed"
2015-05-21,-0.049614583,"Moderate","observed"
2015-05-22,-0.034,"Moderate","observed"
2015-05-23,-0.03053125,"Moderate","observed"
2015-05-24,-0.0145625,"Moderate","observed"
2015-05-25,-0.014697917,"Moderate","observed"
2015-05-26,-0.021458333,"Moderate","observed"
2015-05-27,0.07415625,"Moderate","observed"
2015-05-28,0.210395833,"Moderate","observed"
2015-05-29,0.048145833,"Moderate","observed"
2015-05-30,3.40154078,"Moderate","observed"
2015-05-31,1.778697917,"Moderate","observed"
2015-06-01,1.46096875,"Moderate","observed"
2015-06-02,1.199229167,"Moderate","observed"
2015-06-03,1.066322917,"Moderate","observed"
2015-06-04,0.627260417,"Moderate","observed"
2015-06-05,0.820583333,"Moderate","observed"
2015-06-06,2.84146875,"Moderate","observed"
2015-06-07,3.01890625,"Moderate","observed"
2015-06-08,3.218666667,"Moderate","observed"
2015-06-09,3.364166667,"Moderate","observed"
2015-06-10,3.654364583,"Moderate","observed"
2015-06-11,2.226979167,"Moderate","observed"
2015-06-12,3.1289375,"Moderate","observed"
2015-06-13,4.1785,"Moderate","observed"
2015-06-14,5.870614583,"Moderate","observed"
2015-06-15,6.527625,"Moderate","observed"
2015-06-16,6.539770833,"Moderate","observed"
2015-06-17,7.429645833,"Moderate","observed"
2015-06-18,8.046458333,"Moderate","observed"
2015-06-19,8.641791667,"Moderate","observed"
2015-06-20,9.330385417,"Moderate","observed"
2015-06-21,10.2610625,"Moderate","observed"
2015-06-22,10.3721875,"Moderate","observed"
2015-06-23,9.786802083,"Moderate","observed"
2015-06-24,9.76084375,"Moderate","observed"
2015-06-25,9.712208333,"Moderate","observed"
2015-06-26,9.488979167,"Moderate","observed"
2015-06-27,7.617625,"Moderate","observed"
2015-06-28,8.043833333,"Moderate","observed"
2015-06-29,8.917104167,"Moderate","observed"
2015-06-30,8.793760417,"Moderate","observed"
2015-07-01,8.626052083,"Moderate","observed"
2015-07-02,9.0793125,"Moderate","observed"
2015-07-03,8.21390625,"Moderate","observed"
2015-07-04,8.935833333,"Moderate","observed"
2015-07-05,9.099322917,"Moderate","observed"
2015-07-06,10.2459375,"Moderate","observed"
2015-07-07,10.666,"Moderate","observed"
2015-07-08,7.781989583,"Moderate","observed"
2015-07-09,7.229822917,"Moderate","observed"
2015-07-10,6.9795625,"Moderate","observed"
2015-07-11,6.789979167,"Moderate","observed"
2015-07-12,6.99790625,"Moderate","observed"
2015-07-13,7.519166667,"Moderate","observed"
2015-07-14,7.541,"Moderate","observed"
2015-07-15,7.457604167,"Moderate","observed"
2015-07-16,8.5140625,"Moderate","observed"
2015-07-17,8.626885417,"Moderate","observed"
2015-07-18,9.065229167,"Moderate","observed"
2015-07-19,7.864145833,"Moderate","observed"
2015-07-20,7.132020833,"Moderate","observed"
2015-07-21,8.138760417,"Moderate","observed"
2015-07-22,8.564416667,"Moderate","observed"
2015-07-23,7.68625,"Moderate","observed"
2015-07-24,7.432614583,"Moderate","observed"
2015-07-25,6.550552083,"Moderate","observed"
2015-07-26,6.122020833,"Moderate","observed"
2015-07-27,6.67765625,"Moderate","observed"
2015-07-28,6.265635417,"Moderate","observed"
2015-07-29,5.911520833,"Moderate","observed"
2015-07-30,5.908166667,"Moderate","observed"
2015-07-31,6.889239583,"Moderate","observed"
2015-08-01,6.966666667,"Moderate","observed"
2015-08-02,7.319145833,"Moderate","observed"
2015-08-03,8.435052083,"Moderate","observed"
2015-08-04,7.409541667,"Moderate","observed"
2015-08-05,5.013354167,"Moderate","observed"
2015-08-06,5.39509375,"Moderate","observed"
2015-08-07,6.244614583,"Moderate","observed"
2015-08-08,6.050458333,"Moderate","observed"
2015-08-09,5.574625,"Moderate","observed"
2015-08-10,4.247875,"Moderate","observed"
2015-08-11,3.623489583,"Moderate","observed"
2015-08-12,3.910997784,"Moderate","observed"
2015-08-13,5.96690625,"Moderate","observed"
2015-08-14,6.522875,"Moderate","observed"
2015-08-15,6.46075,"Moderate","observed"
2015-08-16,5.7941875,"Moderate","observed"
2015-08-17,4.661479167,"Moderate","observed"
2015-08-18,4.240458333,"Moderate","observed"
2015-08-19,3.857458333,"Moderate","observed"
2015-08-20,3.943041667,"Moderate","observed"
2015-08-21,4.769572917,"Moderate","observed"
2015-08-22,5.2850625,"Moderate","observed"
2015-08-23,4.911677083,"Moderate","observed"
2015-08-24,5.103125,"Moderate","observed"
2015-08-25,5.7845625,"Moderate","observed"
2015-08-26,6.206614583,"Moderate","observed"
2015-08-27,4.157041667,"Moderate","observed"
2015-08-28,2.755616601,"Moderate","observed"
2015-08-29,3.164375,"Moderate","observed"
2015-08-30,2.473125,"Moderate","observed"
2015-08-31,1.62975,"Moderate","observed"
2015-09-01,1.895291667,"Moderate","observed"
2015-09-02,2.287958333,"Moderate","observed"
2015-09-03,2.563583333,"Moderate","observed"
2015-09-04,2.648541667,"Moderate","observed"
2015-09-05,1.829791667,"Moderate","observed"
2015-09-06,2.669958333,"Moderate","observed"
2015-09-07,2.625458333,"Moderate","observed"
2015-09-08,1.924541667,"Moderate","observed"
2015-09-09,0.755625,"Moderate","observed"
2015-09-10,0.418541667,"Moderate","observed"
2015-09-11,0.33,"Moderate","observed"
2015-09-12,0.282333333,"Moderate","observed"
2015-09-13,0.237708333,"Moderate","observed"
2015-09-14,0.17425,"Moderate","observed"
2015-09-15,0.163,"Moderate","observed"
2015-09-16,0.137333333,"Moderate","observed"
2015-09-17,0.129166667,"Moderate","observed"
2015-09-18,0.107,"Moderate","observed"
2015-09-19,0.107,"Moderate","observed"
2015-09-20,0.083666667,"Moderate","observed"
2015-09-21,0.0825,"Moderate","observed"
2015-09-22,0.079,"Moderate","observed"
2015-09-23,0.079,"Moderate","observed"
2015-09-24,0.079,"Moderate","observed"
2015-09-25,0.079,"Moderate","observed"
2015-09-26,0.079,"Moderate","observed"
2015-09-27,0.079,"Moderate","observed"
2015-09-28,0.079,"Moderate","observed"
2015-09-29,0.079,"Moderate","observed"
2015-09-30,0.079,"Moderate","observed"
2015-10-01,0.079,"Moderate","observed"
2015-10-02,0.079,"Moderate","observed"
2015-10-03,0.079,"Moderate","observed"
2015-10-04,0.079,"Moderate","observed"
2015-10-05,0.079,"Moderate","observed"
2015-10-06,0.079,"Moderate","observed"
2015-10-07,0.079,"Moderate","observed"
2015-10-08,0.079,"Moderate","observed"
2015-10-09,0.079,"Moderate","observed"
2015-10-10,0.062791667,"Moderate","observed"
2015-10-11,-0.015666667,"Moderate","observed"
2015-10-12,-0.037833333,"Moderate","observed"
2015-10-13,-0.062333333,"Moderate","observed"
2015-10-14,-0.075166667,"Moderate","observed"
2015-10-15,-0.181625,"Moderate","observed"
2015-10-16,-0.270166667,"Moderate","observed"
2015-10-17,-0.420666667,"Moderate","observed"
2015-10-18,-0.353,"Moderate","observed"
2015-10-19,-0.309833333,"Moderate","observed"
2015-10-20,-0.313333333,"Moderate","observed"
2015-10-21,-0.3215,"Moderate","observed"
2015-10-22,-0.43,"Moderate","observed"
2015-10-23,-0.507125,"Moderate","observed"
2015-10-24,-0.577083333,"Moderate","observed"
