"date","Tair.C.mean","Tair.C.min","Tair.C.max","RH","P.kPa","wind.m_s","precip.mm","rad.W_m2"
1997-10-16,-22.8416666666667,-27,-19.7,69.9583333333333,92.5332833333333,2.745375,0,29.3333333333333
1997-10-17,-20.7166666666667,-22.7,-19,80.0416666666667,93.1816541666667,3.947,0,29.0416666666667
1997-10-18,-22.0708333333333,-26.2,-18.1,72.3333333333333,93.3676,3.14991666666667,0,39.6666666666667
1997-10-19,-25.0166666666667,-27.8,-20.5,71.1666666666667,92.88355,3.01804166666667,0,36.75
1997-10-20,-26.2,-28.5,-23.5,72.3333333333333,92.5232875,2.97375,0,37.2083333333333
1997-10-21,-20.7333333333333,-25.1,-16.2,72.625,92.5649208333333,2.96304166666667,0,32.7916666666667
1997-10-22,-17.9583333333333,-23.5,-15.1,78.8333333333333,92.8546791666667,1.66458333333333,0,14.875
1997-10-23,-14.1875,-18,-11.3,78.5416666666667,92.6426416666667,1.88495833333333,0,17.5416666666667
1997-10-24,-21.1708333333333,-25,-16.4,77.4166666666667,92.2413,2.53633333333333,0,21.0833333333333
1997-10-25,-19.8958333333333,-25.7,-17.4,81.2083333333333,91.99595,1.46566666666667,0,9.16666666666667
1997-10-26,-20.4916666666667,-26.1,-18.2,81.3333333333333,92.538275,1.08254166666667,0,6.125
1997-10-27,-20.0333333333333,-27.1,-14.5,79.3333333333333,92.2757125,2.196875,0,9.25
1997-10-28,-21.8333333333333,-27.6,-17.5,77.7083333333333,91.0012083333333,2.181125,0,28.625
1997-10-29,-23.0416666666667,-28.2,-19.4,78.5833333333333,90.1480166666667,0.883833333333333,0,3.08333333333333
1997-10-30,-20.4958333333333,-24.6,-17.4,80.9583333333333,90.2285166666667,2.31733333333333,0,3.04166666666667
1997-10-31,-22.6333333333333,-25.9,-20.7,74.9583333333333,91.2521083333333,4.63179166666667,0,5.29166666666667
1997-11-01,-14.6666666666667,-22.8,-10.8,58.9166666666667,92.1019583333333,5.91491666666667,0,15.9583333333333
1997-11-02,-6.30833333333333,-11.1,-4,60.4166666666667,91.6612166666667,6.013125,0,6.25
1997-11-03,-5.97916666666667,-7.1,-3,68.3333333333333,90.9745708333333,5.9565,0,12.8333333333333
1997-11-04,-5.68333333333333,-11.5,-3.7,68.2916666666667,90.1691166666667,6.10679166666667,0,9.33333333333333
1997-11-05,-9.37083333333333,-13.9,-2,66.7083333333333,90.4388875,3.86416666666667,0,8.70833333333333
1997-11-06,-4.84583333333333,-7.4,-2.9,64.5,91.4053291666667,6.627375,0,3.45833333333333
1997-11-07,-3.53333333333333,-6.9,-0.2,68.6666666666667,92.2185375,8.372,0,8.16666666666667
1997-11-08,-0.9,-3.6,0.8,69.75,91.8988,5.59695833333333,0,6.45833333333333
1997-11-09,0.891666666666667,-1,3.6,63.5416666666667,90.355625,7.57741666666667,0,4.875
1997-11-10,1.47083333333333,-0.4,2.9,72.4583333333333,89.9487458333333,5.39683333333333,0,5.58333333333333
1997-11-11,0.758333333333333,-0.3,1.9,68.2916666666667,90.3201,7.698125,0,9.29166666666667
1997-11-12,-0.9875,-2.8,0.3,64.875,91.3159541666667,7.047875,0,7.5
1997-11-13,-3.69583333333333,-7.2,-0.2,81.5833333333333,92.3273291666667,3.57258333333333,0,2.95833333333333
1997-11-14,-10.1958333333333,-14.2,-7.8,74.4166666666667,93.1322375,3.06154166666667,0,2.04166666666667
1997-11-15,-11.5,-16.5,-5.3,51.9166666666667,93.0184416666667,4.30679166666667,0,3.08333333333333
1997-11-16,-11.8666666666667,-15.1,-5.5,52.5,92.5427208333333,3.6245,0,2.58333333333333
1997-11-17,-13.125,-16.8,-10.4,68.9166666666667,92.2401875,2.916875,0,2.54166666666667
1997-11-18,-14.2875,-16.8,-10.8,81,92.4200458333333,2.669125,0,1.875
1997-11-19,-14.6666666666667,-24.3,-11,87.2083333333333,92.2518458333333,2.341125,0,1.54166666666667
1997-11-20,-16.8125,-23.4,-11.7,75.4583333333333,91.4147791666667,6.014375,0,1.33333333333333
1997-11-21,-8.71666666666667,-12,-6.5,69.375,90.4400083333333,6.38733333333333,0,1.66666666666667
1997-11-22,-11.3541666666667,-17.1,-8.3,89.2083333333333,90.1680041666667,2.21616666666667,0,0.791666666666667
1997-11-23,-15.3583333333333,-20.2,-11.8,88.0416666666667,90.2546083333333,1.77216666666667,0,0.25
1997-11-24,-17.4,-21.6,-14.9,80.5833333333333,90.7847166666667,4.04104166666667,0,0.166666666666667
1997-11-25,-24.4458333333333,-29.9,-19,77.25,90.774175,2.147125,0,0.208333333333333
1997-11-26,-31.1833333333333,-33.6,-28.7,72.2916666666667,90.6054,1.73929166666667,0,0.0833333333333333
1997-11-27,-29.4916666666667,-33.5,-26.6,73.5,90.327655,1.46225,0,0
1997-11-28,-27.0875,-31.5,-25.3,75.7916666666667,89.8466083333333,1.04433333333333,0,0.166666666666667
1997-11-29,-31.2333333333333,-35.1,-25.1,71.6666666666667,89.8841142857143,1.92208333333333,0,0
1997-11-30,-27.4,-30.8,-24.6,75.375,90.8435625,1.604375,0,0
1997-12-01,-28.9916666666667,-33,-26.3,73.875,90.7499307692308,1.18704166666667,0,0
1997-12-02,-25.9333333333333,-27.5,-23.6,76.4583333333333,90.9581782608696,1.08075,0,0
1997-12-03,-24.7666666666667,-30.9,-20.3,77.5416666666667,91.9876125,2.99358333333333,0,0
1997-12-04,-16.9625,-22,-11.7,78.9583333333333,91.013975,2.31083333333333,0,0
1997-12-05,-5.175,-11.7,-3.2,71.4166666666667,90.7142125,5.346625,0,0.208333333333333
1997-12-06,-10.25,-14.5,-6.1,67.125,90.4377708333333,4.12283333333333,0,0.25
1997-12-07,-15.675,-21.2,-12.4,74,90.208525,1.75875,0,0.416666666666667
1997-12-08,-19.6916666666667,-22.1,-18.3,82.0833333333333,90.4311291666667,2.0125,0,0.0416666666666667
1997-12-09,-20.8541666666667,-27.3,-17.8,80.9583333333333,91.1954958333333,1.22620833333333,0,0.0833333333333333
1997-12-10,-25.6416666666667,-29,-23.8,76.8333333333333,91.2626625,1.128375,0,0
1997-12-11,-24.4541666666667,-24.9,-23.2,77.4583333333333,90.6997916666667,1.552125,0,0
1997-12-12,-24.0625,-26.1,-22.8,77.8333333333333,91.1011166666667,1.05391666666667,0,0
1997-12-13,-26.3,-29.2,-23.7,75.9583333333333,90.6409458333333,1.14654166666667,0,0
1997-12-14,-28.8666666666667,-30.3,-26.8,73.625,90.6970166666667,1.68675,0,0
1997-12-15,-32.7041666666667,-35.5,-30.1,69.4583333333333,90.8896166666667,2.248625,0,0
1997-12-16,-37.4125,-39.7,-33.9,64.6666666666667,91.2299166666667,1.365375,0,0
1997-12-17,-36.9,-40.1,-33.6,64.7916666666667,91.3115,1.01075,0,0
1997-12-18,-37.1833333333333,-39.5,-32.3,64.5833333333333,91.3115,0.984416666666667,0,0
1997-12-19,-40.075,-41.9,-36.1,62.25,NA,0.965375,0,0
1997-12-20,-38.8083333333333,-40.5,-37.7,62.7916666666667,NA,1.88220833333333,0,0
1997-12-21,-37.8666666666667,-40.4,-33.5,63.7083333333333,NA,0.7765,0,0
1997-12-22,-40.9958333333333,-42.3,-37.8,61.25,NA,0.942041666666667,0,0
1997-12-23,-30.2125,-39.8,-22.7,70.8333333333333,90.3806125,0.705166666666667,0,0
1997-12-24,-23.9166666666667,-29,-9.2,77.8333333333333,90.5349333333333,1.005875,0,0
1997-12-25,-17.4833333333333,-24.3,-7.8,81.875,91.1122333333333,2.29216666666667,0,0
1997-12-26,-26.25,-30.1,-20.6,76.7916666666667,91.4758291666667,1.28208333333333,0,0
1997-12-27,-32.1958333333333,-36.4,-28.6,70.6666666666667,91.536325,0.599625,0,0
1997-12-28,-33.2208333333333,-35.5,-31.9,68.875,91.2887583333333,0.580041666666667,0,0
1997-12-29,-33.8625,-34.9,-33.1,68.0416666666667,92.1458208333333,0.617125,0,0
1997-12-30,-33.3291666666667,-35.2,-32.1,68.5416666666667,93.1017083333333,0.516,0,0
1997-12-31,-31.325,-33.1,-27.4,70.625,92.8263791666667,1.04320833333333,0,0
1998-01-01,-33.4041666666667,-38.3,-27.9,68.625,92.41393,0.773791666666667,0,0
1998-01-02,-37.6416666666667,-38.8,-36.5,64.375,NA,1.18791666666667,0,0
1998-01-03,-31.4333333333333,-35.9,-28.9,66.2916666666667,93.2366,2.94933333333333,0,0
1998-01-04,-23.9375,-29.6,-20.3,64.4583333333333,93.1333541666667,2.82266666666667,0,0
1998-01-05,-22.2791666666667,-27.5,-19.6,62.8333333333333,93.070625,1.71633333333333,0,0
1998-01-06,-31.55,-34.2,-26.1,63.5833333333333,92.9312833333333,2.23429166666667,0,0
1998-01-07,-31.55,-34.8,-24.1,64.75,93.1311333333333,1.85320833333333,0,0
1998-01-08,-22.6083333333333,-25.9,-13.3,62.9166666666667,93.0745166666667,1.70104166666667,0,0
1998-01-09,-12.8583333333333,-17.3,-8.4,56.7916666666667,92.4822166666667,2.70595833333333,0,0
1998-01-10,-11.8916666666667,-14.4,-9,74.3333333333333,92.4311416666667,2.31245833333333,0,0.125
1998-01-11,-9.21666666666667,-11.5,-8.2,90.375,92.6037791666667,1.33420833333333,0,0.125
1998-01-12,-20.8208333333333,-33,-11.1,84.2083333333333,92.9151791666667,1.12166666666667,0,0.208333333333333
1998-01-13,-32.75,-38.5,-28.8,71.3333333333333,92.93795,0.997916666666667,0,0.166666666666667
1998-01-14,-39.8,-41,-37.3,63.4583333333333,92.82025,1.36533333333333,0,0.208333333333333
1998-01-15,-40.7166666666667,-41.8,-38,62.25,NA,0.766708333333333,0,0.291666666666667
1998-01-16,-37.2375,-40.3,-33.5,65.0833333333333,NA,0.648666666666667,0,0.291666666666667
1998-01-17,-43.1416666666667,-44.4,-40.8,59.5,NA,0.673416666666667,0,0.375
1998-01-18,-34.9333333333333,-43.8,-21.8,67.1666666666667,NA,0.626666666666667,0,0.375
1998-01-19,-26.3333333333333,-32.3,-19.2,72.375,92.3449476190476,1.73520833333333,0,0.833333333333333
1998-01-20,-35.7708333333333,-37.8,-32.1,65.5833333333333,92.1775,0.896208333333333,0,1.125
1998-01-21,-35.6208333333333,-36.4,-34.2,65,92.1775,0.991625,0,0.791666666666667
1998-01-22,-35.275,-36.2,-34,64.4166666666667,92.1682230769231,1.02858333333333,0,1.58333333333333
1998-01-23,-35.2416666666667,-36.5,-34.1,65.4166666666667,NA,1.93695833333333,0,1.08333333333333
1998-01-24,-38.2333333333333,-42.5,-35.4,63.125,NA,2.04816666666667,0,1.29166666666667
1998-01-25,-40.5416666666667,-42,-38.5,61.5416666666667,NA,2.20008333333333,0,2.91666666666667
1998-01-26,-30.9625,-37.6,-24.5,70,90.5255,1.34508333333333,0,1.70833333333333
1998-01-27,-26.125,-30.4,-21.3,75.375,90.6387416666667,1.129625,0,1.625
1998-01-28,-26.6416666666667,-29.5,-20.7,75.6666666666667,90.7469791666667,1.76275,0,3.79166666666667
1998-01-29,-28.6,-30.6,-27.9,74,90.8130333333333,1.10629166666667,0,1.41666666666667
1998-01-30,-27.6458333333333,-29.2,-25,74.7083333333333,90.8202541666667,0.989583333333333,0,1.54166666666667
1998-01-31,-24.8541666666667,-28.4,-19.6,77.25,90.5271583333333,0.878583333333333,0,1.875
1998-02-01,-16.2541666666667,-23.3,-8.9,86.5,91.1033541666667,2.00191666666667,0,0.875
1998-02-02,-18.3333333333333,-23,-13.4,86.2916666666667,91.5096916666667,1.23045833333333,0,1.20833333333333
1998-02-03,-6.5,-16.4,-1.1,81.6666666666667,91.051725,3.82845833333333,0,4.91666666666667
1998-02-04,-6.5875,-8.8,-3.5,77.4166666666667,91.4291875,4.77120833333333,0,8.375
1998-02-05,-8.04583333333333,-12.1,-3.7,71.625,91.7999875,4.036375,0,9.91666666666667
1998-02-06,-16.65,-23,-11.5,75.4166666666667,91.9998333333333,3.15341666666667,0,12.125
1998-02-07,-23.0041666666667,-30,-18.8,78.2083333333333,92.3323458333333,1.40266666666667,0,6.91666666666667
1998-02-08,-34.9041666666667,-39.9,-31.1,66.6666666666667,92.0464541666667,0.734375,0,7.04166666666667
1998-02-09,-39.8291666666667,-41.6,-38,62.0833333333333,91.78668,0.586791666666667,0,4.625
1998-02-10,-32.9291666666667,-38.5,-28.8,67.2916666666667,91.248225,0.540958333333333,0,7.45833333333333
1998-02-11,-34.0416666666667,-35.6,-32,66.25,90.8574458333333,0.625958333333333,0,10.4166666666667
1998-02-12,-30.8666666666667,-34.1,-28.8,69.625,90.67315,1.02625,0,6.45833333333333
1998-02-13,-30.5333333333333,-31.7,-28.8,69.9166666666667,90.9112916666667,0.8905,0,7.83333333333333
1998-02-14,-32.5666666666667,-38.5,-27.8,68.0416666666667,91.5268958333333,0.910375,0,6.83333333333333
1998-02-15,-39.7458333333333,-43.1,-33.8,61.9583333333333,91.939875,0.78125,0,10.125
1998-02-16,-41.225,-43.5,-38.7,60.2083333333333,92.1152875,1.02345833333333,0,8.95833333333333
1998-02-17,-38.6875,-41.3,-34.5,62.5,92.1075208333333,1.11558333333333,0,10.375
1998-02-18,-27.025,-40.3,-18.3,63.3333333333333,91.5696291666667,2.00775,0,23.0416666666667
1998-02-19,-20.5375,-32.2,-15.4,68.8333333333333,90.7797333333333,1.06129166666667,0,18.1666666666667
1998-02-20,-32.6,-35.1,-31,65.875,90.21685,1.05154166666667,0,18.2083333333333
1998-02-21,-30.3875,-34.1,-24.3,65.125,89.8654875,1.013,0,42.8333333333333
1998-02-22,-23.9083333333333,-28.8,-16.6,72.125,90.0147833333333,1.331625,0,20.9166666666667
1998-02-23,-24.4708333333333,-27.3,-22.1,75.5416666666667,90.4205666666667,1.7815,0,31.1666666666667
1998-02-24,-27.4291666666667,-29.8,-23.1,71.9583333333333,90.4721958333333,1.26820833333333,0,43.9166666666667
1998-02-25,-12.1083333333333,-15.5,-8.6,75.875,90.6642625,3.00070833333333,0,39.9166666666667
1998-02-26,-9.75416666666667,-15.5,-6.7,75.0416666666667,91.4913708333333,4.2905,0,35.4166666666667
1998-02-27,-16.0416666666667,-25.9,-9.9,80.4166666666667,92.3945041666667,2.768125,0,37.3333333333333
1998-02-28,-26.8791666666667,-31.3,-22.5,75.7083333333333,92.9346125,1.12266666666667,0,24.625
1998-03-01,-28.8041666666667,-32.8,-23,73.25,93.05675,1.3985,0,36.875
1998-03-02,-22.1708333333333,-26,-16.2,76.5416666666667,93.0062291666667,2.51104166666667,0,44.5833333333333
1998-03-03,-22.45,-24.9,-20,68.625,93.6007625,4.898375,0,56.5833333333333
1998-03-04,-23.2208333333333,-26.2,-19.2,62.5,93.7895,3.82354166666667,0,61.5416666666667
1998-03-05,-22.3208333333333,-26.1,-18.8,59.5416666666667,93.5696708333333,3.63995833333333,0,65.625
1998-03-06,-10.8291666666667,-18.4,-8.5,47.9166666666667,92.8174875,5.25245833333333,0,65.7916666666667
1998-03-07,-8.11666666666667,-11.3,-5.7,43.4166666666667,92.4700041666667,6.13283333333333,0,71.0416666666667
1998-03-08,-12.925,-15.9,-8.7,50.4166666666667,92.468875,3.25991666666667,0,72.625
1998-03-09,-13.3833333333333,-16.2,-10.2,62,92.2701708333333,3.09108333333333,0,54.0416666666667
1998-03-10,-16.725,-19.3,-12.6,68.8333333333333,92.1413916666667,2.914625,0,76.5833333333333
1998-03-11,-9.7,-19.3,-3.4,54.875,91.9393166666667,5.945625,0,81.5
1998-03-12,-7.0375,-14.6,-2.7,42.9583333333333,92.0592208333333,6.14916666666667,0,88.0833333333333
1998-03-13,-14.7916666666667,-19.5,-10.3,55.5416666666667,92.0136875,2.78829166666667,0,82.9166666666667
1998-03-14,-18.1,-22.8,-9.1,61.4166666666667,91.863275,1.94566666666667,0,90.6666666666667
1998-03-15,-13.0541666666667,-22.9,-4.6,58.2916666666667,91.6434541666667,2.145375,0,89.0833333333333
1998-03-16,-4.94583333333333,-13.4,-0.5,68.25,91.9476458333333,4.976875,0,82.2916666666667
1998-03-17,-11.1125,-20.3,-2,75.7916666666667,91.8305291666667,2.97975,0,78.375
1998-03-18,-3.24583333333333,-15.2,0.4,71.4166666666667,91.5196666666667,5.865125,0,62.5
1998-03-19,-0.620833333333333,-3.3,1.4,71.75,92.3090208333333,6.006125,0,70.9166666666667
1998-03-20,-0.8625,-6.4,3.2,66.875,92.3856291666667,5.53833333333333,0,102.125
1998-03-21,1.00416666666667,-2,3.2,64.1666666666667,92.5299541666667,6.85454166666667,0,80.4166666666667
1998-03-22,-1.75,-4.8,2.3,75.2083333333333,91.8593916666667,2.76904166666667,0,76.875
1998-03-23,-2.09166666666667,-4.7,2.2,70.25,91.0112125,3.87779166666667,0,114.541666666667
1998-03-24,-3.5875,-6.4,3.2,88.4583333333333,90.2362958333333,2.53658333333333,0,83.5833333333333
1998-03-25,-12.175,-15.5,-7,93.25,89.8782375,1.31295833333333,0,64.9166666666667
1998-03-26,-15.4,-20.7,-10.3,86.7083333333333,90.4017,1.03766666666667,0,99.2916666666667
1998-03-27,-12.7583333333333,-19,-7.6,89.875,91.3531416666667,1.302875,0,44.7083333333333
1998-03-28,-16.2125,-19.7,-11.8,86.3333333333333,90.8491125,1.48208333333333,0,34
1998-03-29,-21.7375,-29.6,-12.9,80.8333333333333,90.3956041666667,1.12195833333333,0,40.0833333333333
1998-03-30,-22.3916666666667,-28.5,-12.9,78.5,91.410875,2.09441666666667,0,48.125
1998-03-31,-15.1708333333333,-29.8,-7.5,62.9583333333333,91.1849416666667,5.089875,0,139.625
1998-04-01,-5.95833333333333,-10.5,-0.8,65.75,90.8263625,4.36154166666667,0,148.5
1998-04-02,-8.10416666666667,-14.8,1.4,71.375,91.4180916666667,2.90975,0,151.458333333333
1998-04-03,-4.94583333333333,-9.9,-0.2,60.5,91.2898708333333,5.152875,0,144.25
1998-04-04,-3.5,-8.3,0.8,64.6666666666667,90.8419,5.378625,0,132.083333333333
1998-04-05,-4.725,-9.4,5,69.3333333333333,91.1460875,3.80704166666667,0,154.708333333333
1998-04-06,-8.52916666666667,-14.6,-1.5,76.8333333333333,91.5224458333333,3.215625,0,173.166666666667
1998-04-07,-6.025,-16.9,2.5,82.6666666666667,91.6040375,2.61825,0,143.5
1998-04-08,-4,-10.4,2.8,80.7916666666667,92.4194916666667,2.58475,0,167.041666666667
1998-04-09,-3.81666666666667,-7.7,3.4,69.4583333333333,92.8613291666667,4.15229166666667,0,172.333333333333
1998-04-10,-2.2625,-7.2,1.2,61.5,91.6107041666667,5.10475,0,144.458333333333
1998-04-11,-2.4875,-7.4,3.9,72.5416666666667,91.3081791666667,3.22816666666667,0,139.166666666667
1998-04-12,-3.66666666666667,-9.9,0.4,75,91.6429041666667,3.74270833333333,0,165.083333333333
1998-04-13,-4.17916666666667,-10.3,-0.2,68.9583333333333,91.6462333333333,3.97283333333333,0,142.333333333333
1998-04-14,-0.329166666666667,-3.1,2.4,68.875,90.9534708333333,6.06083333333333,0,139.625
1998-04-15,-0.325,-6.2,4.3,71.0833333333333,91.2576791666667,3.86408333333333,0,185.333333333333
1998-04-16,1.25,-2.6,6.1,84.125,91.5740625,2.21395833333333,0,173.208333333333
1998-04-17,-2.64166666666667,-6.1,1.2,99.25,91.53465,2.21329166666667,0,178.208333333333
1998-04-18,-3.325,-7.6,2.5,96.0416666666667,91.2437916666667,2.073375,0,161.666666666667
1998-04-19,2.475,-2.1,5.6,70.2916666666667,91.9043541666667,4.62483333333333,0,220.875
1998-04-20,0.025,-4.2,5.6,74.2083333333333,92.7259,2.11991666666667,0,212.875
1998-04-21,-3.37083333333333,-9.8,2.8,85.25,92.8319333333333,2.24508333333333,0,208.708333333333
1998-04-22,-3.775,-5.7,0,96.5416666666667,93.1022625,1.95483333333333,0,150.833333333333
1998-04-23,-5.47083333333333,-9,-3.9,96.4583333333333,93.1017,2.28325,0,119.083333333333
1998-04-24,-9.90416666666667,-11.7,-8.3,93.5416666666667,93.0134458333333,2.97470833333333,0,198.958333333333
1998-04-25,-14.475,-25.1,-8.9,82.9583333333333,92.8158166666667,1.93975,0,208.625
1998-04-26,-12.0833333333333,-24.5,-4.8,64.6666666666667,91.662325,3.468875,0,240.125
1998-04-27,-2.32083333333333,-7.1,1.5,64.7083333333333,90.3706125,7.71366666666667,0,159.083333333333
1998-04-28,-3.44166666666667,-10.2,0.7,77.625,91.2221375,3.082375,0,217.833333333333
1998-04-29,-6.59583333333333,-9.5,-4.5,93.125,91.9121291666667,2.46770833333333,0,188.5
1998-04-30,-9.34166666666667,-15.8,-5,89.9166666666667,92.3045791666667,1.898,0,245.708333333333
1998-05-01,-4.14583333333333,-15.9,2.1,72.875,91.8616125,2.88625,0,187.208333333333
1998-05-02,-1.35833333333333,-10.6,2.7,77.7916666666667,91.018425,4.98941666666667,0,165.25
1998-05-03,-14.8875,-17.9,-11.4,87.3333333333333,91.9365458333333,3.32508333333333,0,231.291666666667
1998-05-04,-16.4958333333333,-25.8,-8.6,79.9166666666667,92.3789625,1.59845833333333,0,274.666666666667
1998-05-05,-13.2458333333333,-22.8,-1.9,75.6666666666667,91.5546458333333,1.77383333333333,0,242.416666666667
1998-05-06,-15.275,-19.7,-9.8,84.8333333333333,91.1039,1.91891666666667,0,209.958333333333
1998-05-07,-10.1833333333333,-15.9,-2.6,85.2083333333333,91.6517791666667,1.82375,0,237.416666666667
1998-05-08,-0.529166666666667,-9.6,5.4,69.7916666666667,91.9648583333333,3.77441666666667,0,284.208333333333
1998-05-09,2.29166666666667,-3.8,6.4,64.9166666666667,91.5874083333333,3.319375,0,244.375
1998-05-10,2.9875,0.5,6.4,72.25,91.2060458333333,3.44154166666667,0,220.291666666667
1998-05-11,0.208333333333333,-3.1,3.2,95.3333333333333,91.8055375,2.60983333333333,0,232.583333333333
1998-05-12,-3.025,-8,-1.1,96.4583333333333,92.1163958333333,2.42091666666667,0,216.875
1998-05-13,-2.55833333333333,-10.7,1.9,81.375,92.0231375,2.36525,0,283.208333333333
1998-05-14,2.0875,-4.8,6.6,61.5833333333333,92.1719,3.62670833333333,0,252.416666666667
1998-05-15,4.1,-2.5,7.9,64.8333333333333,91.8221958333333,4.04729166666667,0,253.458333333333
1998-05-16,5.19166666666667,2.8,8.2,71.4166666666667,91.8149958333333,3.08683333333333,0,195.833333333333
1998-05-17,4.90833333333333,1,8.3,60.7916666666667,92.495525,3.41929166666667,0,249.333333333333
1998-05-18,6.98333333333333,-1.4,11.8,62.75,92.358425,4.24991666666667,0,300.375
1998-05-19,2,-2.1,5.2,90.3333333333333,92.1441583333333,3.54429166666667,0,256.833333333333
1998-05-20,-2.46666666666667,-3.8,-0.8,99.2916666666667,92.2407375,3.26029166666667,1.016,159.791666666667
1998-05-21,0.7375,-2.7,6.3,97.1666666666667,92.4483541666667,3.68841666666667,0,258.291666666667
1998-05-22,-0.516666666666667,-2.2,1.1,100.25,92.418375,2.55295833333333,0,147.25
1998-05-23,1.9625,-2.7,9.7,91.2916666666667,92.422825,2.895125,0.254,131.875
1998-05-24,10.0958333333333,0.7,15.5,49.5416666666667,92.9479291666667,4.202875,0,279.125
1998-05-25,14.1166666666667,7,18.5,57.7083333333333,92.946825,3.48045833333333,0,201.291666666667
1998-05-26,11.1833333333333,5.2,15.3,72.1666666666667,92.3606458333333,4.4995,1.524,120.333333333333
1998-05-27,10.9958333333333,2.8,16.2,56.8333333333333,92.527175,4.37541666666667,0,202.25
1998-05-28,10.6166666666667,5.3,13.9,71.9166666666667,92.4672208333333,2.81404166666667,0.508,130.958333333333
1998-05-29,7.5125,4.1,10.8,84.8333333333333,93.0378666666667,4.01929166666667,0,245.208333333333
1998-05-30,11.6083333333333,2.5,17.6,69.7916666666667,92.2457375,3.60654166666667,0,256.333333333333
1998-05-31,8.87083333333333,5.8,11.3,81.7916666666667,92.5071958333333,2.76283333333333,4.572,100.708333333333
1998-06-01,7.05833333333333,3.8,9.5,63.5416666666667,93.4081125,2.724875,0,111.375
1998-06-02,4.26666666666667,0.9,7,84.5416666666667,93.40645,2.84316666666667,9.906,140.958333333333
1998-06-03,7.675,2.3,11.2,68.875,93.3875708333333,2.87754166666667,0.254,271.375
1998-06-04,9.22083333333333,4.8,13.2,69.7916666666667,92.8452541666667,2.87166666666667,0.762,222.791666666667
1998-06-05,9.17083333333333,2.5,13.6,78.75,92.533825,2.50708333333333,8.124,201.583333333333
1998-06-06,8,4.5,11.2,92.4166666666667,92.8863333333333,2.50529166666667,3.556,148.583333333333
1998-06-07,13.0666666666667,3.9,18,64.5416666666667,92.5466083333333,2.29833333333333,0,226.166666666667
1998-06-08,11.7333333333333,4.9,15.5,83.6666666666667,91.6989625,3.38679166666667,2.286,162.041666666667
1998-06-09,0.254166666666667,-1.6,3.8,100.333333333333,91.6040375,3.40783333333333,3.048,86.625
1998-06-10,0.558333333333333,-2.3,3.6,95.875,92.2518541666667,2.382625,1.016,179.041666666667
1998-06-11,7.91666666666667,2.1,11.1,74.7083333333333,92.6176666666667,2.73991666666667,0,299.416666666667
1998-06-12,10.225,4,14,66.6666666666667,92.8036083333333,3.88991666666667,0,243.291666666667
1998-06-13,8.64166666666667,5.6,9.8,85.2916666666667,92.8985375,3.36870833333333,1.778,169.583333333333
1998-06-14,7.70833333333333,4.1,9.3,93.2083333333333,92.8979958333333,2.58408333333333,3.302,115
1998-06-15,9.5625,4.4,12.9,90.8333333333333,93.0994791666667,3.92354166666667,1.524,199.166666666667
1998-06-16,7.97083333333333,7.3,9.2,96.4166666666667,93.0639458333333,3.01754166666667,0.254,121.666666666667
1998-06-17,9.15,6.3,12.6,89.4166666666667,93.2366166666667,2.85429166666667,0,219
1998-06-18,11.6625,2.6,15.7,72.0833333333333,93.2582541666667,2.822375,0,336.166666666667
1998-06-19,12.9625,3.9,18.5,67.0833333333333,92.8635708333333,2.76066666666667,4.064,273
1998-06-20,14.4541666666667,9.6,19,63.9583333333333,92.515525,3.779,2.794,238
1998-06-21,11.3083333333333,6.5,13.7,88.8333333333333,92.0742041666667,2.959625,2.286,155.208333333333
1998-06-22,10.4833333333333,8.7,12.1,93.75,91.9876083333333,2.8995,2.54,169.916666666667
1998-06-23,8.31666666666667,7.6,9.1,97.625,92.3650791666667,3.610125,0.762,88.3333333333333
1998-06-24,8.87916666666667,7.3,11,88.5,92.4427833333333,3.15570833333333,0,247.916666666667
1998-06-25,7.85,5.7,10.3,94.25,92.4511125,3.44225,4.572,118.375
1998-06-26,8.1625,5.5,11.9,88.9166666666667,92.5488333333333,2.352125,8.128,198.458333333333
1998-06-27,11.3083333333333,7.3,15,80.4166666666667,92.9085291666667,1.781875,0,158.291666666667
1998-06-28,14.7833333333333,8.7,19.7,70.7916666666667,93.3376208333333,2.16866666666667,0,226.5
1998-06-29,16.1625,10,20.5,65.2916666666667,93.5341166666667,2.96983333333333,0,233.5
1998-06-30,16.1791666666667,10.1,19.7,74.5,93.672925,3.34341666666667,0,277.125
1998-07-01,17.4458333333333,13.1,21.3,69.125,93.2304833333333,3.08466666666667,3.556,186.5
1998-07-02,14.6625,10.8,18.6,77,92.7930666666667,3.93004166666667,0.508,183.458333333333
1998-07-03,13.5416666666667,10.2,19,78.2916666666667,92.7675416666667,2.813875,0,167.791666666667
1998-07-04,16.7458333333333,9.1,21.6,70.75,92.28015,3.230375,4,281.083333333333
1998-07-05,17.4333333333333,11.5,19.9,82.125,92.1169541666667,2.58191666666667,0,235.833333333333
1998-07-06,15.0916666666667,11.1,17.5,86.9166666666667,92.4289166666667,3.74945833333333,0,201.833333333333
1998-07-07,9.13333333333333,7.3,11.1,96.9583333333333,92.7148,3.092,0,83.9166666666667
1998-07-08,9.12916666666667,7.1,12.3,96.1666666666667,92.9140833333333,2.768125,0.254,92.9583333333333
1998-07-09,12.7166666666667,10.1,15.9,93.4166666666667,92.7997333333333,2.4755,2.54,161.5
