"number","org.Ks","org.vwc_s","org.vwc_r","org.VG_alpha","org.VG_n","org.thermcond","org.thermcap","min.Ks","min.vwc_s","min.vwc_r","min.VG_alpha","min.VG_n","min.thermcond","min.thermcap","RMSE","NRMSE","NSE","R2","period","var","fire"
"0012",0.744753933031091,0.84,0.04,0.00172923621820507,2.96895684096424,0.236906155640318,2564771.53355209,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,228.165420784354,0.509174438747979,-1.12054422352497,0.935614715241512,"cal","Thaw Depth","Unburned"
"0012",0.744753933031091,0.84,0.04,0.00172923621820507,2.96895684096424,0.236906155640318,2564771.53355209,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,5.69469272719297,0.507858616291634,-5.02975048120491,0.825264841551131,"cal","Tower Soil Temp","Unburned"
"0012",0.744753933031091,0.84,0.04,0.00172923621820507,2.96895684096424,0.236906155640318,2564771.53355209,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.121662842558018,0.18786255372378,0.731855712340431,0.884200251027865,"val","Tower VWC","Unburned"
"0012",0.744753933031091,0.84,0.04,0.00172923621820507,2.96895684096424,0.236906155640318,2564771.53355209,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,185.964709764952,0.394567612696987,-0.492251453038905,0.963486380880495,"cal","Thaw Depth","Moderate"
"0012",0.744753933031091,0.84,0.04,0.00172923621820507,2.96895684096424,0.236906155640318,2564771.53355209,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,3.03282203064089,0.194476338246509,0.494037712561417,0.848527785083119,"cal","Tower Soil Temp","Severe"
"0012",0.744753933031091,0.84,0.04,0.00172923621820507,2.96895684096424,0.236906155640318,2564771.53355209,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.310718197043845,0.664206298140716,-4.34081918226347,0.567219548911379,"cal","Tower VWC","Severe"
"0012",0.744753933031091,0.84,0.04,0.00172923621820507,2.96895684096424,0.236906155640318,2564771.53355209,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,163.150261799681,0.269837528065131,0.321551182781595,0.905053930243016,"val","Thaw Depth","Severe"
"0012",0.744753933031091,0.84,0.04,0.00172923621820507,2.96895684096424,0.236906155640318,2564771.53355209,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,3.73918390716862,0.140627545998028,0.718103677084401,0.767551592735827,"val","Tower Soil Temp","Severe"
"0012",0.744753933031091,0.84,0.04,0.00172923621820507,2.96895684096424,0.236906155640318,2564771.53355209,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,191.092671206479,0.375272429242697,-0.246367428001045,0.947597622315259,"val","Thaw Depth","Unburned"
"0012",0.744753933031091,0.84,0.04,0.00172923621820507,2.96895684096424,0.236906155640318,2564771.53355209,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,4.36336910613666,0.245378934295783,0.234424089131361,0.794790657990992,"val","Tower Soil Temp","Unburned"
"0012",0.744753933031091,0.84,0.04,0.00172923621820507,2.96895684096424,0.236906155640318,2564771.53355209,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,191.156967405622,0.379333457644042,-0.413627559224852,0.86026010741908,"cal","Thaw Depth","Severe"
"0012",0.744753933031091,0.84,0.04,0.00172923621820507,2.96895684096424,0.236906155640318,2564771.53355209,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.225524004241666,0.354493795008206,-0.0439182445419237,0.611516888180249,"cal","Tower VWC","Unburned"
"0013",0.191936088883404,0.84,0.04,0.00225581711946707,2.01674579649777,0.216739818985225,2950697.14887673,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,3.65791774190582,0.246858976489466,0.0526049636871894,0.653860200907856,"cal","Tower Soil Temp","Moderate"
"0013",0.191936088883404,0.84,0.04,0.00225581711946707,2.01674579649777,0.216739818985225,2950697.14887673,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.26457701508456,0.343174480937793,-0.113433577362897,0.60130696276713,"cal","Tower VWC","Moderate"
"0013",0.191936088883404,0.84,0.04,0.00225581711946707,2.01674579649777,0.216739818985225,2950697.14887673,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,150.803913392994,0.253508016320892,0.399215257896534,0.901834215727502,"val","Thaw Depth","Moderate"
"0013",0.191936088883404,0.84,0.04,0.00225581711946707,2.01674579649777,0.216739818985225,2950697.14887673,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,3.17060154131843,0.149060832415055,0.669018018949864,0.851210887205476,"val","Tower Soil Temp","Moderate"
"0013",0.191936088883404,0.84,0.04,0.00225581711946707,2.01674579649777,0.216739818985225,2950697.14887673,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.351157975627387,0.44147098204881,-0.0382803081955314,0.319254422718796,"val","Tower VWC","Moderate"
"0013",0.191936088883404,0.84,0.04,0.00225581711946707,2.01674579649777,0.216739818985225,2950697.14887673,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.229006513385501,0.517333991081703,-0.555979835349269,0.338902423076183,"val","Tower VWC","Severe"
"0013",0.191936088883404,0.84,0.04,0.00225581711946707,2.01674579649777,0.216739818985225,2950697.14887673,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,161.793967586561,0.343283731736473,-0.129550331522598,0.862030692509543,"cal","Thaw Depth","Moderate"
"0013",0.191936088883404,0.84,0.04,0.00225581711946707,2.01674579649777,0.216739818985225,2950697.14887673,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,176.622469583164,0.394151079121172,-0.27068992689289,0.820044417164081,"cal","Thaw Depth","Unburned"
"0013",0.191936088883404,0.84,0.04,0.00225581711946707,2.01674579649777,0.216739818985225,2950697.14887673,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,4.95518129202812,0.441908217879218,-3.56538961506047,0.664571658940299,"cal","Tower Soil Temp","Unburned"
"0013",0.191936088883404,0.84,0.04,0.00225581711946707,2.01674579649777,0.216739818985225,2950697.14887673,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.103857763243341,0.160369297779882,0.804597299579188,0.88435145569822,"val","Tower VWC","Unburned"
"0013",0.191936088883404,0.84,0.04,0.00225581711946707,2.01674579649777,0.216739818985225,2950697.14887673,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,3.53556881716757,0.132969754579928,0.747968775863956,0.85399079521454,"val","Tower Soil Temp","Severe"
"0013",0.191936088883404,0.84,0.04,0.00225581711946707,2.01674579649777,0.216739818985225,2950697.14887673,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,3.76340179459453,0.241323952730726,0.220913874287043,0.698930356981605,"cal","Tower Soil Temp","Severe"
"0013",0.191936088883404,0.84,0.04,0.00225581711946707,2.01674579649777,0.216739818985225,2950697.14887673,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.273621187197479,0.584905929457552,-3.14165523706866,0.43918412447447,"cal","Tower VWC","Severe"
"0013",0.191936088883404,0.84,0.04,0.00225581711946707,2.01674579649777,0.216739818985225,2950697.14887673,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,210.189302275306,0.347636351459501,-0.126063176324177,0.735251454453729,"val","Thaw Depth","Severe"
"0013",0.191936088883404,0.84,0.04,0.00225581711946707,2.01674579649777,0.216739818985225,2950697.14887673,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.272209902121322,0.427877828643005,-0.52085839257251,0.547099154936358,"cal","Tower VWC","Unburned"
"0013",0.191936088883404,0.84,0.04,0.00225581711946707,2.01674579649777,0.216739818985225,2950697.14887673,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,159.230088364645,0.312699915134703,0.134617117553184,0.940411522230831,"val","Thaw Depth","Unburned"
"0013",0.191936088883404,0.84,0.04,0.00225581711946707,2.01674579649777,0.216739818985225,2950697.14887673,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,4.29985491015469,0.241807142557883,0.256549671185149,0.866359054711727,"val","Tower Soil Temp","Unburned"
"0013",0.191936088883404,0.84,0.04,0.00225581711946707,2.01674579649777,0.216739818985225,2950697.14887673,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,187.392490842503,0.371863199403975,-0.358498324252693,0.865848664371034,"cal","Thaw Depth","Severe"
"0014",1.30530883784541,0.84,0.04,0.00213797113445227,1.90129087191196,0.281224102183187,3129423.47844178,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,3.30699801942802,0.212057568465669,0.39842169650847,0.683179918276611,"cal","Tower Soil Temp","Severe"
"0014",1.30530883784541,0.84,0.04,0.00213797113445227,1.90129087191196,0.281224102183187,3129423.47844178,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.119108930530281,0.183918996057126,0.742995172268871,0.838478919350273,"val","Tower VWC","Unburned"
"0014",1.30530883784541,0.84,0.04,0.00213797113445227,1.90129087191196,0.281224102183187,3129423.47844178,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.260644294885718,0.557165894642182,-2.75812261004922,0.50237241736495,"cal","Tower VWC","Severe"
"0014",1.30530883784541,0.84,0.04,0.00213797113445227,1.90129087191196,0.281224102183187,3129423.47844178,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,158.575406414408,0.26227108192646,0.359066154332004,0.905646243728712,"val","Thaw Depth","Severe"
"0014",1.30530883784541,0.84,0.04,0.00213797113445227,1.90129087191196,0.281224102183187,3129423.47844178,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,2.68012297908278,0.100797159722141,0.85517444422688,0.87789674131458,"val","Tower Soil Temp","Severe"
"0014",1.30530883784541,0.84,0.04,0.00213797113445227,1.90129087191196,0.281224102183187,3129423.47844178,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.211387472896185,0.47753194178355,-0.325765730517404,0.376788905670728,"val","Tower VWC","Severe"
"0014",1.30530883784541,0.84,0.04,0.00213797113445227,1.90129087191196,0.281224102183187,3129423.47844178,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.270944959995641,0.425889507550063,-0.506756569311868,0.556860203041412,"cal","Tower VWC","Unburned"
"0014",1.30530883784541,0.84,0.04,0.00213797113445227,1.90129087191196,0.281224102183187,3129423.47844178,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,NA,NA,NA,NA,"fail","fail","Moderate"
"0014",1.30530883784541,0.84,0.04,0.00213797113445227,1.90129087191196,0.281224102183187,3129423.47844178,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,177.352244316097,0.395779645968754,-0.28121217997925,0.848854922471151,"cal","Thaw Depth","Unburned"
"0014",1.30530883784541,0.84,0.04,0.00213797113445227,1.90129087191196,0.281224102183187,3129423.47844178,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,5.09108135035259,0.454027926330747,-3.81924297783445,0.698890959872734,"cal","Tower Soil Temp","Unburned"
"0014",1.30530883784541,0.84,0.04,0.00213797113445227,1.90129087191196,0.281224102183187,3129423.47844178,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,179.876260268313,0.356947929660721,-0.251706301700572,0.87309587796656,"cal","Thaw Depth","Severe"
"0014",1.30530883784541,0.84,0.04,0.00213797113445227,1.90129087191196,0.281224102183187,3129423.47844178,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,4.56351246285834,0.256634219462852,0.162580948812084,0.868326503803583,"val","Tower Soil Temp","Unburned"
"0014",1.30530883784541,0.84,0.04,0.00213797113445227,1.90129087191196,0.281224102183187,3129423.47844178,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,175.935030248909,0.345505485760132,-0.0564833772854165,0.944799652378549,"val","Thaw Depth","Unburned"
"0015",1.46382568953719,0.84,0.04,0.00104971076935204,1.12212908746654,0.287035035302106,2667256.63850643,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.288319955223511,0.445201854066371,-0.505920463491408,0.954096335566425,"val","Tower VWC","Unburned"
"0015",1.46382568953719,0.84,0.04,0.00104971076935204,1.12212908746654,0.287035035302106,2667256.63850643,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,3.30728820776383,0.212076176469825,0.398316115153409,0.901663545447542,"cal","Tower Soil Temp","Severe"
"0015",1.46382568953719,0.84,0.04,0.00104971076935204,1.12212908746654,0.287035035302106,2667256.63850643,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.191793148339602,0.301473367502919,0.244999713437219,0.647743325184219,"cal","Tower VWC","Unburned"
"0015",1.46382568953719,0.84,0.04,0.00104971076935204,1.12212908746654,0.287035035302106,2667256.63850643,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,221.743190534742,0.435464663582439,-0.678257560447961,0.941131043925979,"val","Thaw Depth","Unburned"
"0015",1.46382568953719,0.84,0.04,0.00104971076935204,1.12212908746654,0.287035035302106,2667256.63850643,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,5.99327680740204,0.534486654903373,-5.67863060199133,0.759337495894475,"cal","Tower Soil Temp","Unburned"
"0015",1.46382568953719,0.84,0.04,0.00104971076935204,1.12212908746654,0.287035035302106,2667256.63850643,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.36396286267575,0.778024679528007,-6.32805369416704,0.636581884127556,"cal","Tower VWC","Severe"
"0015",1.46382568953719,0.84,0.04,0.00104971076935204,1.12212908746654,0.287035035302106,2667256.63850643,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,166.55202566225,0.275463774334132,0.292964243240693,0.92538489866214,"val","Thaw Depth","Severe"
"0015",1.46382568953719,0.84,0.04,0.00104971076935204,1.12212908746654,0.287035035302106,2667256.63850643,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,5.0430300712333,0.283600427651298,-0.0226510548372112,0.770282321999624,"val","Tower Soil Temp","Unburned"
"0015",1.46382568953719,0.84,0.04,0.00104971076935204,1.12212908746654,0.287035035302106,2667256.63850643,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.288196386258789,0.362316536986731,0.300662839956697,0.510899007474828,"val","Tower VWC","Moderate"
"0015",1.46382568953719,0.84,0.04,0.00104971076935204,1.12212908746654,0.287035035302106,2667256.63850643,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,280.078004950362,0.62502267208596,-2.19525622625758,0.918083668702843,"cal","Thaw Depth","Unburned"
"0015",1.46382568953719,0.84,0.04,0.00104971076935204,1.12212908746654,0.287035035302106,2667256.63850643,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,219.27158381315,0.465235933563924,-1.0746538401968,0.945673109187407,"cal","Thaw Depth","Moderate"
"0015",1.46382568953719,0.84,0.04,0.00104971076935204,1.12212908746654,0.287035035302106,2667256.63850643,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,3.87335062557613,0.145673442865546,0.697511141160382,0.761974964501141,"val","Tower Soil Temp","Severe"
"0015",1.46382568953719,0.84,0.04,0.00104971076935204,1.12212908746654,0.287035035302106,2667256.63850643,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.321862900535101,0.727099925907608,-2.0736197383303,0.60816668725201,"val","Tower VWC","Severe"
"0015",1.46382568953719,0.84,0.04,0.00104971076935204,1.12212908746654,0.287035035302106,2667256.63850643,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,177.372057195115,0.298170235497207,0.168879341658279,0.954399654210923,"val","Thaw Depth","Moderate"
"0015",1.46382568953719,0.84,0.04,0.00104971076935204,1.12212908746654,0.287035035302106,2667256.63850643,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,3.73331773491097,0.175516047028827,0.541107536719047,0.789011928086627,"val","Tower Soil Temp","Moderate"
"0015",1.46382568953719,0.84,0.04,0.00104971076935204,1.12212908746654,0.287035035302106,2667256.63850643,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,4.31468079904569,0.291181420984122,-0.318137085987731,0.73293770096105,"cal","Tower Soil Temp","Moderate"
"0015",1.46382568953719,0.84,0.04,0.00104971076935204,1.12212908746654,0.287035035302106,2667256.63850643,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.182408919745225,0.236596842442964,0.470760522772898,0.649662022245196,"cal","Tower VWC","Moderate"
"0015",1.46382568953719,0.84,0.04,0.00104971076935204,1.12212908746654,0.287035035302106,2667256.63850643,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,201.273726869912,0.39940923829607,-0.567216212462764,0.927456778924073,"cal","Thaw Depth","Severe"
"0016",0.61942927044672,0.84,0.04,0.00220024917651678,3.01524759556584,0.269068598880549,1971906.60788142,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,171.13309075728,0.339597912204383,-0.132981261839622,0.938132665749251,"cal","Thaw Depth","Severe"
"0016",0.61942927044672,0.84,0.04,0.00220024917651678,3.01524759556584,0.269068598880549,1971906.60788142,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,3.05780787610081,0.196078527786135,0.485666650626533,0.88141931992483,"cal","Tower Soil Temp","Severe"
"0016",0.61942927044672,0.84,0.04,0.00220024917651678,3.01524759556584,0.269068598880549,1971906.60788142,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,NA,NA,NA,NA,"fail","fail","Moderate"
"0016",0.61942927044672,0.84,0.04,0.00220024917651678,3.01524759556584,0.269068598880549,1971906.60788142,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.294775403278045,0.630126208432584,-3.80681029626466,0.531044859973276,"cal","Tower VWC","Severe"
"0016",0.61942927044672,0.84,0.04,0.00220024917651678,3.01524759556584,0.269068598880549,1971906.60788142,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,160.171194956216,0.264910388971917,0.346101455135319,0.919726832634369,"val","Thaw Depth","Severe"
"0016",0.61942927044672,0.84,0.04,0.00220024917651678,3.01524759556584,0.269068598880549,1971906.60788142,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,3.63320678472924,0.136641836006067,0.733856421411391,0.792752901744229,"val","Tower Soil Temp","Severe"
"0016",0.61942927044672,0.84,0.04,0.00220024917651678,3.01524759556584,0.269068598880549,1971906.60788142,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.230351282980447,0.520371874202816,-0.574307505835655,0.398543555651964,"val","Tower VWC","Severe"
"0016",0.61942927044672,0.84,0.04,0.00220024917651678,3.01524759556584,0.269068598880549,1971906.60788142,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,NA,NA,NA,NA,"fail","fail","Unburned"
"0017",1.44059307776843,0.84,0.04,0.00206013011576398,1.52435273613387,0.190844393281732,2078026.97987086,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.203406678106273,0.319728294530625,0.150797323191092,0.620104443103596,"cal","Tower VWC","Unburned"
"0017",1.44059307776843,0.84,0.04,0.00206013011576398,1.52435273613387,0.190844393281732,2078026.97987086,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,189.805854687001,0.372745347705738,-0.229637890003885,0.96386680996296,"val","Thaw Depth","Unburned"
"0017",1.44059307776843,0.84,0.04,0.00206013011576398,1.52435273613387,0.190844393281732,2078026.97987086,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,4.88806101288984,0.274885569600059,0.039234076100283,0.762824173558169,"val","Tower Soil Temp","Unburned"
"0017",1.44059307776843,0.84,0.04,0.00206013011576398,1.52435273613387,0.190844393281732,2078026.97987086,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,5.68364228403711,0.506873126285519,-5.00637195329218,0.772766315218615,"cal","Tower Soil Temp","Unburned"
"0017",1.44059307776843,0.84,0.04,0.00206013011576398,1.52435273613387,0.190844393281732,2078026.97987086,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,3.15084523364988,0.202044444820987,0.45389212631019,0.848309112807896,"cal","Tower Soil Temp","Severe"
"0017",1.44059307776843,0.84,0.04,0.00206013011576398,1.52435273613387,0.190844393281732,2078026.97987086,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.285629460348213,0.610575396944152,-3.51315757586144,0.589344580169218,"cal","Tower VWC","Severe"
"0017",1.44059307776843,0.84,0.04,0.00206013011576398,1.52435273613387,0.190844393281732,2078026.97987086,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,163.586136114854,0.270558429438234,0.317921235359421,0.915781818820823,"val","Thaw Depth","Severe"
"0017",1.44059307776843,0.84,0.04,0.00206013011576398,1.52435273613387,0.190844393281732,2078026.97987086,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,187.674329159614,0.372422481677476,-0.362587760315026,0.851376800431525,"cal","Thaw Depth","Severe"
"0017",1.44059307776843,0.84,0.04,0.00206013011576398,1.52435273613387,0.190844393281732,2078026.97987086,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.225623950000704,0.509692658134119,-0.510353795899128,0.483055538021363,"val","Tower VWC","Severe"
"0017",1.44059307776843,0.84,0.04,0.00206013011576398,1.52435273613387,0.190844393281732,2078026.97987086,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,214.1866767723,0.454447114360377,-0.979547112597886,0.920750514781189,"cal","Thaw Depth","Moderate"
"0017",1.44059307776843,0.84,0.04,0.00206013011576398,1.52435273613387,0.190844393281732,2078026.97987086,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,4.27215083469897,0.28831123520917,-0.292279308064196,0.711628160500668,"cal","Tower Soil Temp","Moderate"
"0017",1.44059307776843,0.84,0.04,0.00206013011576398,1.52435273613387,0.190844393281732,2078026.97987086,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.209623729242217,0.271896311370626,0.301058263282054,0.593703401512365,"cal","Tower VWC","Moderate"
"0017",1.44059307776843,0.84,0.04,0.00206013011576398,1.52435273613387,0.190844393281732,2078026.97987086,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,158.163621034442,0.265880008817022,0.339143950928309,0.944215232790726,"val","Thaw Depth","Moderate"
"0017",1.44059307776843,0.84,0.04,0.00206013011576398,1.52435273613387,0.190844393281732,2078026.97987086,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.0890016187904725,0.137429563866676,0.856501142701873,0.93373883745183,"val","Tower VWC","Unburned"
"0017",1.44059307776843,0.84,0.04,0.00206013011576398,1.52435273613387,0.190844393281732,2078026.97987086,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.312376936659185,0.392715992709391,0.178386687930233,0.391340847227029,"val","Tower VWC","Moderate"
"0017",1.44059307776843,0.84,0.04,0.00206013011576398,1.52435273613387,0.190844393281732,2078026.97987086,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,3.67337599415849,0.172697980596784,0.555725092370843,0.765869182223332,"val","Tower Soil Temp","Moderate"
"0017",1.44059307776843,0.84,0.04,0.00206013011576398,1.52435273613387,0.190844393281732,2078026.97987086,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,3.95768420552153,0.148845157519702,0.684195703331779,0.758996407910401,"val","Tower Soil Temp","Severe"
"0017",1.44059307776843,0.84,0.04,0.00206013011576398,1.52435273613387,0.190844393281732,2078026.97987086,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,240.840361954514,0.537459864446117,-1.3626871746807,0.92824284236019,"cal","Thaw Depth","Unburned"
"0018",0.768440656120957,0.84,0.04,0.00244454604751407,4.66569445337655,0.3124637103235,2906064.85563586,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,183.108567001148,0.36336214571454,-0.29709584134122,0.943645157836071,"cal","Thaw Depth","Severe"
"0018",0.768440656120957,0.84,0.04,0.00244454604751407,4.66569445337655,0.3124637103235,2906064.85563586,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,NA,NA,NA,NA,"fail","fail","Moderate"
"0018",0.768440656120957,0.84,0.04,0.00244454604751407,4.66569445337655,0.3124637103235,2906064.85563586,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.284111991528305,0.607331581947142,-3.46533069122841,0.574183339467878,"cal","Tower VWC","Severe"
"0018",0.768440656120957,0.84,0.04,0.00244454604751407,4.66569445337655,0.3124637103235,2906064.85563586,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,169.05313760242,0.279600414115798,0.271569686012426,0.915356529929415,"val","Thaw Depth","Severe"
"0018",0.768440656120957,0.84,0.04,0.00244454604751407,4.66569445337655,0.3124637103235,2906064.85563586,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,3.82946028166449,0.144022764131754,0.704327524081789,0.775042488470094,"val","Tower Soil Temp","Severe"
"0018",0.768440656120957,0.84,0.04,0.00244454604751407,4.66569445337655,0.3124637103235,2906064.85563586,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,3.0039811168544,0.192626946739783,0.503614951566231,0.87597701973929,"cal","Tower Soil Temp","Severe"
"0018",0.768440656120957,0.84,0.04,0.00244454604751407,4.66569445337655,0.3124637103235,2906064.85563586,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,NA,NA,NA,NA,"fail","fail","Unburned"
"0018",0.768440656120957,0.84,0.04,0.00244454604751407,4.66569445337655,0.3124637103235,2906064.85563586,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.224265552070931,0.506623988112043,-0.492221985654214,0.378185718025991,"val","Tower VWC","Severe"
"0019",1.37373203160133,0.84,0.04,0.000978497731732088,1.50158019757953,0.202335858776642,3071832.15663978,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.316486683283311,0.676537294289134,-4.54096466304328,0.623329830014041,"cal","Tower VWC","Severe"
"0019",1.37373203160133,0.84,0.04,0.000978497731732088,1.50158019757953,0.202335858776642,3071832.15663978,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,170.386527194171,0.281805734214074,0.260033528152147,0.910004187045811,"val","Thaw Depth","Severe"
"0019",1.37373203160133,0.84,0.04,0.000978497731732088,1.50158019757953,0.202335858776642,3071832.15663978,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,4.20407952960924,0.158111877379459,0.643649309007204,0.735075735339741,"val","Tower Soil Temp","Severe"
"0019",1.37373203160133,0.84,0.04,0.000978497731732088,1.50158019757953,0.202335858776642,3071832.15663978,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,5.72700551506248,0.51074030429871,-5.09837255861937,0.810457784968113,"cal","Tower Soil Temp","Unburned"
"0019",1.37373203160133,0.84,0.04,0.000978497731732088,1.50158019757953,0.202335858776642,3071832.15663978,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.208742192817247,0.328115015334804,0.105662538401067,0.595351346479942,"cal","Tower VWC","Unburned"
"0019",1.37373203160133,0.84,0.04,0.000978497731732088,1.50158019757953,0.202335858776642,3071832.15663978,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,189.805854687001,0.372745347705738,-0.229637890003885,0.96386680996296,"val","Thaw Depth","Unburned"
"0019",1.37373203160133,0.84,0.04,0.000978497731732088,1.50158019757953,0.202335858776642,3071832.15663978,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,3.11775473349514,0.199922553316697,0.465302455722183,0.901232176452392,"cal","Tower Soil Temp","Severe"
"0019",1.37373203160133,0.84,0.04,0.000978497731732088,1.50158019757953,0.202335858776642,3071832.15663978,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.235742955814441,0.532551858014549,-0.648867447802813,0.516801986929113,"val","Tower VWC","Severe"
"0019",1.37373203160133,0.84,0.04,0.000978497731732088,1.50158019757953,0.202335858776642,3071832.15663978,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.290180827045556,0.364811348677641,0.290998796749089,0.432164331749293,"val","Tower VWC","Moderate"
"0019",1.37373203160133,0.84,0.04,0.000978497731732088,1.50158019757953,0.202335858776642,3071832.15663978,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,234.969415010044,0.498542552802098,-1.38233926356567,0.882489725905327,"cal","Thaw Depth","Moderate"
