Date,Thaw depth Unburned,Thaw depth Moderate,Thaw depth Severe
27-Aug-2016,55,60,74
27-Aug-2016,62,47,61
27-Aug-2016,65,61,56
27-Aug-2016,51,53,72
27-Aug-2016,69,64,75
27-Aug-2016,55,62,75
27-Aug-2016,73,51,90
27-Aug-2016,60,50,83
27-Aug-2016,62,53,84
27-Aug-2016,50,52,86
27-Aug-2016,47,57,75
27-Aug-2016,45,58,68
27-Aug-2016,54,57,60
27-Aug-2016,47,73,56
27-Aug-2016,59,49,64
