"number","org.Ks","org.vwc_s","org.vwc_r","org.vwc_fc","org.vwc_wp","org.VG_alpha","org.VG_n","org.thermcond","org.thermcap","min.Ks","min.vwc_s","min.vwc_r","min.vwc_fc","min.vwc_wp","min.VG_alpha","min.VG_n","min.thermcond","min.thermcap","period","variable","RMSE.mean","NRMSE.mean","R2.mean","NSE.mean"
"0007",0.541141284327775,0.55,0.01,0.0367417276300402,0.0108939596797468,0.00884402188066859,1.89058795244596,6.83229978991207,2600000,0.00125,0.41,0.01,0.190931927484105,0.0485833271836088,0.002,1.41,1.62,2e+06,"val","VWC",0.166628025268991,0.312116293883411,0.393908208035732,0.13635769765824
"0008",0.155528726982216,0.55,0.01,0.0738540861512569,0.0155241538092978,0.00842001505593537,1.64168568208138,11.7786213615251,2600000,0.00125,0.41,0.01,0.190931927484105,0.0485833271836088,0.002,1.41,1.62,2e+06,"cal","temp",4.05807880121003,0.207734271161009,0.796232530884014,0.28357847074342
"0008",0.155528726982216,0.55,0.01,0.0738540861512569,0.0155241538092978,0.00842001505593537,1.64168568208138,11.7786213615251,2600000,0.00125,0.41,0.01,0.190931927484105,0.0485833271836088,0.002,1.41,1.62,2e+06,"cal","VWC",0.149870081568453,0.302437863179176,0.522864686446279,-0.446015147399089
"0008",0.155528726982216,0.55,0.01,0.0738540861512569,0.0155241538092978,0.00842001505593537,1.64168568208138,11.7786213615251,2600000,0.00125,0.41,0.01,0.190931927484105,0.0485833271836088,0.002,1.41,1.62,2e+06,"val","temp",4.74507542920023,0.245142526839304,0.746778348231805,0.0220342175149104
"0008",0.155528726982216,0.55,0.01,0.0738540861512569,0.0155241538092978,0.00842001505593537,1.64168568208138,11.7786213615251,2600000,0.00125,0.41,0.01,0.190931927484105,0.0485833271836088,0.002,1.41,1.62,2e+06,"val","VWC",0.162981696853527,0.307716397969893,0.433031512301961,0.175551950616069
"0009",0.770559237589575,0.55,0.01,0.0443279145115636,0.0108643504985971,0.00525642991797766,1.96510655866144,23.217067008494,2600000,0.00125,0.41,0.01,0.190931927484105,0.0485833271836088,0.002,1.41,1.62,2e+06,"val","temp",4.84264696709528,0.249807422920132,0.742620902640105,-0.0162078271115121
"0009",0.770559237589575,0.55,0.01,0.0443279145115636,0.0108643504985971,0.00525642991797766,1.96510655866144,23.217067008494,2600000,0.00125,0.41,0.01,0.190931927484105,0.0485833271836088,0.002,1.41,1.62,2e+06,"val","VWC",0.165559201713668,0.31151667915016,0.397826810333489,0.146356588743933
"0009",0.770559237589575,0.55,0.01,0.0443279145115636,0.0108643504985971,0.00525642991797766,1.96510655866144,23.217067008494,2600000,0.00125,0.41,0.01,0.190931927484105,0.0485833271836088,0.002,1.41,1.62,2e+06,"cal","temp",4.19092071099186,0.214911799627905,0.791129648276125,0.231838361716992
"0009",0.770559237589575,0.55,0.01,0.0443279145115636,0.0108643504985971,0.00525642991797766,1.96510655866144,23.217067008494,2600000,0.00125,0.41,0.01,0.190931927484105,0.0485833271836088,0.002,1.41,1.62,2e+06,"cal","VWC",0.149394181125252,0.302371600816059,0.523296921085387,-0.456526387021536
"0010",0.998078816614461,0.55,0.01,0.0789480239306851,0.0161163452178127,0.00771632016824326,1.63518823810271,12.9506704358564,2600000,0.00125,0.41,0.01,0.190931927484105,0.0485833271836088,0.002,1.41,1.62,2e+06,"cal","temp",4.10847432614192,0.210789911163892,0.797702402840209,0.258408379017646
"0010",0.998078816614461,0.55,0.01,0.0789480239306851,0.0161163452178127,0.00771632016824326,1.63518823810271,12.9506704358564,2600000,0.00125,0.41,0.01,0.190931927484105,0.0485833271836088,0.002,1.41,1.62,2e+06,"cal","VWC",0.152270259336738,0.306587323073905,0.508780089543165,-0.468922187621116
